GuideBox_id,Rovi_id,movie_name,release_year,projectx_id_rovi,projectx_id_GuideBox,Dev_GuideBox_px_mapped,Dev_rovi_px_mapped,another_rovi_id_present,another_GuideBox_id_present,variant_present,Comment,Result of mapping,hulu_id_present,vudu_id_present
75601,17633472,Parole Inc.,1948,743073,743073,,,,,,Pass,Pass,,
75603,2303431,Borderland,2007,125285,125285,,,,,,Pass,Pass,,
75617,1083597,Intruder,1989,590150,590150,,,,,,Pass,Pass,,
75623,66501414,Carrie,2013,114337,114337,,,,,,Pass,Pass,,
75625,424578,Congo,1995,53790,53790,,,,,,Pass,Pass,,
75651,982759690,World War Z,2013,12280532,12280532,,,,,,Pass,Pass,,
75654,453320,Wolfen,1981,59186,59186,,,,,,Pass,Pass,,
75655,426885,Born on the Fourth of July,1989,67158,67158,,,,,,Pass,Pass,,
75660,471890,Robinson Crusoe on Mars,1964,146053,146053,,,,,,Pass,Pass,,
75665,17370901,Certainty,2011,741987,741987,,,,,,Pass,Pass,,
75669,1260645,Bait,2000,59563,59563,,,,,,Pass,Pass,,
75695,1071370,The Tin Star,1957,93837,93837,,,,,,Pass,Pass,,
75696,361429593,Escape from Tomorrow,2013,806860,806860,,,,,,Pass,Pass,,
75707,1598408,Barbie of Swan Lake,2003,4598,4598,,,,,,Pass,Pass,,
75726,449339,Money from Home,1953,172636,172636,,,,,,Pass,Pass,,
75748,451992,The Ring,1952,569503,569503,,,,,,Pass,Pass,,
75751,6337166672,Rambo,2008,1071994,1071994,,,,,,Pass,Pass,,
75752,435952,Shadowzone,1990,3594,3594,,,,,,Pass,Pass,,
75756,422989,Jade,1995,52135,52135,,,,,,Pass,Pass,,
75762,1146926,Detroit Rock City,1999,56589,56589,,,,,,Pass,Pass,,
75782,982760217,Mama,2013,104953,104953,,,,,,Pass,Pass,,
75786,386459652,Stuntmen,2009,810806,810806,,,,,,Pass,Pass,,
75816,21550451,Amphibian Man,1962,959754,12971247,[{'source_id': '75816'}],"[{'959754': 'rovi_id:21550451,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":42,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",,,FALSE,Fail,Fail,FALSE,FALSE
75819,1057614,Copper Canyon,1950,77468,77468,,,,,,Pass,Pass,,
75821,472278,City Slickers II: The Legend of Curly's Gold,1994,53219,53219,,,,,,Pass,Pass,,
75824,1070312,The Offence,1973,140195,140195,,,,,,Pass,Pass,,
75828,1054102,Assignment Outer Space,1960,574311,574311,,,,,,Pass,Pass,,
75835,18221248,Riscado,2010,149962,149962,,,,,,Pass,Pass,,
75843,262783,Bill Hicks: Sane Man,1989,452324,452324,,,,,,Pass,Pass,,
75864,361118441,Breathe In,2013,120534,120534,,,,,,Pass,Pass,,
75873,1610483,The Haunted Mansion,2003,77374,77374,,,,,,Pass,Pass,,
75893,1082772,Schindler's List,1993,66891,66891,,,,,,Pass,Pass,,
75896,2427500,Daybreakers,2009,111076,111076,,,,,,Pass,Pass,,
75899,379553236,The Rocket,2013,125981,125981,,,,,,Pass,Pass,,
75903,1329521,The Dish,2000,70464,70464,,,,,,Pass,Pass,,
75907,291105349,Tom and Jerry: Robin Hood and His Merry Mouse,2012,110035,110035,,,,,,Pass,Pass,,
75908,1055659,Body Double,1984,67358,67358,,,,,,Pass,Pass,,
75913,19984997,The Other Guys,2010,96743,96743,,,,,,Pass,Pass,,
75914,2482161,The Graves,2010,98718,98718,,,,,,Pass,Pass,,
75928,301417844,Coming Up Roses,2011,796554,796554,,,,,,Pass,Pass,,
75952,19217997,Tan Lines,2005,766224,766224,,,,,,Pass,Pass,,
75955,1069779,Night of the Lepus,1972,65465,65465,,,,,,Pass,Pass,,
75957,2233813,Walking Tall: Lone Justice,2007,7390,7390,,,,,,Pass,Pass,,
75958,2204137,The Mad,2007,149368,149368,,,,,,Pass,Pass,,
75960,1412547,Slackers,2002,64538,64538,,,,,,Pass,Pass,,
75962,457965,Fear and Loathing in Las Vegas,1998,70337,70337,,,,,,Pass,Pass,,
75973,1737122,Blind Horizon,2003,26118,26118,,,,,,Pass,Pass,,
75985,2408163,Legend of the Bog,2009,94318,94318,,,,,,Pass,Pass,,
75988,314311,Naajayaz,1995,956448,956448,,,,,,Pass,Pass,,
75993,435181,Daisy Miller,1974,567919,567919,,,,,,Pass,Pass,,
75995,1548688,The Lizzie McGuire Movie,2003,80861,80861,,,,,,Pass,Pass,,
75996,17965992,Come Undone,2010,747556,747556,,,,,,Pass,Pass,,
75999,66135225,Eden,2012,108188,108188,,,,,,Pass,Pass,,
76008,1720370,Frankenfish,2004,12260143,12260143,,,,,,Pass,Pass,,
76013,13415065,Twin Daggers,2008,734845,734845,,,,,,Pass,Pass,,
76017,1062442,Monkeys Go Home,1967,160752,160752,,,,,,Pass,Pass,,
76023,15179807,Wide Sargasso Sea,2006,739275,1113781,"[{'1113781': 'rovi_id:413487,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":18,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '76023'}]","[{'739275': 'rovi_id:15179807,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":2,""totalScore"":0.0,""LanguageMatch"":false,""creditWeight"":0.5}'}]",TRUE,,FALSE,Fail,Fail,FALSE,FALSE
76029,426577,She Wore a Yellow Ribbon,1949,64301,64301,,,,,,Pass,Pass,,
76045,1062855,Monster in the Closet,1986,579039,579039,,,,,,Pass,Pass,,
76046,213232,The Magnificent Trio,1966,546661,546661,,,,,,Pass,Pass,,
76053,435606,Beneath the Planet of the Apes,1970,117041,117041,,,,,,Pass,Pass,,
76057,1960805,Hardcore,2004,635821,635821,,,,,,Pass,Pass,,
76063,426170,Birdman of Alcatraz,1962,69570,69570,,,,,,Pass,Pass,,
76078,8225516,Fragments,2008,83944,83944,,,,,,Pass,Pass,,
76080,5812875562,I Frankenstein,2014,1056610,12270434,"[{'12270434': 'rovi_id:21909870,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":150,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'vudu_id': '500939'}, {'source_id': '76080'}]","[{'1056610': 'rovi_id:5812875562,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":150,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",TRUE,,FALSE,Fail,Fail,FALSE,TRUE
76083,465933,Return to Snowy River,1988,62549,62549,,,,,,Pass,Pass,,
76090,66260334,Jackpot,2011,99077,99077,,,,,,Pass,Pass,,
76101,294305185,Mass Effect: Paragon Lost,2012,245670,245670,,,,,,Pass,Pass,,
76103,2138626,Dragon Connection,1980,640726,640726,,,,,,Pass,Pass,,
76104,424705,Leonard Part 6,1987,566946,566946,,,,,,Pass,Pass,,
76105,9716585,One Hundred Mornings,2009,653642,653642,,,,,,Pass,Pass,,
76114,1374653,Lost and Delirious,2001,12259647,12259647,,,,,,Pass,Pass,,
76116,361429540,Crystal Fairy,2013,121906,121906,,,,,,Pass,Pass,,
76125,1203849,Romeo Must Die,2000,55914,55914,,,,,,Pass,Pass,,
76140,361429448,The Kings of Summer,2013,111346,111346,,,,,,Pass,Pass,,
76141,426812,Jungle Book,1942,92344,557136,"[{'557136': 'rovi_id:315982,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":728,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '76141'}]","[{'92344': 'rovi_id:426812,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":42,""totalScore"":0.0,""LanguageMatch"":false,""creditWeight"":0.5}'}]",TRUE,,FALSE,Fail,Fail,FALSE,FALSE
76155,1474762,Cherish,2002,620049,620049,,,,,,Pass,Pass,,
76170,1079331,Happy New Year,1987,110312,110312,,,,,,Pass,Pass,,
76179,358675,Deadwood Park,2007,560486,560486,,,,,,Pass,Pass,,
76181,2147159,Code Name: The Cleaner,2007,73438,73438,,,,,,Pass,Pass,,
76183,17699757,Soul Surfer,2011,94200,94200,,,,,,Pass,Pass,,
76188,378334333,The Marine 3: Homefront,2013,12275795,12275795,,,,,,Pass,Pass,,
76190,430952,Angel Heart,1987,52144,52144,,,,,,Pass,Pass,,
76193,425540,Magic in the Water,1995,50655,50655,,,,,,Pass,Pass,,
76202,2297814,Silence Becomes You,2005,200232,200232,,,,,,Pass,Pass,,
76204,282762,Kukumi,2005,554177,554177,,,,,,Pass,Pass,,
76209,1911293,The Beautiful Country,2004,82672,82672,,,,,,Pass,Pass,,
76210,982759962,Here Comes the Boom,2012,104291,104291,,,,,,Pass,Pass,,
76212,426238,J.W. Coop,1972,53064,53064,,,,,,Pass,Pass,,
76218,22533395,The Ghastly Love of Johnny X,2013,785341,785341,,,,,,Pass,Pass,,
76220,986920431,Return to Oz,1985,84992,84992,,,,,,Pass,Pass,,
76225,15001877,I Killed My Mother,2009,738815,738815,,,,,,Pass,Pass,,
76243,8874413,Mr. Nobody,2009,87738,87738,,,,,,Pass,Pass,,
76254,427239,The Silence of the Lambs,1991,46608,46608,,,,,,Pass,Pass,,
76259,594151380,In Bloom,2013,109902,109902,,,,,,Pass,Pass,,
76266,422994,Look Who's Talking,1989,52177,52177,,,,,,Pass,Pass,,
76267,460037,Ernest in the Army,1998,4569,4569,,,,,,Pass,Pass,,
76268,470820,Aria,1987,572609,572609,,,,,,Pass,Pass,,
76269,1054516,Birdy,1984,12259223,12259223,,,,,,Pass,Pass,,
76272,464534,Blood on the Sun,1945,103617,103617,,,,,,Pass,Pass,,
76275,8767528,Pandorum,2009,134408,134408,,,,,,Pass,Pass,,
76286,76707,Pumping Iron,1977,59631,59631,,,,,,Pass,Pass,,
76289,1069113,The Silver Chalice,1954,582492,582492,,,,,,Pass,Pass,,
76302,424030,The Grass Harp,1995,51013,51013,,,,,,Pass,Pass,,
76310,2460715,The Amazing Spider-Man,2012,12262993,12262993,,,,,,Pass,Pass,,
76315,2352143,Elite Squad,2007,645420,645420,,,,,,Pass,Pass,,
76318,688179070,Barnum,1986,834682,834682,,,,,,Pass,Pass,,
76321,437080,The Exorcist,1973,[49778],[49778],,,,,,Pass,Pass,,
76323,2348339,The Girl Who Leapt Through Time,2006,76595,76595,,,,,,Pass,Pass,,
76328,429726,Things Are Tough All Over,1982,111638,111638,,,,,,Pass,Pass,,
76332,1062751,Maneaters Are Loose!,1978,393869,393869,,,,,,Pass,Pass,,
76335,8845303,De Dana Dan,2009,651552,651552,,,,,,Pass,Pass,,
76344,1090172,Hunger,1966,593176,593176,,,,,,Pass,Pass,,
76356,1956853,Pizza,2005,635680,635680,,,,,,Pass,Pass,,
76364,1065883,Rehearsal for Murder,1982,34853,34853,,,,,,Pass,Pass,,
76365,437458,Police Academy 4: Citizens on Patrol,1987,52520,52520,,,,,,Pass,Pass,,
76369,17889347,Slumdog Millionaire,2008,12266252,12266252,,,,,,Pass,Pass,,
76386,1073777,Shoot the Piano Player,1960,72351,72351,,,,,,Pass,Pass,,
76388,1393784,Life as a House,2001,72706,72706,,,,,,Pass,Pass,,
76402,18980117,Spun,2002,61316,61316,,,,,,Pass,Pass,,
76416,464494,The Beautiful Blonde from Bashful Bend,1949,956314,956314,,,,,,Pass,Pass,,
76420,422738,Looking for Richard,1996,62563,62563,,,,,,Pass,Pass,,
76431,425471,3 Ninjas: Knuckle Up,1995,64509,64509,,,,,,Pass,Pass,,
76437,1079466,Winterset,1936,588125,588125,,,,,,Pass,Pass,,
76445,16668849,Piranha 3DD,2012,94542,94542,,,,,,Pass,Pass,,
76451,20644952,Brother's Keeper,2002,24700,24700,,,,,,Pass,Pass,,
76460,340080,Midnight Clear,2006,559354,559354,,,,,,Pass,Pass,,
76462,453650,The Man in the Attic,1953,[12258521],[12258521],,,,,,Pass,Pass,,
76470,472267,Scenes from a Mall,1991,12258490,12258490,,,,,,Pass,Pass,,
76480,812505483,Strange Things Happen at Sundown,2003,842370,842370,,,,,,Pass,Pass,,
76483,429119,Three Days of the Condor,1975,67945,67945,,,,,,Pass,Pass,,
76503,1260801,Bless the Child,2000,55600,55600,,,,,,Pass,Pass,,
76505,2149495,18 Fingers of Death!,2006,6040,6040,,,,,,Pass,Pass,,
76506,2220911,3:10 to Yuma,2007,80213,80213,,,,,,Pass,Pass,,
76515,20295331,The Devil's Muse,2007,772619,772619,,,,,,Pass,Pass,,
76518,7034156925,Ghost Mother,2007,12788317,12788317,,,,,,Pass,Pass,,
76532,325954292,The Lost Medallion,2013,125016,125016,,,,,,Pass,Pass,,
76536,8813252,Mother and Child,2009,87396,87396,,,,,,Pass,Pass,,
76541,1908777,Paradise Now,2005,70843,70843,,,,,,Pass,Pass,,
76542,1074388,Bride of Re-Animator,1989,76776,76776,,,,,,Pass,Pass,,
76547,458490,Kismet,1955,71504,71504,,,,,,Pass,Pass,,
76551,428773,Double Trouble,1967,50009,50009,,,,,,Pass,Pass,,
76554,187622,North Beach,2000,544121,544121,,,,,,Pass,Pass,,
76557,21575829,A Perfect Ending,2012,774224,774224,,,,,,Pass,Pass,,
76565,455276,Modern Romance,1981,50344,50344,,,,,,Pass,Pass,,
76567,1062463,Madeleine,1950,691815,691815,,,,,,Pass,Pass,,
76586,1070074,South Sea Woman,1953,583058,583058,,,,,,Pass,Pass,,
76588,1083224,Trancers 4: Jack of Swords,1994,589948,589948,,,,,,Pass,Pass,,
76589,1393834,Serendipity,2001,81864,1045648,"[{'1045648': 'rovi_id:4664956673,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":2738,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '76589'}]","[{'81864': 'rovi_id:1393834,Map_reason:not found in projectx'}, {'vudu_id': '25304'}]",TRUE,,FALSE,Fail,Fail,FALSE,TRUE
76595,19279666,Gandu,2010,767599,767599,,,,,,Pass,Pass,,
76598,1150748,The Stendhal Syndrome,1996,58967,58967,,,,,,Pass,Pass,,
76599,1467894,Rock My World,2002,72174,72174,,,,,,Pass,Pass,,
76607,1058776,The Girl Hunters,1963,576882,576882,,,,,,Pass,Pass,,
76611,428296,Chinatown,1974,116108,116108,,,,,,Pass,Pass,,
76612,1927241,Dark Water,2005,70335,70335,,,,,,Pass,Pass,,
76613,1063920,Hand of Death,1976,88041,1062922,"[{'1062922': 'rovi_id:6030096431,Map_reason:{""titleMapType"":""Distance"",""titleScore"":0.9285714285714286,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":176,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '76613'}]","[{'88041': 'rovi_id:1063920,Map_reason:not found in projectx'}]",TRUE,,FALSE,Fail,Fail,FALSE,FALSE
76621,2329372,The Cottage,2008,84042,84042,,,,,,Pass,Pass,,
76622,454422,2001: A Space Odyssey,1968,52812,52812,,,,,,Pass,Pass,,
76627,2410927,Personal Effects,2009,108009,108009,,,,,,Pass,Pass,,
76634,17148042,Action Replayy,2010,138642,138642,,,,,,Pass,Pass,,
76636,22159207,Goldberg P.I.,2011,780465,780465,,,,,,Pass,Pass,,
76639,447043,Akira Kurosawa's Dreams,1990,79398,79398,,,,,,Pass,Pass,,
76641,303426285,Erased,2012,797022,797022,,,,,,Pass,Pass,,
76643,455966,The Mambo Kings,1992,49809,49809,,,,,,Pass,Pass,,
76647,1062553,City Heat,1984,57698,57698,,,,,,Pass,Pass,,
76657,427678,Jumpin' Jack Flash,1986,52066,52066,,,,,,Pass,Pass,,
76673,2253552,Holly,2006,643376,643376,,,,,,Pass,Pass,,
76677,1058237,Big Town After Dark,1947,576549,576549,,,,,,Pass,Pass,,
76684,462286,Born to Be Wild,1995,50660,50660,,,,,,Pass,Pass,,
76688,452688,Two Weeks to Live,1943,569629,569629,,,,,,Pass,Pass,,
76693,1996596,Final Fantasy VII: Advent Children,2005,636891,636891,,,,,,Pass,Pass,,
76704,993374899,Seven Years in Tibet,1997,55864,55864,,,,,,Pass,Pass,,
76716,1185910,The Ogre,1996,80001,80001,,,,,,Pass,Pass,,
76717,424960,Out of Africa,1985,79587,79587,,,,,,Pass,Pass,,
76718,297020238,Until They Are Home,2012,795718,795718,,,,,,Pass,Pass,,
76723,457157,The Four Feathers,1939,570289,570289,,,,,,Pass,Pass,,
76727,21541946,The Last Fall,2012,225376,225376,,,,,,Pass,Pass,,
76730,9579906,Teenage Mutant Ninja Turtles: Turtles Forever,2009,5855,5855,,,,,,Pass,Pass,,
76738,1186227,The Interview,1998,601833,601833,,,,,,Pass,Pass,,
76739,436247,Head Office,1985,59567,59567,,,,,,Pass,Pass,,
76742,207137,Rudyland,2001,546065,546065,,,,,,Pass,Pass,,
76749,926420076,Nightwatch,1994,850280,850280,,,,,,Pass,Pass,,
76750,1552773,Piglet's Big Movie,2003,71082,71082,,,,,,Pass,Pass,,
76751,17102329,Love Shack,2010,217251,217251,,,,,,Pass,Pass,,
76752,2272118,There Will Be Blood,2007,79040,79040,,,,,,Pass,Pass,,
76765,8876447,...Around,2010,651976,651976,,,,,,Pass,Pass,,
76772,1253074,A Very Natural Thing,1974,607515,607515,,,,,,Pass,Pass,,
76773,90796,Starlight Over Texas,1938,524254,524254,,,,,,Pass,Pass,,
76784,472135,The Land Before Time IV: Journey Through the Mists,1996,2169,2169,,,,,,Pass,Pass,,
76786,982760125,The Swan Princess,1994,53747,53747,,,,,,Pass,Pass,,
76817,1485012,Blood Work,2002,82847,82847,,,,,,Pass,Pass,,
76822,454874,Cobra,1986,52079,52079,,,,,,Pass,Pass,,
76825,4118274342,Where the Truth Lies,2005,88078,88078,,,,,,Pass,Pass,,
76826,1966682,An Unfinished Life,2005,71099,71099,,,,,,Pass,Pass,,
76827,194340,Chop Suey,2001,183738,183738,,,,,,Pass,Pass,,
76832,1086368,A Kid in King Arthur's Court,1995,56750,56750,,,,,,Pass,Pass,,
76839,2133560,Curse of the Golden Flower,2006,77007,77007,,,,,,Pass,Pass,,
76850,19074461,Zero Dark Thirty,2012,104832,104832,,,,,,Pass,Pass,,
76851,1066878,Lord Jim,1965,581262,581262,,,,,,Pass,Pass,,
76852,441029,Invitation to a Gunfighter,1964,50007,50007,,,,,,Pass,Pass,,
76856,463641,The Addiction,1995,60802,60802,,,,,,Pass,Pass,,
76857,437769,Wives Under Suspicion,1938,568529,568529,,,,,,Pass,Pass,,
76866,8287951,Sugar Boxx,2009,650551,650551,,,,,,Pass,Pass,,
76867,2340785,Dead and Gone,2008,201626,201626,,,,,,Pass,Pass,,
76871,18830060,Bloody Che Contra,1968,756968,756968,,,,,,Pass,Pass,,
76873,461152,Tender Mercies,1983,58146,58146,,,,,,Pass,Pass,,
76874,1178256,The Insider,1999,62060,62060,,,,,,Pass,Pass,,
76875,1619152,Dark Waters,2003,5285,5285,,,,,,Pass,Pass,,
76882,66643397,Kept and Dreamless,2005,789976,789976,,,,,,Pass,Pass,,
76886,1307898,Head Over Heels,2001,61129,61129,,,,,,Pass,Pass,,
76887,471448,Pillow Talk,1959,63961,63961,,,,,,Pass,Pass,,
76890,1569909,Down with Love,2003,63613,63613,,,,,,Pass,Pass,,
76897,13703624,Sutures,2009,735565,735565,,,,,,Pass,Pass,,
76900,9574151,Give 'em Hell Malone,2009,119286,119286,,,,,,Pass,Pass,,
76901,1058392,Chinese Connection 2,1977,48849,48849,,,,,,Pass,Pass,,
76904,1289089,Bounce,2000,66317,66317,,,,,,Pass,Pass,,
76907,473303,The Specialist,1994,53966,53966,,,,,,Pass,Pass,,
76911,67349329,The Philadelphia Experiment,2012,12273398,12273398,,,,,,Pass,Pass,,
76922,422694,The Mean Season,1985,52244,52244,,,,,,Pass,Pass,,
76923,381605,Steel Trap,2007,90704,90704,,,,,,Pass,Pass,,
76925,331337,Broken Sky,2006,392355,392355,,,,,,Pass,Pass,,
76928,1247731,Two Hands,1999,56356,56356,,,,,,Pass,Pass,,
76948,1315403,Stonebrook,1999,189343,12971177,[{'source_id': '76948'}],"[{'189343': 'rovi_id:1315403,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":217,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",,,FALSE,Fail,Fail,FALSE,FALSE
76956,8875344,Hesher,2010,134060,134060,,,,,,Pass,Pass,,
76960,397291,Garfield's Fun Fest,2008,11562,11562,,,,,,Pass,Pass,,
76964,1084603,Doctor Mordrid ,1992,186159,186159,,,,,,Pass,Pass,,
76966,383431,Side Sho,2007,563065,563065,,,,,,Pass,Pass,,
76975,1365510,Moulin Rouge,2001,59227,59227,,,,,,Pass,Pass,,
76980,382450167,Big Mommas: Like Father Like Son,2011,88963,88963,,,,,,Pass,Pass,,
76984,1941549,Asylum,2005,71394,71394,,,,,,Pass,Pass,,
77022,422966,Coneheads,1993,50506,50506,,,,,,Pass,Pass,,
77024,2100248,Happy Feet,2006,76054,76054,,,,,,Pass,Pass,,
77040,1095578,Vendetta,1999,23264,23264,,,,,,Pass,Pass,,
77049,19787615,Something Borrowed,2011,91987,91987,,,,,,Pass,Pass,,
77051,2064826,Behind Enemy Lines II: Axis of Evil,2006,72492,72492,,,,,,Pass,Pass,,
77058,451320,Fiddler on the Roof,1971,72103,72103,,,,,,Pass,Pass,,
77071,424672,Jungleground,1995,2314,2314,,,,,,Pass,Pass,,
77076,1786301,Confessions of a Sociopathic Social Climber,2005,25156,25156,,,,,,Pass,Pass,,
77077,1054122,Auntie Mame,1958,73983,73983,,,,,,Pass,Pass,,
77090,66101454,Vicky Donor,2012,962608,962608,,,,,,Pass,Pass,,
77100,17991488,Late Fee,2009,748150,748150,,,,,,Pass,Pass,,
77107,7910401,Life Partner,2009,650206,650206,,,,,,Pass,Pass,,
77109,1075133,Ju Dou,1990,585875,585875,,,,,,Pass,Pass,,
77119,1069264,The Strange One,1957,582568,582568,,,,,,Pass,Pass,,
77122,21256478,The Black Rose,1950,68664,68664,,,,,,Pass,Pass,,
77125,313431676,The Yakuza and the Mermaid,2012,799061,799061,,,,,,Pass,Pass,,
77131,1053416,I Am a Fugitive from a Chain Gang,1932,574285,574285,,,,,,Pass,Pass,,
77133,297368117,American Mary,2012,795793,795793,,,,,,Pass,Pass,,
77136,1612903,Honey,2003,69027,69027,,,,,,Pass,Pass,,
77141,2351720,Dungeon Girl,2008,11774,11774,,,,,,Pass,Pass,,
77142,1056394,David and Lisa,1962,575592,575592,,,,,,Pass,Pass,,
77149,430627,Steel Dawn,1987,100378,100378,,,,,,Pass,Pass,,
77158,465690,Interview with the Vampire,1994,71444,71444,,,,,,Pass,Pass,,
77175,317134775,Gut,2012,799720,799720,,,,,,Pass,Pass,,
77201,18221645,Sex Lies and Death,2011,219914,219914,,,,,,Pass,Pass,,
77203,426255,Objective Burma!,1945,76897,76897,,,,,,Pass,Pass,,
77211,1055639,Blow-Up,1966,78134,78134,,,,,,Pass,Pass,,
77213,2012868,Just My Luck,2006,77960,77960,,,,,,Pass,Pass,,
77221,67122803,Dead Man's Burden,2012,792260,792260,,,,,,Pass,Pass,,
77231,1068273,Joseph and His Brethren,1961,99515,99515,,,,,,Pass,Pass,,
77240,17889950,I Am Number Four,2011,87969,87969,,,,,,Pass,Pass,,
77246,460153,The Adventures of Ichabod and Mr. Toad,1949,570721,570721,,,,,,Pass,Pass,,
77255,426582,This Could Be the Night,1957,567154,567154,,,,,,Pass,Pass,,
77269,453263,What Ever Happened to Baby Jane?,1962,74016,74016,,,,,,Pass,Pass,,
77277,1971900,Light of My Eyes,2001,636183,636183,,,,,,Pass,Pass,,
77282,323013385,Derby Dogs,2012,801067,801067,,,,,,Pass,Pass,,
77298,1482989,Thunderbolt,1995,88395,88395,,,,,,Pass,Pass,,
77305,10146735,Red,2010,113946,113946,,,,,,Pass,Pass,,
77308,1898724,Charlie and the Chocolate Factory,2005,67959,67959,,,,,,Pass,Pass,,
77318,1099377,Firelight,1997,53632,53632,,,,,,Pass,Pass,,
77322,1630029,Motives,2004,6235,6235,,,,,,Pass,Pass,,
77332,446643,The Pink Panther,1963,65333,65333,,,,,,Pass,Pass,,
77333,469409,Murder in the First,1995,63574,63574,,,,,,Pass,Pass,,
77337,367328,One More Chance,2007,561311,561311,,,,,,Pass,Pass,,
77338,1058437,The Gathering,1977,393372,393372,,,,,,Pass,Pass,,
77345,1079990,Demonic Toys,1992,186002,186002,,,,,,Pass,Pass,,
77347,333297,Halla Bol,2008,558505,558505,,,,,,Pass,Pass,,
77355,433618,Capone,1975,89594,89594,,,,,,Pass,Pass,,
77367,9715574,Dear Mr. Gacy,2010,118212,118212,,,,,,Pass,Pass,,
77372,12273621,Aladin,2009,101291,101291,,,,,,Pass,Pass,,
77375,1593779,The Texas Chainsaw Massacre,2003,77250,77250,,,,,,Pass,Pass,,
77376,1086729035,Closure,2013,267811,267811,,,,,,Pass,Pass,,
77381,21527710,Avalon,2011,773664,773664,,,,,,Pass,Pass,,
77382,1146132,American Pie,1999,52868,52868,,,,,,Pass,Pass,,
77395,430946,New York Stories,1989,76197,76197,,,,,,Pass,Pass,,
77408,1660434,The Whole Ten Yards,2004,66254,66254,,,,,,Pass,Pass,,
77409,8845451,End Game,2009,207908,207908,,,,,,Pass,Pass,,
77436,2397069,State of Play,2009,82550,82550,,,,,,Pass,Pass,,
77437,386985,The Devil's Curse,2008,128813,128813,,,,,,Pass,Pass,,
77441,1420781,The Royal Tenenbaums,2001,65318,65318,,,,,,Pass,Pass,,
77443,16888558,Ever After: A Cinderella Story,1998,12265721,12265721,,,,,,Pass,Pass,,
77446,228492,Death Factory,2002,548102,548102,,,,,,Pass,Pass,,
77456,1053470,Aguirre: The Wrath of God,1972,12259221,12259221,,,,,,Pass,Pass,,
77461,17443185,Antwone Fisher,2002,105048,105048,,,,,,Pass,Pass,,
77468,1621422,Love Don't Cost a Thing,2003,64457,64457,,,,,,Pass,Pass,,
77476,1007783,Scooby-Doo Goes Hollywood,1980,14893,14893,,,,,,Pass,Pass,,
77479,2055132,Shadowboxer,2005,92067,92067,,,,,,Pass,Pass,,
77480,463639,Breaking Up,1997,66389,66389,,,,,,Pass,Pass,,
77493,2484647,Elvis & Anabelle,2007,133858,133858,,,,,,Pass,Pass,,
77495,987378185,Jayne Mansfield's Car,2013,134332,134332,,,,,,Pass,Pass,,
