Hulu_id,Rovi_id,movie_name,release_year,projectx_id_rovi,projectx_id_Hulu,Dev_Hulu_px_mapped,Dev_rovi_px_mapped,another_rovi_id_present,another_Hulu_id_present,variant_present,Comment,Result of mapping
1307431,1083142,The Gift of Love ,1994,40675,40675,,,,,,Pass,Pass
1307481,1350849,Three Days ,2001,25998,25998,,,,,,Pass,Pass
1302087,1181515,Deuce Bigalow: Male Gigolo,1999,59921,59921,,,,,,Pass,Pass
1407336,5964623888,Support the Girls,2018,1062611,1062611,,,,,,Pass,Pass
1306680,10648395,Beauty and the Briefcase,2010,26480,26480,,,,,,Pass,Pass
1307554,1191881,The Man Who Used to Be Me,2000,362678,398247,"[{'source_projectx_id_mapped': 'rovi_id:1291202,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":10,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '1307554'}]","[{'rovi_projectx_id_mapped': 'rovi_id:1191881,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":10,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",True,,False,Fail,Fail
1307554,1191881,The Man Who Used to Be Me,2000,362678,398247,"[{'source_projectx_id_mapped': 'rovi_id:1291202,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":10,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '1307554'}]","[{'rovi_projectx_id_mapped': 'rovi_id:1191881,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":10,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",True,,False,Fail,Fail
1338607,424933,The Krays,1990,51041,51041,,,,,,Pass,Pass
1328801,2352156,Happy-Go-Lucky,2008,79967,79967,,,,,,Pass,Pass
1303158,4374239026,An Inconvenient Sequel: Truth to Power,2017,12289349,12289349,,,,,,Pass,Pass
1303080,6315335926,Ballet Now,2018,1071497,1071497,,,,,,Pass,Pass
1309102,6229683998,Sharp Edges,1986,1069756,1069756,,,,,,Pass,Pass
1309071,4482163820,The Glass Castle,2017,12289803,12289803,,,,,,Pass,Pass
1303723,3204431593,Road Games,2015,965076,965076,,,,,,Pass,Pass
1311141,376174,The Wrecking Crew,2015,140542,140542,,,,,,Pass,Pass
1357618,1843847376,What We Become,2016,975990,975990,,,,,,Pass,Pass
1400102,3484586572,Shelley,2016,982607,982607,,,,,,Pass,Pass
1298677,1965058142,Dementia,2015,951827,951827,,,,,,Pass,Pass
1298670,3464652357,Passage to Mars,2016,977513,977513,,,,,,Pass,Pass
1298668,1789714098,Narcopolis,2015,931096,931096,,,,,,Pass,Pass
1400548,3771838095,Let's Be Evil,2016,982098,982098,,,,,,Pass,Pass
1303725,1514815344,Marguerite & Julien,2015,951650,951650,,,,,,Pass,Pass
1323085,1846332903,11 Minutes,2015,971738,971738,,,,,,Pass,Pass
1298672,1496943487,Bare,2015,896501,896501,,,,,,Pass,Pass
1298671,1758572149,Contracted: Phase II,2015,905273,905273,,,,,,Pass,Pass
1313347,1496943537,Anesthesia,2016,896513,896513,,,,,,Pass,Pass
1298666,7262358710,The Treasure,2016,13714676,13714676,,,,,,Pass,Pass
1317023,1839416203,Baskin,2015,957834,957834,,,,,,Pass,Pass
1401320,300247,Disorder,2015,556111,14565708,[{'source_id': '1401320'}],"[{'rovi_projectx_id_mapped': 'rovi_id:300247,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":78,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",,,False,Fail,Fail
1308249,5858925117,Dark Forces: Shadow People,2018,346817,346817,,,,,,Pass,Pass
1307133,5791638390,UFO Chronicles: The Aliens Arrive,2018,345939,345939,,,,,,Pass,Pass
1308248,4565088514,Bigfoot Encounters,2018,328764,328764,,,,,,Pass,Pass
1337793,5464732243,Alien Invasion: S.U.M.1,2017,1044766,1044766,,,,,,Pass,Pass
1341427,6136699116,Afterlife ,2018,350900,12383678,"[{'source_projectx_id_mapped': 'rovi_id:6874515678,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":10,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '1341427'}]","[{'rovi_projectx_id_mapped': 'rovi_id:6136699116,Map_reason:{""titleMapType"":""Distance"",""titleScore"":0.9,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":200,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",True,,False,Fail,Fail
1327643,6136699114,Women and Sometimes Men,2018,350878,350878,,,,,,Pass,Pass
1323590,4465312331,To the Moon and Back,2018,348533,348533,,,,,,Pass,Pass
1318302,5608206278,Perfect Bid: The Contestant Who Knew Too Much,2017,1049712,1049712,,,,,,Pass,Pass
1334361,6146639898,Bodysnatch,2018,351060,351060,,,,,,Pass,Pass
1327638,4906876969,Monochrome,2016,342371,342371,,,,,,Pass,Pass
1316915,5991522701,Dating My Mother,2017,348610,348610,,,,,,Pass,Pass
1319121,4892746438,Desolation,2018,1042951,1053683,"[{'source_projectx_id_mapped': 'rovi_id:5718271778,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":31,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '1319121'}]","[{'rovi_projectx_id_mapped': 'rovi_id:4892746438,Map_reason:{""titleMapType"":""Distance"",""titleScore"":0.9,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":20,""totalScore"":0.0,""LanguageMatch"":false,""creditWeight"":0.5}'}]",True,,False,Fail,Fail
1313832,5858746256,All At Once,2016,1057928,1057928,,,,,,Pass,Pass
1315453,4217885123,Bluefin,2017,1048291,1048291,,,,,,Pass,Pass
1319388,4618202947,Wraith,2017,1018941,1018941,,,,,,Pass,Pass
1334360,6146639892,Natural Vice,2018,351064,351064,,,,,,Pass,Pass
1312812,5991522707,Fishbowl California,2018,348619,348619,,,,,,Pass,Pass
1315449,4219033878,Sheep and Wolves,2018,158796,158796,,,,,,Pass,Pass
1351315,5629590333,RBG,2018,1058471,1058471,,,,,,Pass,Pass
1290470,1014183479,Punisher: War Zone,2008,82315,82315,,,,,,Pass,Pass
1351314,6810334724,How To Get Girls,2018,12306098,12306098,,,,,,Pass,Pass
1298367,66119960,Barbie in a Mermaid Tale 2,2012,9746,9746,,,,,,Pass,Pass
1308982,5804978866,Dive Olly Dive and the Octopus Rescue,2016,1056246,1056246,,,,,,Pass,Pass
1316815,4633703110,Terminal,2018,471920,1059828,"[{'source_projectx_id_mapped': 'rovi_id:5922233966,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":494,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '1316815'}]","[{'rovi_projectx_id_mapped': 'rovi_id:4633703110,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":494,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",True,,False,Fail,Fail
1302771,5915147895,The Heart of Nuba,2016,1060850,1060850,,,,,,Pass,Pass
1351317,6343428370,Bees Make Honey,2017,1072144,1072144,,,,,,Pass,Pass
1293403,5756387688,10x10,2018,170399,170399,,,,,,Pass,Pass
1298650,4315677342,Borg vs McEnroe,2017,164877,164877,,,,,,Pass,Pass
1323064,5579255102,The Monkey King 3,2018,1050222,1050222,,,,,,Pass,Pass
1303745,5466787707,Along With the Gods: The Two Worlds,2017,172426,172426,,,,,,Pass,Pass
1293404,5314421360,The Thousand Faces of Dunjia,2017,1048637,1048637,,,,,,Pass,Pass
1281315,5230001101,We Blew It,2017,1043220,1043220,,,,,,Pass,Pass
1309166,4756068248,Ismael's Ghosts,2017,161412,14531761,[{'source_id': '1309166'}],"[{'rovi_projectx_id_mapped': 'rovi_id:4756068248,Map_reason:not found in projectx'}]",,,False,Fail,Fail
1287719,4099427066,Escape from Mr. Lemoncello's Library,2017,32180,32180,,,,,,Pass,Pass
1287249,5530520464,Tiny Christmas,2017,32200,32200,,,,,,Pass,Pass
1287249,5530520464,Tiny Christmas,2017,32200,32200,,,,,,Pass,Pass
1287657,1370825625,Albert,2016,884737,884737,,,,,,Pass,Pass
1284184,4411507497,Rufus 2,2017,32362,32362,,,,,,Pass,Pass
1284183,4242164742,Legends of the Hidden Temple,2016,31841,31841,,,,,,Pass,Pass
1293395,996594054,Ballet 422,2014,854901,854901,,,,,,Pass,Pass
1290060,1083186,Killing for Love,2017,186094,14531751,[{'source_id': '1290060'}],"[{'rovi_projectx_id_mapped': 'rovi_id:1083186,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":19,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",,,False,Fail,Fail
1284128,3217919702,Transformers: The Last Knight,2017,159974,159974,,,,,,Pass,Pass
1312814,4769393132,Before We Vanish,2017,1054545,1054545,,,,,,Pass,Pass
1282624,4160494538,Max 2: White House Hero,2017,20604,20604,,,,,,Pass,Pass
1281306,438499,The Burbs,1989,62153,62153,,,,,,Pass,Pass
1276606,4328999504,Lost in London,2017,1006778,1006778,,,,,,Pass,Pass
1276606,4328999504,Lost in London,2017,1006778,1006778,,,,,,Pass,Pass
1284138,2460711,Precious,2009,87967,87967,,,,,,Pass,Pass
1284123,1180776293,Out of the Dark,2015,128399,128399,,,,,,Pass,Pass
1281397,6657255649,Inside ,2018,358170,358170,,,,,,Pass,Pass
1293397,982759673,Shutter Island,2010,85840,85840,,,,,,Pass,Pass
1288445,5502550308,I Kill Giants,2018,168827,168827,,,,,,Pass,Pass
1276607,5140539972,I Tonya,2017,166957,166957,,,,,,Pass,Pass
1271526,3758906982,Sword Art Online: The Movie - Ordinal Scale,2017,172063,172063,,,,,,Pass,Pass
1271527,3758906982,Sword Art Online: The Movie - Ordinal Scale,2017,172063,14901197,[{'source_id': '1271527'}],"[{'rovi_projectx_id_mapped': 'rovi_id:3758906982,Map_reason:not found in projectx'}, {'source_id': '1271526,Map_reason:{""color"":0.0,""language"":1.0,""credits"":0.0,""directors"":0.0,""part_names"":0.0,""episode_titles"":0.0,""genres"":0.0,""amazon"":0.0,""netflix"":0.0,""hulu"":0.0,""hbo"":0.0,""showtime"":0.0,""vudu"":0.0,""episode_airdates"":0.0,""season_count"":0.0,""genres_missing"":1.0,""credits_missing"":1.0,""directors_missing"":1.0,""part_names_missing"":1.0,""release_year"":1.0,""run_time"":0.0,""release_year_diff"":0.0,""release_year_missing"":0.0,""run_time_diff"":4.0,""run_time_missing"":0.0,""run_time_diff_percentage"":0.0005552471,""run_time_max"":7204.0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1.0,""levenshtein_titlesEndsWNum"":1.0,""cosine_titlesEndsWNum"":1.0,""partial_titlesEndsWNum"":1.0,""release_year2"":0.0,""titleslen"":43.0,""titleswords"":8.0,""score"":3.2}'}]",,True,False,Fail,Fail
1271500,1329117262,Periods,2012,880152,880152,,,,,,Pass,Pass
1293398,5756723176,The Swan Princess: A Royal Myztery,2018,21795,21795,,,,,,Pass,Pass
1308247,4915455044,Leaning into the Wind: Andy Goldsworthy,2017,1055603,1055603,,,,,,Pass,Pass
1352136,5278707665,The Quest of Alain Ducasse,2018,168311,12976941,[{'source_id': '1352136'}],"[{'rovi_projectx_id_mapped': 'rovi_id:5278707665,Map_reason:{""titleMapType"":""Partial"",""titleScore"":0.6,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":12,""totalScore"":0.0,""LanguageMatch"":false,""creditWeight"":0.5}'}]",,,False,Fail,Fail
1269230,3657361887,How to Be a Latin Lover,2017,159938,159938,,,,,,Pass,Pass
1263527,5261621369,Here to Be Heard: The Story of The Slits,2017,1060601,1060601,,,,,,Pass,Pass
1258807,5733052091,Into the Night: Portraits of Life and Death,2017,1055275,1055275,,,,,,Pass,Pass
1259954,5961295472,Tiny Shoulders: Rethinking Barbie,2018,1064074,1064074,,,,,,Pass,Pass
1277160,4482631216,Teen Titans: The Judas Contract,2017,326606,326606,,,,,,Pass,Pass
1277158,1399151031,Lego DC Comics Super Heroes: Justice League vs. Bizarro League,2015,126789,126789,,,,,,Pass,Pass
1277150,4006670384,Justice League Dark,2017,20970,20970,,,,,,Pass,Pass
1277154,998217712,Justice League: War,2014,12925,12925,,,,,,Pass,Pass
1271374,5352737459,Knights of the Damned,2017,339620,339620,,,,,,Pass,Pass
1273168,18032640,The Strange Ones,2017,115504,1035356,"[{'source_projectx_id_mapped': 'rovi_id:5164578781,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":169,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '1273168'}]","[{'rovi_projectx_id_mapped': 'rovi_id:18032640,Map_reason:not found in projectx'}]",True,,False,Fail,Fail
1281382,446837,Spawn,1997,56905,56905,,,,,,Pass,Pass
1263597,3998392377,The Wedding Plan,2016,161976,161976,,,,,,Pass,Pass
1261883,1063925,The Hangman ,1959,151324,151324,,,,,,Pass,Pass
1263596,4020138388,Beatriz at Dinner,2017,1005408,1005408,,,,,,Pass,Pass
1263489,5407770540,Lost in Vagueness,2017,1062197,1062197,,,,,,Pass,Pass
1255391,5353940951,Slumber,2017,1042949,1042949,,,,,,Pass,Pass
1255389,5189647261,Hollow in the Land,2017,1042999,1042999,,,,,,Pass,Pass
1256012,433392,Foxfire,1996,49834,49834,,,,,,Pass,Pass
1263595,3235418866,Baywatch ,2017,159146,14618494,[{'source_id': '1263595'}],"[{'rovi_projectx_id_mapped': 'rovi_id:3235418866,Map_reason:{""titleMapType"":""Partial"",""titleScore"":0.6,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":240,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",,,False,Fail,Fail
1256739,4438331889,Mom and Dad,2018,168867,168867,,,,,,Pass,Pass
1309721,5189646913,Black Cop,2018,1043237,1043237,,,,,,Pass,Pass
1352202,1555896320,Ma Ma,2015,900525,900525,,,,,,Pass,Pass
1288397,1389712045,The Second Mother,2015,150207,150207,,,,,,Pass,Pass
1288396,865745795,Low Down,2014,149171,149171,,,,,,Pass,Pass
1271499,18864200,The Other F Word,2011,757844,757844,,,,,,Pass,Pass
1269226,1421183704,Animals ,2014,890314,890314,,,,,,Pass,Pass
1279302,5353940953,Curvature,2018,1050950,1050950,,,,,,Pass,Pass
1288441,5804980004,Josie,2018,1056279,1056279,,,,,,Pass,Pass
1337644,5924492655,Higher Power,2018,1059862,1059862,,,,,,Pass,Pass
1269126,4698273426,Frank Serpico,2017,1028318,1028318,,,,,,Pass,Pass
1245478,5184174908,Sniper: Ultimate Kill,2017,21845,21845,,,,,,Pass,Pass
1252236,5388991947,Augie,2018,1058611,1058611,,,,,,Pass,Pass
1262530,6963082408,Breakable You,2018,12780712,12780712,,,,,,Pass,Pass
1247030,14717954,Honey 2,2011,93029,93029,,,,,,Pass,Pass
1247084,11816448,Barbie and the Diamond Castle,2008,5417,5417,,,,,,Pass,Pass
1250474,4374238932,Dina,2017,1008212,1008212,,,,,,Pass,Pass
1275504,5278707818,Neat: The Story of Bourbon,2018,1050296,1050296,,,,,,Pass,Pass
1244400,1567887,Uptown Girls,2003,64534,64534,,,,,,Pass,Pass
1245476,4910967334,Starship Troopers: Traitor of Mars,2017,334961,334961,,,,,,Pass,Pass
1255108,5537862157,The Relationtrip,2017,342355,342355,,,,,,Pass,Pass
1256927,5140540075,Thelma,2017,1034885,1034885,,,,,,Pass,Pass
1250475,4910967328,Take My Nose... Please!,2017,339437,339437,,,,,,Pass,Pass
1244395,982759767,The Big Wedding,2013,107592,12789325,"[{'source_projectx_id_mapped': 'rovi_id:7071621680,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":3363,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '1244395'}]","[{'rovi_projectx_id_mapped': 'rovi_id:982759767,Map_reason:{""titleMapType"":""Partial"",""titleScore"":0.6,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":182,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",True,,False,Fail,Fail
1245475,4698273382,One Percent More Humid,2017,170198,170198,,,,,,Pass,Pass
1236032,4861945763,Jane,2017,1036623,48101,"[{'source_projectx_id_mapped': 'rovi_id:5140539976,Map_reason:{""titleMapType"":""Partial"",""titleScore"":0.6,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":30,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '1236032'}]","[{'rovi_projectx_id_mapped': 'rovi_id:4861945763,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":459,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",True,,False,Fail,Fail
1237363,4731616494,Blade of the Immortal ,2017,167639,167639,,,,,,Pass,Pass
1238664,1922448002,Thank You For Your Service,2015,988704,988704,,,,,,Pass,Pass
1262529,1431043,The New Guy,2002,62054,62054,,,,,,Pass,Pass
1255107,1495944,The Master of Disguise,2002,132531,132531,,,,,,Pass,Pass
1244381,2396997,Fame ,2009,83282,83282,,,,,,Pass,Pass
1240565,4930108184,Professor Marston and the Wonder Women,2017,167770,167770,,,,,,Pass,Pass
1251199,5233281983,Hot Grease,2017,480857,12963908,[{'source_id': '1251199'}],"[{'rovi_projectx_id_mapped': 'rovi_id:5233281983,Map_reason:{""titleMapType"":""Partial"",""titleScore"":0.6,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":486,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",,,False,Fail,Fail
1275506,4861945574,American Folk,2017,1023382,1023382,,,,,,Pass,Pass
1251303,4221363972,So B. It,2016,1027493,1027493,,,,,,Pass,Pass
1256738,3371306894,Loving Vincent,2017,164857,164857,,,,,,Pass,Pass
1284410,1383436983,Allure,2018,885748,1054842,"[{'source_projectx_id_mapped': 'rovi_id:5756387684,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":15,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '1284410'}]","[{'rovi_projectx_id_mapped': 'rovi_id:1383436983,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":15,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",True,,False,Fail,Fail
1251261,999680262,Life Partners,2014,161578,161578,,,,,,Pass,Pass
1237574,467519684,The Kill Team,2014,814425,814425,,,,,,Pass,Pass
1237376,474355,River of Grass,1995,573269,573269,,,,,,Pass,Pass
1237375,422144,October Country,2010,566845,566845,,,,,,Pass,Pass
1298365,3172393905,Le Ride,2016,958608,958608,,,,,,Pass,Pass
1237374,22254029,Hello I Must Be Going,2012,124246,124246,,,,,,Pass,Pass
1258804,5008980564,Permanent,2017,1037355,1037355,,,,,,Pass,Pass
1269366,4374239040,Take Every Wave: The Life of Laird Hamilton,2017,1010601,1010601,,,,,,Pass,Pass
1258800,5189647299,78/52: Hitchcock's Shower Scene,2017,1039901,1039901,,,,,,Pass,Pass
1243579,450907,Grave of the Fireflies,1988,135530,14901195,[{'source_id': '1243579'}],"[{'rovi_projectx_id_mapped': 'rovi_id:450907,Map_reason:not found in projectx'}, {'source_id': '1243580,Map_reason:{""color"":0.0,""language"":1.0,""credits"":0.0,""directors"":0.0,""part_names"":0.0,""episode_titles"":0.0,""genres"":0.0,""amazon"":0.0,""netflix"":0.0,""hulu"":0.0,""hbo"":0.0,""showtime"":0.0,""vudu"":0.0,""episode_airdates"":0.0,""season_count"":0.0,""genres_missing"":1.0,""credits_missing"":1.0,""directors_missing"":1.0,""part_names_missing"":1.0,""release_year"":0.0,""run_time"":0.0,""release_year_diff"":10.0,""release_year_missing"":0.0,""run_time_diff"":63.0,""run_time_missing"":0.0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1.0}'}]",,True,False,Fail,Fail
1243580,450907,Grave of the Fireflies,1998,135530,135530,,,,,,Pass,Pass
1303679,4767853091,Cover Versions,2018,1020297,1020297,,,,,,Pass,Pass
1235896,4134319422,Tommy's Honour,2016,999645,999645,,,,,,Pass,Pass
1229963,4622830387,Aftermath ,2017,1015101,336101,"[{'source_projectx_id_mapped': 'rovi_id:5086274497,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":82,""totalScore"":0.0,""LanguageMatch"":false,""creditWeight"":0.5}'}, {'source_id': '1229963'}]","[{'rovi_projectx_id_mapped': 'rovi_id:4622830387,Map_reason:{""titleMapType"":""Distance"",""titleScore"":0.9,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":261,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",True,,False,Fail,Fail
1245474,4479865772,Resident Evil: Vendetta,2017,1019263,1019263,,,,,,Pass,Pass
1236383,653946109,The Little Ghost,2013,830740,830740,,,,,,Pass,Pass
1236384,1105897063,Hunted ,2013,862189,862189,,,,,,Pass,Pass
1236385,449613039,G.B.F.,2014,813355,813355,,,,,,Pass,Pass
1245480,4439932741,Awakening the Zodiac,2017,163777,163777,,,,,,Pass,Pass
1245479,4464412582,The Marine 5: Battleground,2017,20680,20680,,,,,,Pass,Pass
1245479,4464412582,The Marine 5: Battleground,2017,20680,20680,,,,,,Pass,Pass
1245473,4301940701,We Don't Belong Here,2017,162420,162420,,,,,,Pass,Pass
1245472,5049257526,Fallen ,2016,1034227,1000679,"[{'source_projectx_id_mapped': 'rovi_id:4100384250,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":312,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '1245472'}]","[{'rovi_projectx_id_mapped': 'rovi_id:5049257526,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":312,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",True,,False,Fail,Fail
1245472,5049257526,Fallen ,2016,1034227,1000679,"[{'source_projectx_id_mapped': 'rovi_id:4100384250,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":312,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '1245472'}]","[{'rovi_projectx_id_mapped': 'rovi_id:5049257526,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":312,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",True,,False,Fail,Fail
1439745,4374238900,Golden Exits,2018,1008193,1008193,,,,,,Pass,Pass
1245471,4114880105,Feed,2017,164382,164382,,,,,,Pass,Pass
1245470,4895666414,S.W.A.T.: Under Siege,2017,165299,165299,,,,,,Pass,Pass
1245469,303534848,Kill 'Em All,2017,797036,20612,"[{'source_projectx_id_mapped': 'rovi_id:4592148840,Map_reason:not found in projectx'}, {'source_id': '1245469'}]","[{'rovi_projectx_id_mapped': 'rovi_id:303534848,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":9,""totalScore"":0.0,""LanguageMatch"":false,""creditWeight"":0.5}'}]",True,,False,Fail,Fail
1232785,506323304,Rushlights,2013,815984,815984,,,,,,Pass,Pass
1232738,441980703,The Hot Flashes,2013,137991,137991,,,,,,Pass,Pass
1232737,1192958452,Don't Blink,2014,149253,149253,,,,,,Pass,Pass
1232735,1438921859,Dial A Prayer,2015,891342,891342,,,,,,Pass,Pass
1232736,738578471,Behaving Badly,2014,12277793,12277793,,,,,,Pass,Pass
1232736,738578471,Behaving Badly,2014,12277793,12277793,,,,,,Pass,Pass
1232734,1528332254,Anna ,2014,160400,1082776,"[{'source_projectx_id_mapped': 'rovi_id:6689429374,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":38,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '1232734'}]","[{'rovi_projectx_id_mapped': 'rovi_id:1528332254,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":38,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",True,,False,Fail,Fail
1232733,1029510163,A Fine Step,2014,857155,857155,,,,,,Pass,Pass
1232786,871488588,20 Ft. Below: The Darkness Descending,2014,847286,847286,,,,,,Pass,Pass
1239727,1092273263,Force Majeure,2014,125506,125506,,,,,,Pass,Pass
1239104,865745754,Life Itself,2014,885281,885281,,,,,,Pass,Pass
1276600,4181601743,Please Stand By,2018,164854,164854,,,,,,Pass,Pass
1228630,435188,F/X,1986,50813,50813,,,,,,Pass,Pass
1232069,1219605384,Kidnap,2017,152344,152344,,,,,,Pass,Pass
1252237,947328697,Dealt,2017,1014537,1014537,,,,,,Pass,Pass
1221266,4275529807,Tom of Finland,2017,1005898,1005898,,,,,,Pass,Pass
1320618,5302601299,Marrowbone,2017,1057660,1057660,,,,,,Pass,Pass
1238665,715722235,Matt Shepard Is a Friend of Mine,2015,950128,950128,,,,,,Pass,Pass
1240595,467519276,Bridegroom,2013,814404,814404,,,,,,Pass,Pass
1222527,5165288057,6 Below: Miracle on the Mountain,2017,1036477,1036477,,,,,,Pass,Pass
1276604,4438294821,Half Magic,2018,1006743,1006743,,,,,,Pass,Pass
1228390,402362,Who Killed Nancy?,2009,564493,564493,,,,,,Pass,Pass
1247480,5207620239,Habit,2017,1036877,1036877,,,,,,Pass,Pass
1247482,4461587362,The Ghoul,2016,1031530,1031530,,,,,,Pass,Pass
1228382,1198762942,Tales of the Grim Sleeper,2014,868271,868271,,,,,,Pass,Pass
1228386,22038751,iLL Manors,2012,779956,779956,,,,,,Pass,Pass
1293396,6599736696,EuroTrump,2017,498167,498167,,,,,,Pass,Pass
