Rovi_id,Gb_id
5908240536,53434
6162219773,53404
1886144721,53402
5849065436,53401
1261481441,53398
5849065442,53397
1785861201,53439
6774723145,53437
1621404,53442
6738814686,53178
5960326837,53458
6725968942,53460
6793983687,53447
5809044325,51484
6680172565,52891
6728928296,52968
6003222611,53490
4396420227,53508
6736414107,53511
6782017990,53259
5301645899,53535
6808067376,53534
6805082818,53533
6066738627,53532
5284521372,53531
6725974077,53555
6711346614,52869
6839388108,53553
6346369675,53608
6596880764,53609
6785736781,53607
6517892076,53610
6771326656,53606
4860816237,53611
6642680154,53605
6775008582,53070
4644910225,53623
300170612,53622
6864016336,53621
2026179116,37342
1897555369,37578
6473992518,53632
6774165361,53640
5897909657,53639
5750401885,39757
5649673165,53648
5887547724,48183
5138478799,53661
5341744404,52809
289134853,53675
6672597080,53090
5947449721,53376
6015795166,53585
6780294375,53708
6846586719,53704
6841097468,53703
7187817316,53702
6766541360,53701
4227358178,53700
7187865574,53699
5146593761,53697
5624486595,53696
6852605331,53695
6836481461,53694
5286800039,53714
1509238735,53749
6878482414,53742
1224688066,53743
6878203640,53741
659971,53758
6770535113,53751
5504093448,52378
6487272580,53767
6883621234,53766
6920387446,53765
6822256226,53747
5146613363,53768
6817888540,53776
5503707153,53339
3391335467,43552
6495993006,53784
7016144830,53781
6920357629,53778
5854817122,53813
21801559,53822
6779196317,53706
6838701220,53815
6808579482,53814
1820665941,39506
6805090176,53831
6370808232,53832
6844167183,53834
6838173565,53710
6844167187,53843
6404245729,53847
6662306847,53857
5509907538,53856
6822256240,53878
6676546118,52724
4314195272,53886
5420836683,53891
6834026689,53669
5420836683,53893
6832221012,53894
6136567814,49365
5675585513,53906
6809818790,53465
5428557465,51140
1162166867,53921
14415681,515
514929,53565
5710542753,53672
6038250266,53276
2020196,53967
367777,53567
4354224791,41786
9665376,53977
67707387,53978
6839149814,53989
6104993294,53430
19917276,2557
17262973,53997
6839539032,53994
5580455118,53919
6920459889,53917
6841046834,53948
6083306158,53951
6827844105,54033
6857003157,53711
5747692741,54046
6141566677,52855
6015797067,53668
4762477061,54080
6967441237,54081
5747692741,54082
6967439528,54083
6838402770,54084
5090682804,54085
6850075712,54079
6700991378,54101
472252,54106
6706920390,53001
6876574881,54107
6848154736,54112
424457,54113
2164755,54114
6868474599,54118
6868526163,54119
6871924460,53670
6621326272,53686
3282473969,42800
5837434106,54137
6984717945,54151
6481197386,54150
5322601389,54172
6791972832,53065
6917926401,54185
6995373797,54183
3282866948,42799
3187126047,54198
6995328830,54197
426134,54210
6805894149,53763
5184539919,54235
3196388143,54234
7202004658,54233
7287590986,54231
7033933550,54230
6849509221,54229
7287538839,54227
7037466430,54226
1500222141,54225
7037494136,54223
5758388509,54222
3137584990,54219
1812914073,54218
21492766,54217
3307914302,54216
12016742,54215
5609773311,54214
727348803,25765
6843922841,54168
7015857336,53528
6611235260,53604
6380274053,54258
6984959771,54257
6916346018,53593
5791755143,54275
1877876792,50840
7202007139,54282
6151174065,54236
6688804022,53642
6482947622,53946
7201995309,54281
3528305098,54239
5601582188,54306
7012645403,54305
6988600583,54330
1416390363,28679
6948936505,54337
6829957046,54267
6960587666,54336
7029512621,54338
6038698884,53825
4866096110,48258
5968418674,54349
7018625193,54365
6785378980,54363
6841113881,53864
6126145635,49380
7014235146,54377
5999991861,53870
1239537935,54374
5594098638,54378
6785958691,53272
6675076108,53602
6980792405,54091
1534814005,54393
959472671,54394
6954690284,54356
6019584817,54398
959909,54415
7002089724,54260
1078218395,37260
4366100621,54440
7063937391,54439
6996659196,54357
6970128559,54425
1174309091,54444
6094002164,54342
5480470496,53232
6114828796,49250
6949548904,54092
1330219,51520
6070360711,54461
6944535109,54354
6785762848,54470
6826277667,54472
6162770771,54477
7074218140,54476
7078752671,54475
5694402639,54044
7201970767,53529
85774,54487
6369677449,54493
7030158022,54491
7006544874,54492
7032752734,54184
6967197854,54503
7033838190,54502
6686175976,54500
4316433947,54507
7040493809,54402
6978532485,54508
5964048666,54294
7072243663,54526
6038668827,54524
7057634668,54534
4856010444,54531
7118815748,54530
7118823499,54529
6038716883,54332
7014234874,54539
6019621651,54540
7123303151,54542
7123253284,54541
7075434904,54552
7121392405,54545
7129282239,54554
7129286331,54555
7125693796,54460
7121565013,54571
6066556150,54570
7201963052,54569
6922944578,54567
7129969689,54566
7129608372,54565
7079665665,54582
6387226156,50920
6118122449,49251
7156667204,54593
5750188081,53086
7084822788,54596
7055293341,54597
5332969924,49386
7152868678,54611
7152856341,54610
6991109060,54609
7156519495,54608
4785591081,54615
7064373837,54587
7039251611,54617
7176709724,54623
6958965371,54624
7055650239,54563
6098586275,52808
6730474780,54427
6118130991,49361
7018486456,54638
4950280018,54636
7187445878,54635
7201916245,54649
7176955157,54644
7201913776,54675
6778590666,54668
7119413107,54634
7187211515,54672
7148174139,54616
218018,54669
6097998488,54559
6751070137,54618
7198782577,54694
5271821377,54692
5184545568,53284
7110322021,54702
7145423393,54708
7136202343,54711
7118386533,54712
3565268085,54662
7109527655,53895
6104938618,54721
7186488181,54728
7161398013,54729
6347453393,54737
7158878599,54738
7193324177,54746
6739817429,54745
5518207461,54744
6688442384,54762
6835157316,54289
7171855777,54775
6533727564,54777
7170399953,54783
7170827616,54782
7146039108,54734
7161755403,54793
5477535018,54802
7232348641,54800
7201995321,54716
7241050788,54804
6849498305,54809
7154471362,54810
7190958808,54819
6177503931,54821
7253881810,54845
1282589047,54848
7201864481,54813
6000013120,54868
7301882218,54867
5855457687,54781
5929106012,54513
7149857817,54879
7172662366,54882
7268687776,54885
11879162,54906
4116833181,54915
3286533841,54913
