Vudu_id,Rovi_id,projectx_id_rovi,projectx_id_Vudu,Dev_Vudu_px_mapped,Dev_rovi_px_mapped,another_rovi_id_present,another_Vudu_id_present,variant_present,Comment,Result of mapping,hulu_id_present,gb_id_present
48517,1872082,12805,12805,,,,,,Pass,Pass,,
48521,1853790,5709,5709,,,,,,Pass,Pass,,
48543,16856512,12265511,12265511,,,,,,Pass,Pass,,
48558,1841303,18129,18129,,,,,,Pass,Pass,,
48559,1859272,8860,8860,,,,,,Pass,Pass,,
48563,1822981,632147,632147,,,,,,Pass,Pass,,
48593,1755454,67935,67935,,,,,,Pass,Pass,,
48618,1777848,96368,96368,,,,,,Pass,Pass,,
48699,1094757,595339,595339,,,,,,Pass,Pass,,
48718,1087426,22317,22317,,,,,,Pass,Pass,,
48831,1829482,5432,5432,,,,,,Pass,Pass,,
48880,67132580,602803,602803,,,,,,Pass,Pass,,
48901,1057118,167535,167535,,,,,,Pass,Pass,,
48905,1003053965,58286,58286,,,,,,Pass,Pass,,
48906,436747,568363,568363,,,,,,Pass,Pass,,
48909,425984,56467,56467,,,,,,Pass,Pass,,
48914,268610,552732,552732,,,,,,Pass,Pass,,
49113,1698262,74014,74014,,,,,,Pass,Pass,,
49126,1090046,51096,51096,,,,,,Pass,Pass,,
49131,1068340,582058,582058,,,,,,Pass,Pass,,
49132,988039622,68649,68649,,,,,,Pass,Pass,,
49134,473173,71377,71377,,,,,,Pass,Pass,,
49135,434833,69717,69717,,,,,,Pass,Pass,,
49136,436689,67580,67580,,,,,,Pass,Pass,,
49138,1058014,67011,67011,,,,,,Pass,Pass,,
49139,1747470,87229,87229,,,,,,Pass,Pass,,
49233,436053,72796,72796,,,,,,Pass,Pass,,
49234,1787730,74933,74933,,,,,,Pass,Pass,,
49249,437117,50973,50973,,,,,,Pass,Pass,,
49272,1057356,576096,576096,,,,,,Pass,Pass,,
49286,473198,60179,60179,,,,,,Pass,Pass,,
49288,1960719,4914,4914,,,,,,Pass,Pass,,
49295,1055655,575202,768644,"[{'768644': 'rovi_id:19723158,Map_reason:{""titleMapType"":""Distance"",""titleScore"":0.8888888888888888,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":297,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'Hulu_id': '78971'}, {'source_id': '49295,Map_reason:{""color"":0,""language"":0,""credits"":1.0,""directors"":1.0,""part_names"":0,""episode_titles"":0,""genres"":0,""amazon"":0,""netflix"":0,""hulu"":0,""hbo"":0,""showtime"":0,""vudu"":0,""episode_airdates"":0,""season_count"":0,""genres_missing"":1,""credits_missing"":0,""directors_missing"":0,""part_names_missing"":1,""release_year"":1,""run_time"":0,""release_year_diff"":0,""release_year_missing"":0,""run_time_diff"":299,""run_time_missing"":0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1,""id_1"":""projectx:768644"",""id_2"":""vudu:49295"",""score"":3.9}'}]","[{'575202': 'rovi_id:1055655,Map_reason:{""titleMapType"":""Partial"",""titleScore"":0.6,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":5,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",True,,False,Fail,Fail,False,True
49296,1930044,8714,8714,,,,,,Pass,Pass,,
49322,17633556,74793,74793,,,,,,Pass,Pass,,
49324,1071160,91940,91940,,,,,,Pass,Pass,,
49327,1068269,582052,582052,,,,,,Pass,Pass,,
49343,1776716,66798,66798,,,,,,Pass,Pass,,
49428,455935,185615,56716,"[{'56716': 'rovi_id:467890,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":200,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'Hulu_id': '153298'}, {'source_id': '49428,Map_reason:{""color"":0.0,""language"":0.0,""credits"":0.8,""directors"":1.0,""part_names"":0.0,""episode_titles"":0.0,""genres"":0.0,""amazon"":0.0,""netflix"":0.0,""hulu"":0.0,""hbo"":0.0,""showtime"":0.0,""vudu"":0.0,""episode_airdates"":0.0,""season_count"":0.0,""genres_missing"":1.0,""credits_missing"":0.0,""directors_missing"":0.0,""part_names_missing"":1.0,""release_year"":0.9,""run_time"":0.0,""release_year_diff"":1.0,""release_year_missing"":0.0,""run_time_diff"":1667.0,""run_time_missing"":0.0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1.0,""score"":3.78}'}]","[{'185615': 'rovi_id:455935,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":13,""totalScore"":0.0,""LanguageMatch"":false,""creditWeight"":0.5}'}, {'gb_id': '147499'}]",True,,False,Fail,Fail,False,True
49530,460872,68132,68132,,,,,,Pass,Pass,,
49531,1844118,4955,4955,,,,,,Pass,Pass,,
49542,11765785,655864,71250,"[{'71250': 'rovi_id:991752641,Map_reason:{""titleMapType"":""Partial"",""titleScore"":0.6,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":192,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'Hulu_id': '15966'}, {'source_id': '49542,Map_reason:{""color"":0,""language"":0,""credits"":1.0,""directors"":1.0,""part_names"":0,""episode_titles"":0,""genres"":0,""amazon"":0,""netflix"":0,""hulu"":0,""hbo"":0,""showtime"":0,""vudu"":0,""episode_airdates"":0,""season_count"":0,""genres_missing"":1,""credits_missing"":0,""directors_missing"":0,""part_names_missing"":1,""release_year"":1.0,""run_time"":0,""release_year_diff"":0,""release_year_missing"":0,""run_time_diff"":41,""run_time_missing"":0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1,""id_1"":""projectx:71250"",""id_2"":""vudu:49542"",""score"":3.9}'}]","[{'655864': 'rovi_id:11765785,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":1152,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",True,,False,Fail,Fail,False,True
49547,1829452,72836,72836,,,,,,Pass,Pass,,
49548,1811368,127551,127551,,,,,,Pass,Pass,,
49549,1782339,39487,39487,,,,,,Pass,Pass,,
49588,10285,503905,503905,,,,,,Pass,Pass,,
49590,17633502,415006,415006,,,,,,Pass,Pass,,
49868,270114,552918,552918,,,,,,Pass,Pass,,
49877,470650,52187,52187,,,,,,Pass,Pass,,
49879,989232207,72343,72343,,,,,,Pass,Pass,,
49932,296778,555833,116588,"[{'116588': 'rovi_id:1792530,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":12,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'Hulu_id': '79477'}, {'source_id': '49932,Map_reason:{""color"":0.0,""language"":0.0,""credits"":0.8888888889,""directors"":0.0,""part_names"":0.0,""episode_titles"":0.0,""genres"":0.0,""amazon"":0.0,""netflix"":0.0,""hulu"":0.0,""hbo"":0.0,""showtime"":0.0,""vudu"":0.0,""episode_airdates"":0.0,""season_count"":0.0,""genres_missing"":1.0,""credits_missing"":0.0,""directors_missing"":1.0,""part_names_missing"":1.0,""release_year"":0.9,""run_time"":0.0,""release_year_diff"":1.0,""release_year_missing"":0.0,""run_time_diff"":489.0,""run_time_missing"":0.0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1.0,""score"":3.3244444444}'}]","[{'555833': 'rovi_id:296778,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":12,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",True,,False,Fail,Fail,False,True
49952,1812828,73473,73473,,,,,,Pass,Pass,,
50289,424650,138024,138024,,,,,,Pass,Pass,,
50340,1064833,580124,580124,,,,,,Pass,Pass,,
50381,1062989,1760,1760,,,,,,Pass,Pass,,
50443,1819519,69306,69306,,,,,,Pass,Pass,,
50461,1854173,960617,960617,,,,,,Pass,Pass,,
50471,464394,48777,48777,,,,,,Pass,Pass,,
50502,1482989,88395,88395,,,,,,Pass,Pass,,
50508,12613423,692024,692024,,,,,,Pass,Pass,,
50511,1060566,147819,147819,,,,,,Pass,Pass,,
50515,422672,61789,61789,,,,,,Pass,Pass,,
50533,451675,51001,51001,,,,,,Pass,Pass,,
50554,1811980,631783,672390,"[{'672390': 'rovi_id:12354906,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":14,""totalScore"":0.0,""LanguageMatch"":false,""creditWeight"":0.5}'}, {'Hulu_id': '71771'}, {'source_id': '50554,Map_reason:{""color"":0,""language"":0,""credits"":1.0,""directors"":0,""part_names"":0,""episode_titles"":0,""genres"":0,""amazon"":0,""netflix"":0,""hulu"":0,""hbo"":0,""showtime"":0,""vudu"":0,""episode_airdates"":0,""season_count"":0,""genres_missing"":1,""credits_missing"":0,""directors_missing"":1,""part_names_missing"":1,""release_year"":0.9,""run_time"":0,""release_year_diff"":1,""release_year_missing"":0,""run_time_diff"":302,""run_time_missing"":0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1,""id_1"":""projectx:672390"",""id_2"":""vudu:50554"",""score"":3.38}'}]","[{'631783': 'rovi_id:1811980,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":4,""totalScore"":0.0,""LanguageMatch"":false,""creditWeight"":0.5}'}]",True,,False,Fail,Fail,False,True
50753,473769,142378,142378,,,,,,Pass,Pass,,
50754,435910,12258268,12258268,,,,,,Pass,Pass,,
50758,1083386,642788,642788,,,,,,Pass,Pass,,
50808,425754,50194,50194,,,,,,Pass,Pass,,
50812,456925,74218,74218,,,,,,Pass,Pass,,
50820,1820473,73003,73003,,,,,,Pass,Pass,,
50821,471577,572750,572750,,,,,,Pass,Pass,,
50827,993431100,78526,78526,,,,,,Pass,Pass,,
50843,2140063,640743,84368,"[{'84368': 'rovi_id:16881290,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":116,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'Hulu_id': '16072'}, {'source_id': '50843,Map_reason:{""color"":0.0,""language"":0.0,""credits"":1.0,""directors"":1.0,""part_names"":0.0,""episode_titles"":0.0,""genres"":0.0,""amazon"":0.0,""netflix"":0.0,""hulu"":0.0,""hbo"":0.0,""showtime"":0.0,""vudu"":0.0,""episode_airdates"":0.0,""season_count"":0.0,""genres_missing"":1.0,""credits_missing"":0.0,""directors_missing"":0.0,""part_names_missing"":1.0,""release_year"":1.0,""run_time"":0.0,""release_year_diff"":0.0,""release_year_missing"":0.0,""run_time_diff"":12.0,""run_time_missing"":0.0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1.0,""score"":3.9}'}]","[{'640743': 'rovi_id:2140063,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":720,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",True,,False,Fail,Fail,False,True
50849,1811354,66047,66047,,,,,,Pass,Pass,,
50854,1208385,603979,603979,,,,,,Pass,Pass,,
51101,1073918,154051,154051,,,,,,Pass,Pass,,
51162,1823991,76832,76832,,,,,,Pass,Pass,,
51164,4865894703,475244,475244,,,,,,Pass,Pass,,
51277,931964212,5085,5085,,,,,,Pass,Pass,,
51286,1823288,69017,69017,,,,,,Pass,Pass,,
51397,2412359,26554,26554,,,,,,Pass,Pass,,
51511,1059058,152872,152872,,,,,,Pass,Pass,,
51514,52748,514437,514437,,,,,,Pass,Pass,,
51538,1094766,83354,83354,,,,,,Pass,Pass,,
51563,32818,509419,509419,,,,,,Pass,Pass,,
51569,1271044,36607,36607,,,,,,Pass,Pass,,
51603,1824069,67346,67346,,,,,,Pass,Pass,,
51605,77740,956217,956217,,,,,,Pass,Pass,,
51607,1857622,6850,6850,,,,,,Pass,Pass,,
51629,424973,54213,54213,,,,,,Pass,Pass,,
51908,1835489,66641,66641,,,,,,Pass,Pass,,
51937,422957,51011,51011,,,,,,Pass,Pass,,
51939,289852,555141,71538,"[{'71538': 'rovi_id:1811228,Map_reason:{""titleMapType"":""Partial"",""titleScore"":0.6,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":92,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'Hulu_id': '2415'}, {'source_id': '51939,Map_reason:{""color"":0.0,""language"":0.0,""credits"":1.0,""directors"":1.0,""part_names"":0.0,""episode_titles"":0.0,""genres"":0.0,""amazon"":0.0,""netflix"":0.0,""hulu"":0.0,""hbo"":0.0,""showtime"":0.0,""vudu"":0.0,""episode_airdates"":0.0,""season_count"":0.0,""genres_missing"":1.0,""credits_missing"":0.0,""directors_missing"":0.0,""part_names_missing"":1.0,""release_year"":0.9,""run_time"":0.0,""release_year_diff"":1.0,""release_year_missing"":0.0,""run_time_diff"":301.0,""run_time_missing"":0.0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1.0,""score"":3.88}'}]","[{'555141': 'rovi_id:289852,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":492,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",True,,False,Fail,Fail,False,True
51955,7230,503225,575569,"[{'575569': 'rovi_id:1056134,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":29,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'Hulu_id': '36612'}, {'source_id': '51955,Map_reason:{""color"":0,""language"":0,""credits"":1.0,""directors"":1.0,""part_names"":0,""episode_titles"":0,""genres"":0,""amazon"":0,""netflix"":0,""hulu"":0,""hbo"":0,""showtime"":0,""vudu"":0,""episode_airdates"":0,""season_count"":0,""genres_missing"":1,""credits_missing"":0,""directors_missing"":0,""part_names_missing"":1,""release_year"":0.9,""run_time"":0,""release_year_diff"":1,""release_year_missing"":0,""run_time_diff"":12,""run_time_missing"":0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1,""id_1"":""projectx:575569"",""id_2"":""vudu:51955"",""score"":3.88}'}]","[{'503225': 'rovi_id:7230,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":629,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",True,,False,Fail,Fail,False,True
51956,1066438,845408,845408,,,,,,Pass,Pass,,
51958,1835502,21641,21641,,,,,,Pass,Pass,,
51964,1079161,587997,587997,,,,,,Pass,Pass,,
52005,22313,506713,506713,,,,,,Pass,Pass,,
52137,1837523,95409,95409,,,,,,Pass,Pass,,
52220,1069510,94259,94259,,,,,,Pass,Pass,,
52225,1872036,5678,5678,,,,,,Pass,Pass,,
52226,1855585,73715,73715,,,,,,Pass,Pass,,
52273,8070182,105960,94840,"[{'94840': 'rovi_id:443887250,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":20,""totalScore"":0.0,""LanguageMatch"":false,""creditWeight"":0.5}'}, {'Hulu_id': '3672'}, {'source_id': '52273,Map_reason:{""color"":0.0,""language"":0.0,""credits"":0.875,""directors"":1.0,""part_names"":0.0,""episode_titles"":0.0,""genres"":0.0,""amazon"":0.0,""netflix"":0.0,""hulu"":0.0,""hbo"":0.0,""showtime"":0.0,""vudu"":0.0,""episode_airdates"":0.0,""season_count"":0.0,""genres_missing"":1.0,""credits_missing"":0.0,""directors_missing"":0.0,""part_names_missing"":1.0,""release_year"":0.9,""run_time"":0.0,""release_year_diff"":1.0,""release_year_missing"":0.0,""run_time_diff"":27.0,""run_time_missing"":0.0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1.0,""score"":3.8175}'}]","[{'105960': 'rovi_id:8070182,Map_reason:{""titleMapType"":""Distance"",""titleScore"":0.8,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":25,""totalScore"":0.0,""LanguageMatch"":false,""creditWeight"":0.5}'}, {'gb_id': '116573'}, {'source_id': '931811,Map_reason:{""color"":0.0,""language"":0.0,""credits"":0.875,""directors"":1.0,""part_names"":0.0,""episode_titles"":0.0,""genres"":0.0,""amazon"":0.0,""netflix"":0.0,""hulu"":0.0,""hbo"":0.0,""showtime"":0.0,""vudu"":0.0,""episode_airdates"":0.0,""season_count"":0.0,""genres_missing"":1.0,""credits_missing"":0.0,""directors_missing"":0.0,""part_names_missing"":1.0,""release_year"":0.9,""run_time"":0.0,""release_year_diff"":1.0,""release_year_missing"":0.0,""run_time_diff"":298.0,""run_time_missing"":0.0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1.0,""score"":3.8175}'}]",True,True,False,Fail,Fail,False,True
52419,1839377,76017,76017,,,,,,Pass,Pass,,
52423,1809913,37508,37508,,,,,,Pass,Pass,,
52446,1842671,71555,886807,"[{'886807': 'rovi_id:1392088830,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":24,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '52446,Map_reason:{""color"":0,""language"":0,""credits"":1.0,""directors"":1.0,""part_names"":0,""episode_titles"":0,""genres"":0,""amazon"":0,""netflix"":0,""hulu"":0,""hbo"":0,""showtime"":0,""vudu"":0,""episode_airdates"":0,""season_count"":0,""genres_missing"":1,""credits_missing"":0,""directors_missing"":0,""part_names_missing"":1,""release_year"":1,""run_time"":0,""release_year_diff"":0,""release_year_missing"":0,""run_time_diff"":1195,""run_time_missing"":0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1,""id_1"":""projectx:886807"",""id_2"":""vudu:52446"",""score"":3.9}'}]","[{'71555': 'rovi_id:1842671,Map_reason:{""titleMapType"":""Partial"",""titleScore"":0.6,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":40,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'gb_id': '10462'}]",True,,False,Fail,Fail,False,True
52447,454506,60732,60732,,,,,,Pass,Pass,,
52605,1877111,4097,4097,,,,,,Pass,Pass,,
52615,11728850,65645,65645,,,,,,Pass,Pass,,
52644,1855651,72990,72990,,,,,,Pass,Pass,,
52891,1861623,66714,66714,,,,,,Pass,Pass,,
52902,1837544,632506,632506,,,,,,Pass,Pass,,
53015,247260,549768,549768,,,,,,Pass,Pass,,
53088,1869060,4931,4931,,,,,,Pass,Pass,,
53090,1839441,72754,72754,,,,,,Pass,Pass,,
53091,1079227,73988,73988,,,,,,Pass,Pass,,
53092,1066168,668733,668733,,,,,,Pass,Pass,,
53097,1067167,679324,679324,,,,,,Pass,Pass,,
53098,1074804,82035,82035,,,,,,Pass,Pass,,
53117,1855753,67771,67771,,,,,,Pass,Pass,,
53120,993431107,76354,76354,,,,,,Pass,Pass,,
53123,1626698,626005,626005,,,,,,Pass,Pass,,
53207,1872204,5034,5034,,,,,,Pass,Pass,,
53229,1839345,98132,98132,,,,,,Pass,Pass,,
53290,1815264,96920,96920,,,,,,Pass,Pass,,
53582,3144589501,141546,141546,,,,,,Pass,Pass,,
53585,1134047,24249,24249,,,,,,Pass,Pass,,
53603,961678466,262551,1111155,"[{'1111155': 'rovi_id:279205,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":5,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '53603,Map_reason:{""color"":0.0,""language"":0.0,""credits"":0.0,""directors"":0.0,""part_names"":0.0,""episode_titles"":0.0,""genres"":0.0,""amazon"":0.0,""netflix"":0.0,""hulu"":0.0,""hbo"":0.0,""showtime"":0.0,""vudu"":0.0,""episode_airdates"":0.0,""season_count"":0.0,""genres_missing"":1.0,""credits_missing"":1.0,""directors_missing"":1.0,""part_names_missing"":1.0,""release_year"":1.0,""run_time"":0.0,""release_year_diff"":0.0,""release_year_missing"":0.0,""run_time_diff"":594.0,""run_time_missing"":0.0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1.0,""score"":2.9}'}]","[{'262551': 'rovi_id:961678466,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":119,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'gb_id': '21418'}]",True,,False,Fail,Fail,False,True
53612,20089732,772527,772527,,,,,,Pass,Pass,,
53657,1897546,14724,14724,,,,,,Pass,Pass,,
53691,1901385,96438,96438,,,,,,Pass,Pass,,
54028,246805,752306,1483125,"[{'1483125': 'rovi_id:11831847,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":105,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'Hulu_id': '81293'}, {'source_id': '54028,Map_reason:{""color"":0,""language"":0,""credits"":1.0,""directors"":0,""part_names"":0,""episode_titles"":0,""genres"":0,""amazon"":0,""netflix"":0,""hulu"":0,""hbo"":0,""showtime"":0,""vudu"":0,""episode_airdates"":0,""season_count"":0,""genres_missing"":1,""credits_missing"":0,""directors_missing"":1,""part_names_missing"":1,""release_year"":1.0,""run_time"":0,""release_year_diff"":0,""release_year_missing"":0,""run_time_diff"":0,""run_time_missing"":1,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1,""id_1"":""projectx:1483125"",""id_2"":""vudu:54028"",""score"":3.4}'}]","[{'752306': 'rovi_id:246805,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":5,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'gb_id': '116799'}]",True,,False,Fail,Fail,False,True
54140,1862908,89255,89255,,,,,,Pass,Pass,,
54199,1792518,101913,101913,,,,,,Pass,Pass,,
54266,1864595,74958,74958,,,,,,Pass,Pass,,
54270,1902955,90137,90137,,,,,,Pass,Pass,,
54303,429657,567516,567516,,,,,,Pass,Pass,,
54458,1062818,579006,579006,,,,,,Pass,Pass,,
54487,465199,52701,52701,,,,,,Pass,Pass,,
54521,1064469,53997,53997,,,,,,Pass,Pass,,
54524,1077342,586987,586987,,,,,,Pass,Pass,,
54659,1862261,78883,78883,,,,,,Pass,Pass,,
54747,1081476,589116,589116,,,,,,Pass,Pass,,
54910,1094670,55545,55545,,,,,,Pass,Pass,,
54911,450517,144075,144075,,,,,,Pass,Pass,,
54924,1078042,82548,82548,,,,,,Pass,Pass,,
54925,435712,53081,53081,,,,,,Pass,Pass,,
54928,423111,63552,63552,,,,,,Pass,Pass,,
55115,12334275,670762,670762,,,,,,Pass,Pass,,
55176,1657039,12260034,12260034,,,,,,Pass,Pass,,
55182,1927241,70335,70335,,,,,,Pass,Pass,,
55280,1898615,71936,71936,,,,,,Pass,Pass,,
55286,1913866,40020,40020,,,,,,Pass,Pass,,
55295,1899628,7078,7078,,,,,,Pass,Pass,,
55319,1899650,6546,6546,,,,,,Pass,Pass,,
55320,1382975,25646,25646,,,,,,Pass,Pass,,
55322,1088305,27837,27837,,,,,,Pass,Pass,,
55340,1712561,399627,551991,"[{'551991': 'rovi_id:262501,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":70,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '55340,Map_reason:{""color"":0,""language"":0,""credits"":0,""directors"":0,""part_names"":0,""episode_titles"":0,""genres"":0,""amazon"":0,""netflix"":0,""hulu"":0,""hbo"":0,""showtime"":0,""vudu"":0,""episode_airdates"":0,""season_count"":0,""genres_missing"":1,""credits_missing"":1,""directors_missing"":1,""part_names_missing"":1,""release_year"":1.0,""run_time"":0,""release_year_diff"":0,""release_year_missing"":0,""run_time_diff"":3,""run_time_missing"":0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1,""id_1"":""projectx:551991"",""id_2"":""vudu:55340"",""score"":2.9}'}]","[{'399627': 'rovi_id:1712561,Map_reason:not found in projectx'}, {'gb_id': '75198'}]",True,,False,Fail,Fail,False,True
55360,1855628,77220,77220,,,,,,Pass,Pass,,
55459,1912339,37437,37437,,,,,,Pass,Pass,,
55464,436459,123262,123262,,,,,,Pass,Pass,,
55577,441025,64418,64418,,,,,,Pass,Pass,,
55732,1247731,56356,56356,,,,,,Pass,Pass,,
55776,1873794,81861,81861,,,,,,Pass,Pass,,
55862,1944916,1629,1629,,,,,,Pass,Pass,,
55914,1296945119,876090,876090,,,,,,Pass,Pass,,
56064,1748573,66981,66981,,,,,,Pass,Pass,,
56199,1074117,585360,585360,,,,,,Pass,Pass,,
56213,1979661,5101,5101,,,,,,Pass,Pass,,
56217,1076120,586530,586530,,,,,,Pass,Pass,,
56219,1865036,68354,68354,,,,,,Pass,Pass,,
56259,1951026,195385,14568833,"[{'source_id': '56259,Map_reason:not found in projectx'}]","[{'195385': 'rovi_id:1951026,Map_reason:not found in projectx'}, {'gb_id': '59616'}]",,,False,Fail,Fail,False,True
56279,1898927,72096,72096,,,,,,Pass,Pass,,
56289,1917882,6739,6739,,,,,,Pass,Pass,,
56304,1996596,636891,636891,,,,,,Pass,Pass,,
56306,1911382,69843,69843,,,,,,Pass,Pass,,
56358,1948947,89784,89784,,,,,,Pass,Pass,,
56366,16881180,12266574,12266574,,,,,,Pass,Pass,,
56402,1787551,123922,123922,,,,,,Pass,Pass,,
56440,1899146,74055,74055,,,,,,Pass,Pass,,
56441,1071945,170745,170745,,,,,,Pass,Pass,,
56444,1067792,581743,581743,,,,,,Pass,Pass,,
56450,1911276,72932,72932,,,,,,Pass,Pass,,
56454,1927255,96910,96910,,,,,,Pass,Pass,,
56457,470754,74283,74283,,,,,,Pass,Pass,,
56463,1066989,581304,581304,,,,,,Pass,Pass,,
56562,1977860,76750,76750,,,,,,Pass,Pass,,
56732,1912533,91994,91994,,,,,,Pass,Pass,,
56780,426733,101116,101116,,,,,,Pass,Pass,,
56822,1087257,22265,22265,,,,,,Pass,Pass,,
56826,1927531,634931,634931,,,,,,Pass,Pass,,
56836,1842612,79532,79532,,,,,,Pass,Pass,,
56839,1053983,574216,574216,,,,,,Pass,Pass,,
56845,1061252,96083,96083,,,,,,Pass,Pass,,
56846,462649,676524,676524,,,,,,Pass,Pass,,
56847,1911293,82672,82672,,,,,,Pass,Pass,,
56848,1927318,107685,107685,,,,,,Pass,Pass,,
56849,259109,83358,83358,,,,,,Pass,Pass,,
56850,1902738,75415,75415,,,,,,Pass,Pass,,
