source,sm_id,id,launch_id,show_type,movie_title,series_title,episode_title,release_year,link_expired,Projectx_ids,Variant id present for episode,Variant parent id for Episode,Projectx_series_id,comment,Result,Gb_id duplicate,Duplicate ids in search,Credit_match,Rovi_id count for duplicate,Gb_id count for duplicate,Hulu_id count for duplicate,Mapped rovi_id for duplicate,Mapped Gb_id for duplicate,Mapped Hulu_id for duplicate,variant parent id present,variant_parent_id,link_fetched_from,Sources of link
Hulu,,1479390,61332362,MO,The Clovehitch Killer,,,2018,False,[],,,,"('No multiple ids for this link', 1479390)",No multiple ids for this link
Hulu,,1476675,61332293,MO,Welcome to Mercy,,,2018,False,[],,,,"('No multiple ids for this link', 1476675)",No multiple ids for this link
Hulu,,1482695,61331361,MO,Astral,,,2018,False,[],,,,"('No multiple ids for this link', 1482695)",No multiple ids for this link
Hulu,,1522028,61330649,MO,Somm: Into The Bottle,,,2015,False,[],,,,"('No multiple ids for this link', 1522028)",No multiple ids for this link
Hulu,,1522024,61328686,MO,Somm 3,,,2018,False,[],,,,"('No multiple ids for this link', 1522024)",No multiple ids for this link
Hulu,,1522020,61328515,MO,Somm,,,2013,False,[],,,,"('No multiple ids for this link', 1522020)",No multiple ids for this link
Hulu,,1476552,61327529,MO,Queen Collective: Ballet After Dark,,,2019,False,[],,,,"('No multiple ids for this link', 1476552)",No multiple ids for this link
Hulu,,1476553,61326189,MO,Queen Collective: If There Is Light,,,2019,False,[],,,,"('No multiple ids for this link', 1476553)",No multiple ids for this link
Hulu,,1485523,61325805,MO,The Lonely Man,,,1957,False,[],,,,"('No multiple ids for this link', 1485523)",No multiple ids for this link
Hulu,,1479878,61325479,MO,True Grit (2010),,,2010,False,[],,,,"('No multiple ids for this link', 1479878)",No multiple ids for this link
Hulu,,1538202,61324860,MO,Mapplethorpe,,,2018,False,[],,,,"('No multiple ids for this link', 1538202)",No multiple ids for this link
Hulu,,1479872,61323066,MO,No Strings Attached,,,2011,False,[],,,,"('No multiple ids for this link', 1479872)",No multiple ids for this link
Hulu,,1483744,61322795,MO,Backtrace,,,2018,False,[],,,,"('No multiple ids for this link', 1483744)",No multiple ids for this link
Hulu,,1483745,61322792,MO,Tracers,,,2015,False,[],,,,"('No multiple ids for this link', 1483745)",No multiple ids for this link
Hulu,,1515212,61322708,MO,Woman at War,,,2019,False,[],,,,"('No multiple ids for this link', 1515212)",No multiple ids for this link
Hulu,,1479874,61322469,MO,The Spy Who Dumped Me,,,2018,False,[],,,,"('No multiple ids for this link', 1479874)",No multiple ids for this link
Hulu,,1479875,61322423,MO,"Juliet, Naked",,,2018,False,[],,,,"('No multiple ids for this link', 1479875)",No multiple ids for this link
Hulu,,1479876,61321756,MO,Jackass 3,,,2010,False,[],,,,"('No multiple ids for this link', 1479876)",No multiple ids for this link
Hulu,,1485522,61321739,MO,I Still See You,,,2018,False,[],,,,"('No multiple ids for this link', 1485522)",No multiple ids for this link
Hulu,,1465776,61321555,MO,The Oath,,,2018,False,[],,,,"('No multiple ids for this link', 1465776)",No multiple ids for this link
