source,sm_id,id,show_type,movie_title,series_title,episode_title,release_year,link_expired,Projectx_ids,Variant id present for episode,Variant parent id for Episode,Projectx_series_id,comment,Result,id duplicate,Duplicate ids in search,Credit_match,Rovi_id count for duplicate,Gb_id_count for duplicate,Hulu_id count for duplicate,Mapped rovi_id for duplicate,Mapped gb_id for duplicate,Mapped Hulu_id for duplicate,variant parent id present,variant_parent_id,link_fetched_from,Sources of link
Hulu,1195452,35082,1195452,,Dies Irae,,2017,FALSE,[12954188],,,,"('No multiple ids for this link', 1195452, 35082)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1195379,36201,1195379,,ESL: Defining Moments,,2017,FALSE,[13093751],,,,"('No multiple ids for this link', 1195379, 36201)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1203820,6618,1203820,,The Glades,,2010,FALSE,[3079986],,,,"('No multiple ids for this link', 1203820, 6618)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1201122,9761,1201122,,Gordon Ramsay's The F Word,,2005,FALSE,[14583964],,,,"('No multiple ids for this link', 1201122, 9761)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1203710,1768,1203710,,Dollhouse,,2009,FALSE,[5406017],,,,"('No multiple ids for this link', 1203710, 1768)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1194770,35663,1194770,,ESL: Player vs Player,,2017,FALSE,[13100747],,,,"('No multiple ids for this link', 1194770, 35663)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1201825,36731,1201825,,BuzzFeed Unsolved: Supernatural,,2016,FALSE,[13088714],,,,"('No multiple ids for this link', 1201825, 36731)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1194439,14658,1194439,,Drunk History,,2013,FALSE,[],,,,"('No multiple ids for this link', 1194439, 14658)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1194699,16937,1194699,,Broad City,,2014,FALSE,[3938299],,,,"('No multiple ids for this link', 1194699, 16937)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1194122,25117,1194122,,SHOWTIME Free Episodes,,2015,FALSE,[14574592],,,,"('No multiple ids for this link', 1194122, 25117)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1201536,36729,1201536,,Worth It: Life$tyle,,2017,FALSE,[],,,,"('No multiple ids for this link', 1201536, 36729)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1192566,35619,1192566,,ESL: Replay,,2017,FALSE,[13103327],,,,"('No multiple ids for this link', 1192566, 35619)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1192250,28405,1192250,,The Exorcist,,2016,FALSE,[3891694],,,,"('No multiple ids for this link', 1192250, 28405)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1201800,12138,[],,Teenage Mutant Ninja Turtles,,2012,FALSE,"[3300202, 14409852]",,,,Duplicate ids not found in search api,Duplicate ids not found in search api,,[],,,,,,,,Null,[],,
Hulu,1201364,36283,1201364,,Travel Man: 48 Hours in...,,2015,FALSE,[9373448],,,,"('No multiple ids for this link', 1201364, 36283)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1201405,35077,1201405,,Marvel's Runaways,,2017,FALSE,[3849660],,,,"('No multiple ids for this link', 1201405, 35077)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1191440,34944,1191440,,"I Love You, America With Sarah Silverman",,2017,FALSE,[11024739],,,,"('No multiple ids for this link', 1191440, 34944)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1190969,29200,1190969,,Star,,2016,FALSE,[3854109],,,,"('No multiple ids for this link', 1190969, 29200)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1190948,21027,1190948,,Empire,,2015,FALSE,[6855205],,,,"('No multiple ids for this link', 1190948, 21027)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1188341,35740,1188341,,Malcolm in the Middle,,2000,FALSE,[2757298],,,,"('No multiple ids for this link', 1188341, 35740)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1212172,28172,1212172,,Uncle Grandpa,,2015,FALSE,[3577134],,,,"('No multiple ids for this link', 1212172, 28172)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1194287,30011,1194287,,The ZhuZhus,,2016,FALSE,[14678652],,,,"('No multiple ids for this link', 1194287, 30011)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1188055,34058,1188055,,The Orville,,2017,FALSE,[3965376],,,,"('No multiple ids for this link', 1188055, 34058)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1187903,35698,1187903,,ESL Bootcamp: Immortals,,2017,FALSE,[13100664],,,,"('No multiple ids for this link', 1187903, 35698)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1187562,6979,1187562,,South Park,,1997,FALSE,[3648368],,,,"('No multiple ids for this link', 1187562, 6979)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1217418,36444,1217418,,Brockmire,,2017,FALSE,[10293746],,,,"('No multiple ids for this link', 1217418, 36444)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1194434,36348,[],,Animaniacs,,1993,FALSE,"[13045198, 2750442]",,,,Duplicate ids not found in search api,Duplicate ids not found in search api,,[],,,,,,,,Null,[],,
Hulu,1203908,24192,1203908,,Fear the Walking Dead,,2015,FALSE,[3915170],,,,"('No multiple ids for this link', 1203908, 24192)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1185815,28461,1185815,,Shut Eye,,2016,FALSE,[3982370],,,,"('No multiple ids for this link', 1185815, 28461)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1187458,4479,1187458,,Food Network Star,,2005,FALSE,[3809350],,,,"('No multiple ids for this link', 1187458, 4479)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1184831,20072,1184831,,Rica Famosa Latina,,2014,FALSE,[13307292],,,,"('No multiple ids for this link', 1184831, 20072)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1194465,36122,1194465,,Gordon Ramsay's Ultimate Home Cooking,,2013,FALSE,[3671433],,,,"('No multiple ids for this link', 1194465, 36122)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1193162,6475,1193162,,Cupcake Wars,,2010,FALSE,[3408397],,,,"('No multiple ids for this link', 1193162, 6475)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1181848,12854,1181848,,NASA X,,2012,FALSE,[13406189],,,,"('No multiple ids for this link', 1181848, 12854)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1193120,6902,1193120,,The Great Food Truck Race,,2010,FALSE,[3908307],,,,"('No multiple ids for this link', 1193120, 6902)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1199140,36218,1199140,,Container Homes,,2016,FALSE,[10006874],,,,"('No multiple ids for this link', 1199140, 36218)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1181430,28460,1181430,,Chance,,2016,FALSE,[2812405],,,,"('No multiple ids for this link', 1181430, 28460)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1183244,14114,1183244,,East Los High,,2013,FALSE,[8211353],,,,"('No multiple ids for this link', 1183244, 14114)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1191083,23481,1191083,,Clarence,,2014,FALSE,[3793167],,,,"('No multiple ids for this link', 1191083, 23481)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1181321,35895,1181321,,Below the Surface,,2017,FALSE,[13096254],,,,"('No multiple ids for this link', 1181321, 35895)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1188033,13588,[],,Cold Case Files,,2009,FALSE,"[3898097, 14621717]",,,,Duplicate ids not found in search api,Duplicate ids not found in search api,,[],,,,,,,,Null,[],,
Hulu,1187528,9518,1187528,,Duck Dynasty,,2012,FALSE,[3333478],,,,"('No multiple ids for this link', 1187528, 9518)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1181286,35896,1181286,,Midnight Sun (TV),,2016,FALSE,[13096146],,,,"('No multiple ids for this link', 1181286, 35896)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1182729,36052,[],,Steven Spielberg Presents: Tiny Toon Adventures,,1990,FALSE,"[3068710, 14678813]",,,,Duplicate ids not found in search api,Duplicate ids not found in search api,,[],,,,,,,,Null,[],,
Hulu,1177694,35894,[],,Trust Me,,2017,FALSE,"[2838927, 11208503]",,,,Duplicate ids not found in search api,Duplicate ids not found in search api,,[],,,,,,,,Null,[],,
Hulu,1172277,11248,1172277,,The Mindy Project,,2012,FALSE,[3465461],,,,"('No multiple ids for this link', 1172277, 11248)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1171633,35744,1171633,,No Activity,,2015,FALSE,[10371352],,,,"('No multiple ids for this link', 1171633, 35744)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1179847,22189,1179847,,Younger,,2015,FALSE,[3595527],,,,"('No multiple ids for this link', 1179847, 22189)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1182710,35796,1182710,,"Pinky, Elmyra & The Brain",,1998,FALSE,[13305585],,,,"('No multiple ids for this link', 1182710, 35796)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1171401,33768,1171401,,Future Man,,2017,FALSE,[9927211],,,,"('No multiple ids for this link', 1171401, 33768)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1173422,27694,1173422,,Sonic Boom,,2014,FALSE,[3956120],,,,"('No multiple ids for this link', 1173422, 27694)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1173167,35745,1173167,,There's Johnny!,,2017,FALSE,[13099361],,,,"('No multiple ids for this link', 1173167, 35745)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1177931,1221,1177931,,One Tree Hill,,2003,FALSE,[2840389],,,,"('No multiple ids for this link', 1177931, 1221)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1182839,35788,1182839,,Pinky & The Brain,,1995,FALSE,[13045323],,,,"('No multiple ids for this link', 1182839, 35788)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1194327,35763,1194327,,Everwood,,2002,FALSE,[2791600],,,,"('No multiple ids for this link', 1194327, 35763)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1199152,26768,[],,Detectorists,,2014,FALSE,"[9065252, 13300343]",,,,Duplicate ids not found in search api,Duplicate ids not found in search api,,[],,,,,,,,Null,[],,
Hulu,1165876,28926,1165876,,The Detour,,2016,FALSE,[3769767],,,,"('No multiple ids for this link', 1165876, 28926)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1213815,35550,1213815,,Real Humans,,2012,FALSE,[3295683],,,,"('No multiple ids for this link', 1213815, 35550)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1174364,28313,1174364,,The Wine Show,,2016,FALSE,[13206460],,,,"('No multiple ids for this link', 1174364, 28313)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1176968,5004,1176968,,The Real Housewives of Beverly Hills,,2010,FALSE,[3096025],,,,"('No multiple ids for this link', 1176968, 5004)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1168852,12896,1168852,,Vanderpump Rules,,2013,FALSE,[3408916],,,,"('No multiple ids for this link', 1168852, 12896)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1168934,177,1168934,,Top Chef,,2006,FALSE,[3056089],,,,"('No multiple ids for this link', 1168934, 177)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1185676,35903,1185676,,Graves,,2016,FALSE,[9443707],,,,"('No multiple ids for this link', 1185676, 35903)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1163264,35053,1163264,,Haunted Screens,,2017,FALSE,[13027429],,,,"('No multiple ids for this link', 1163264, 35053)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1163084,28880,1163084,,Total Bellas,,2016,FALSE,[10362511],,,,"('No multiple ids for this link', 1163084, 28880)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1225491,35564,1225491,,Veni Vidi Vici,,2017,FALSE,[13077315],,,,"('No multiple ids for this link', 1225491, 35564)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1162629,35052,1162629,,The House,,2017,FALSE,[13027412],,,,"('No multiple ids for this link', 1162629, 35052)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1169937,11709,1169937,,Maid-sama,,2010,FALSE,[14410036],,,,"('No multiple ids for this link', 1169937, 11709)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1164229,1349,1164229,,Sesame Street,,1969,FALSE,[13437704],,,,"('No multiple ids for this link', 1164229, 1349)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1162384,28729,1162384,,Animal ER,,2016,FALSE,[3792968],,,,"('No multiple ids for this link', 1162384, 28729)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1163700,30579,1163700,,Life in Pieces,,2015,FALSE,[3751784],,,,"('No multiple ids for this link', 1163700, 30579)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1164010,7936,1164010,,Infinite Stratos,,2011,FALSE,[14410583],,,,"('No multiple ids for this link', 1164010, 7936)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1182619,35197,1182619,,Living Single,,1993,FALSE,[4129991],,,,"('No multiple ids for this link', 1182619, 35197)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1188889,443,1188889,,ER,,1994,FALSE,[2794254],,,,"('No multiple ids for this link', 1188889, 443)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1179192,30169,1179192,,Mighty Magiswords,,2015,FALSE,[3856263],,,,"('No multiple ids for this link', 1179192, 30169)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1167538,21475,1167538,,Man Seeking Woman,,2015,FALSE,[3691768],,,,"('No multiple ids for this link', 1167538, 21475)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1169963,19276,1169963,,Akame ga Kill!,,2014,FALSE,[14408648],,,,"('No multiple ids for this link', 1169963, 19276)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1170176,24302,1170176,,Gate,,2015,FALSE,[14407811],,,,"('No multiple ids for this link', 1170176, 24302)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1170675,5710,1170675,,High School of the Dead,,2010,FALSE,[14410913],,,,"('No multiple ids for this link', 1170675, 5710)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1170760,29745,1170760,,Taboo,,2017,FALSE,[10090373],,,,"('No multiple ids for this link', 1170760, 29745)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1170027,20147,1170027,,Parasyte: The Maxim,,2014,FALSE,[14408545],,,,"('No multiple ids for this link', 1170027, 20147)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1169569,18217,1169569,,No Game No Life,,2014,FALSE,[14408777],,,,"('No multiple ids for this link', 1169569, 18217)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1160335,35275,1160335,,The Beautiful Lie,,2015,FALSE,[13100100],,,,"('No multiple ids for this link', 1160335, 35275)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1170083,25303,1170083,,The Librarians,,2014,FALSE,[3535182],,,,"('No multiple ids for this link', 1170083, 25303)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1170003,22989,1170003,,Is It Wrong to Try to Pick Up Girls in a Dungeon?,,2015,FALSE,[14408027],,,,"('No multiple ids for this link', 1170003, 22989)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1161707,25292,1161707,,Chivalry of a Failed Knight,,2015,FALSE,[14407672],,,,"('No multiple ids for this link', 1161707, 25292)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1165779,34165,1165779,,Doozers en Espanol,,2013,FALSE,[13099880],,,,"('No multiple ids for this link', 1165779, 34165)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1159027,18617,1159027,,Sailor Moon Crystal,,2014,FALSE,[14408752],,,,"('No multiple ids for this link', 1159027, 18617)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1155202,1322,1155202,,The Real Housewives of Atlanta,,2008,FALSE,[5454423],,,,"('No multiple ids for this link', 1155202, 1322)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1203721,9158,1203721,,Breakout Kings,,2011,FALSE,[3173414],,,,"('No multiple ids for this link', 1203721, 9158)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1153617,33790,1153617,,The Reflection,,2017,FALSE,[14360430],,,,"('No multiple ids for this link', 1153617, 33790)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1158381,28771,1158381,,Freakish,,2016,FALSE,[10434908],,,,"('No multiple ids for this link', 1158381, 28771)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1153723,28967,1153723,,Small Business Revolution - Main Street,,2016,FALSE,[14043985],,,,"('No multiple ids for this link', 1153723, 28967)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1174330,35581,1174330,,Kate Middleton's Wardrobe Secrets,,2017,FALSE,[13099136],,,,"('No multiple ids for this link', 1174330, 35581)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1174458,35816,1174458,,Never Ending Orgasm,,2017,FALSE,[13099137],,,,"('No multiple ids for this link', 1174458, 35816)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1153149,33387,1153149,,The Bold Type,,2017,FALSE,[10348809],,,,"('No multiple ids for this link', 1153149, 33387)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1162543,35,1162543,,It's Always Sunny in Philadelphia,,2005,FALSE,[2810439],,,,"('No multiple ids for this link', 1162543, 35)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1152659,19925,1152659,,Wicked Tuna: Outer Banks,,2014,FALSE,[2994653],,,,"('No multiple ids for this link', 1152659, 19925)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1170055,26381,1170055,,Baskets,,2016,FALSE,[7480329],,,,"('No multiple ids for this link', 1170055, 26381)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1152330,44,1152330,,30 Rock,,2006,FALSE,[2899570],,,,"('No multiple ids for this link', 1152330, 44)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1150288,27441,[],,My Hero Academia,,2016,FALSE,"[13580240, 14407505]",,,,Duplicate ids not found in search api,Duplicate ids not found in search api,,[],,,,,,,,Null,[],,
Hulu,1166247,30165,1166247,,Supernoobs,,2015,FALSE,[13230174],,,,"('No multiple ids for this link', 1166247, 30165)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1158928,35278,[],,Angry Birds,,2016,FALSE,"[13286463, 14679115]",,,,Duplicate ids not found in search api,Duplicate ids not found in search api,,[],,,,,,,,Null,[],,
Hulu,1149570,33527,1149570,,CHRONOS RULER,,2017,FALSE,[13118484],,,,"('No multiple ids for this link', 1149570, 33527)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1229507,38397,1229507,,Legends,,2014,FALSE,[3695483],,,,"('No multiple ids for this link', 1229507, 38397)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1147236,33565,1147236,,Classroom of the Elite,,2017,FALSE,[13118718],,,,"('No multiple ids for this link', 1147236, 33565)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1183943,2276,1183943,,Better Off Ted,,2009,FALSE,[2852027],,,,"('No multiple ids for this link', 1183943, 2276)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1146592,33564,1146592,,In Another World With My Smartphone,,2017,FALSE,[14358545],,,,"('No multiple ids for this link', 1146592, 33564)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1149845,7795,[],,American Horror Story,,2011,FALSE,"[13017476, 14772621]",,,,Duplicate ids not found in search api,Duplicate ids not found in search api,,[],,,,,,,,Null,[],,
Hulu,1169305,46,1169305,,Prison Break,,2005,FALSE,[2786491],,,,"('No multiple ids for this link', 1169305, 46)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1145631,33404,1145631,,Katsugeki/Touken Ranbu,,2017,FALSE,[13118813],,,,"('No multiple ids for this link', 1145631, 33404)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1145608,22924,1145608,,Rin-ne,,2015,FALSE,[13266537],,,,"('No multiple ids for this link', 1145608, 22924)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1271992,15643,1271992,,Witches of East End,,2013,FALSE,[3500176],,,,"('No multiple ids for this link', 1271992, 15643)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1143563,34744,1143563,,Will & Grace (1998),,1998,FALSE,[3291507],,,,"('No multiple ids for this link', 1143563, 34744)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1142787,33468,1142787,,SAIYUKI RELOAD BLAST,,2017,FALSE,[14400929],,,,"('No multiple ids for this link', 1142787, 33468)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1155063,829,1155063,,Futurama,,1999,FALSE,[13324500],,,,"('No multiple ids for this link', 1155063, 829)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1160928,12666,[],,Catfish: The TV Show,,2012,FALSE,"[3467968, 14794608]",,,,Duplicate ids not found in search api,Duplicate ids not found in search api,,[],,,,,,,,Null,[],,
Hulu,1142524,4726,1142524,,MasterChef,,2010,FALSE,[14688161],,,,"('No multiple ids for this link', 1142524, 4726)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1164152,30551,1164152,,Nina's World,,2015,FALSE,[14407181],,,,"('No multiple ids for this link', 1164152, 30551)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1145194,33388,1145194,,Perfect Strangers,,1986,FALSE,[2783643],,,,"('No multiple ids for this link', 1145194, 33388)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1156688,34324,[],,Terrific Trucks,,2016,FALSE,"[9396697, 14407001]",,,,Duplicate ids not found in search api,Duplicate ids not found in search api,,[],,,,,,,,Null,[],,
Hulu,1147639,33696,1147639,,Step by Step (TV),,1991,FALSE,[2760474],,,,"('No multiple ids for this link', 1147639, 33696)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1143196,34600,1143196,,Dinosaurs,,1991,FALSE,[2968017],,,,"('No multiple ids for this link', 1143196, 34600)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1141119,34682,[],,Truth and Lies: The Murder of Laci Peterson,,2017,FALSE,"[14583453, 2489303, 14767703]",,,,Duplicate ids not found in search api,Duplicate ids not found in search api,,[],,,,,,,,Null,[],,
Hulu,1140752,34676,1140752,,Atlanta,,2016,FALSE,[3788836],,,,"('No multiple ids for this link', 1140752, 34676)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1146004,30576,1146004,,Mom,,2013,FALSE,[3677762],,,,"('No multiple ids for this link', 1146004, 30576)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1141262,22638,1141262,,Doc McStuffins,,2012,FALSE,[14406028],,,,"('No multiple ids for this link', 1141262, 22638)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1141240,28821,[],,Miles From Tomorrowland,,2015,FALSE,"[13284852, 14407336]",,,,Duplicate ids not found in search api,Duplicate ids not found in search api,,[],,,,,,,,Null,[],,
Hulu,1179769,21721,1179769,,Steven Universe,,2014,FALSE,[3535242],,,,"('No multiple ids for this link', 1179769, 21721)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1179745,1504,1179745,,Reba,,2001,FALSE,[4943508],,,,"('No multiple ids for this link', 1179745, 1504)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1144991,34488,1144991,,Boy Meets World,,1993,FALSE,[2750641],,,,"('No multiple ids for this link', 1144991, 34488)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1143803,34486,1143803,,Home Improvement,,1991,FALSE,[2748289],,,,"('No multiple ids for this link', 1143803, 34486)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1135391,2467,[],,Rick Steves' Europe,,2001,FALSE,"[13437314, 4176806]",,,,Duplicate ids not found in search api,Duplicate ids not found in search api,,[],,,,,,,,Null,[],,
Hulu,1160978,22416,1160978,,Adventure Time,,2010,FALSE,[3151806],,,,"('No multiple ids for this link', 1160978, 22416)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1160197,28683,1160197,,Neon Joe,,2015,FALSE,[10077143],,,,"('No multiple ids for this link', 1160197, 28683)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1184437,34356,1184437,,The Unit,,2006,FALSE,[2795608],,,,"('No multiple ids for this link', 1184437, 34356)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1154908,31748,1154908,,Good Bones,,2017,FALSE,[10295220],,,,"('No multiple ids for this link', 1154908, 31748)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1133143,29611,1133143,,Blue Exorcist Kyoto Saga,,2017,FALSE,[14625825],,,,"('No multiple ids for this link', 1133143, 29611)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1133281,29991,1133281,,Good Behavior,,2017,FALSE,[14626467],,,,"('No multiple ids for this link', 1133281, 29991)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1133776,34076,1133776,,The Driver,,2017,FALSE,[13116428],,,,"('No multiple ids for this link', 1133776, 34076)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1152748,31165,1152748,,Chopped Junior,,2015,FALSE,[9964673],,,,"('No multiple ids for this link', 1152748, 31165)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1158983,34310,1158983,,GameFace,,2017,FALSE,[11314040],,,,"('No multiple ids for this link', 1158983, 34310)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1152767,16806,1152767,,The Dead Files,,2013,FALSE,[14470878],,,,"('No multiple ids for this link', 1152767, 16806)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1148050,10077,1148050,,The First 48,,2004,FALSE,[3023749],,,,"('No multiple ids for this link', 1148050, 10077)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1132533,11048,1132533,,Pokemon,,1997,FALSE,[13394525],,,,"('No multiple ids for this link', 1132533, 11048)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1137485,23141,1137485,,Difficult People,,2015,FALSE,[9205518],,,,"('No multiple ids for this link', 1137485, 23141)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1148405,7218,1148405,,Dance Moms,,2010,FALSE,[3189623],,,,"('No multiple ids for this link', 1148405, 7218)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1171518,1721,1171518,,Lie to Me,,2009,FALSE,[2907575],,,,"('No multiple ids for this link', 1171518, 1721)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1147750,11570,[],,Full House (1987),,1987,FALSE,"[2733377, 14791323]",,,,Duplicate ids not found in search api,Duplicate ids not found in search api,,[],,,,,,,,Null,[],,
Hulu,1146043,30270,1146043,,Dot,,2016,FALSE,[13190104],,,,"('No multiple ids for this link', 1146043, 30270)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1158252,18315,1158252,,Little Women: LA,,2014,FALSE,[3879695],,,,"('No multiple ids for this link', 1158252, 18315)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1147998,30678,1147998,,Forged in Fire,,2015,FALSE,[3737652],,,,"('No multiple ids for this link', 1147998, 30678)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1141283,29165,1141283,,Guidance,,2015,FALSE,[13155297],,,,"('No multiple ids for this link', 1141283, 29165)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1147962,27771,1147962,,The Curse of Oak Island,,2014,FALSE,[12280976],,,,"('No multiple ids for this link', 1147962, 27771)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1125561,23848,1125561,,The Carmichael Show,,2015,FALSE,[9381960],,,,"('No multiple ids for this link', 1125561, 23848)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1129104,34192,1129104,,Damien,,2016,FALSE,[9419250],,,,"('No multiple ids for this link', 1129104, 34192)",No multiple ids for this link,,,,,,,,,,,,,
