series_id,_id,show_type,Video_language,series_type,type,duration
12990,613590,SE,en,TV,episode,1272521
15462,613327,SE,ja,TV,episode,1410528
15462,613326,SE,ja,TV,episode,1410480
15462,613328,SE,ja,TV,episode,1411056
15462,613325,SE,ja,TV,episode,1410768
7556,611707,SE,en,TV,episode,2586480
10921,611658,SE,en,TV,episode,1688112
15730,611563,SE,ja,TV,episode,1481016
2388,611542,SE,en,TV,episode,2856792
3953,611504,SE,en,TV,episode,3008136
11907,611538,SE,en,TV,episode,2714976
54,611521,SE,en,TV,episode,1289788
14534,611488,SE,en,TV,episode,1717132
1968,611483,SE,en,TV,episode,1294728
3897,611446,SE,en,TV,episode,2554854
10921,611387,SE,en,TV,episode,1623168
2505,611428,SE,en,TV,episode,1291991
13482,611438,SE,en,TV,episode,2653888
11199,611454,SE,es,TV,episode,2444308
2458,611224,SE,en,TV,episode,2583347
4910,611349,SE,en,TV,episode,1297963
16693,612866,SE,en,TV,episode,1373328
16693,612814,SE,en,TV,episode,1337208
3433,610981,SE,en,TV,episode,1237653
389,611003,SE,en,TV,episode,2581114
148,610968,SE,en,TV,episode,2591981
1603,610955,SE,ja,TV,episode,1403640
6434,610889,SE,ja,TV,episode,1382184
16108,611032,SE,ja,TV,episode,1492200
16108,611033,SE,ja,TV,episode,1492512
17206,610867,SE,ja,TV,episode,1521048
16149,611357,SE,ja,TV,episode,1540584
17297,611065,SE,en,TV,episode,1334664
10921,610739,SE,en,TV,episode,1688376
4948,610506,SE,en,TV,episode,1301425
2138,610327,SE,ja,TV,episode,1418483
8231,610388,SE,ja,TV,episode,1453080
17938,626715,SE,en,TV,episode,1518624
8108,621516,SE,en,TV,episode,2056191
17214,616770,SE,en,TV,episode,711711
404,610723,SE,en,TV,episode,2590032
10662,609911,SE,en,TV,episode,1279200
348,610160,SE,en,TV,episode,5400168
4814,609906,SE,en,TV,episode,1282200
18113,630479,SE,en,TV,episode,2815824
18113,630478,SE,en,TV,episode,2787024
18113,630475,SE,en,TV,episode,2748408
18113,630477,SE,en,TV,episode,2785584
18113,630476,SE,en,TV,episode,2770608
18113,630474,SE,en,TV,episode,2819808
18113,630473,SE,en,TV,episode,2873904
18113,630472,SE,en,TV,episode,2821296
18113,630471,SE,en,TV,episode,3113904
18113,630470,SE,en,TV,episode,2773008
18113,630469,SE,en,TV,episode,2698728
18113,630468,SE,en,TV,episode,2786256
18113,630467,SE,en,TV,episode,2816184
18113,630466,SE,en,TV,episode,2766336
18113,630465,SE,en,TV,episode,2818080
18113,630464,SE,en,TV,episode,2811672
18113,630463,SE,en,TV,episode,2813280
18113,630461,SE,en,TV,episode,2818656
18113,630460,SE,en,TV,episode,2815776
18113,630459,SE,en,TV,episode,2815656
18113,630458,SE,en,TV,episode,2820048
18113,630457,SE,en,TV,episode,2814648
18113,630462,SE,en,TV,episode,2813880
10921,609841,SE,en,TV,episode,1634784
15896,610917,SE,en,TV,episode,1357272
15896,610916,SE,en,TV,episode,1357368
12138,610915,SE,en,TV,episode,2567592
13334,645599,SE,en,TV,episode,2598078
14407,610914,SE,en,TV,episode,1356240
15360,609766,SE,en,TV,episode,1290280
17327,610912,SE,en,TV,episode,1358952
15462,610525,SE,ja,TV,episode,1410888
15462,610524,SE,ja,TV,episode,1409808
15462,610528,SE,ja,TV,episode,1409280
15462,610526,SE,ja,TV,episode,1410720
11878,609437,SE,ja,TV,episode,1451326
16923,609378,SE,ja,TV,episode,1432776
16831,609707,SE,en,TV,episode,1504379
16937,609610,SE,en,TV,episode,1253040
10,609106,SE,en,TV,episode,2628834
10921,609067,SE,en,TV,episode,1688376
16903,609061,SE,ja,TV,episode,1464360
14421,609121,SE,en,TV,episode,2509520
17249,609402,SE,ja,TV,episode,1505880
54,609104,SE,en,TV,episode,1294876
6901,611045,SE,ja,TV,episode,1476984
9974,609798,SE,ja,TV,episode,1443624
9974,609797,SE,ja,TV,episode,1443624
6901,611044,SE,ja,TV,episode,1477032
16924,609060,SE,ja,TV,episode,1479312
15854,609256,SE,ja,TV,episode,1443864
16922,609255,SE,ja,TV,episode,1472688
16921,609078,SE,ja,TV,episode,1441440
16832,609055,SE,ja,TV,episode,1466640
10337,610306,SE,en,TV,episode,1764000
16108,609401,SE,ja,TV,episode,1492488
17246,609258,SE,ja,TV,episode,1492104
8108,618155,SE,en,TV,episode,2017678
11725,608893,SE,es,TV,episode,1010040
15730,608703,SE,ja,TV,episode,1478976
2458,608710,SE,en,TV,episode,2583447
14534,608461,SE,en,TV,episode,1749552
53,608511,SE,en,TV,episode,1298255
3897,608311,SE,en,TV,episode,2589155
13482,608276,SE,en,TV,episode,2655104
1968,608234,SE,en,TV,episode,1295261
2388,608168,SE,en,TV,episode,2484144
3953,608180,SE,en,TV,episode,3224616
4948,608035,SE,en,TV,episode,1294376
148,607977,SE,en,TV,episode,2592118
7556,607954,SE,en,TV,episode,2574080
2505,607865,SE,en,TV,episode,1296920
15462,611187,SE,en,TV,episode,1412976
15462,611194,SE,en,TV,episode,1408512
15462,611186,SE,en,TV,episode,1409400
15462,611581,SE,en,TV,episode,1410984
15462,611185,SE,en,TV,episode,1409184
15462,611188,SE,en,TV,episode,1410720
15462,611193,SE,en,TV,episode,1410192
15462,611184,SE,en,TV,episode,1409064
10921,607818,SE,en,TV,episode,1505928
17297,609547,SE,en,TV,episode,1335312
1318,628586,SE,en,TV,episode,1443607
1318,613379,SE,en,TV,episode,1513087
1318,628229,SE,en,TV,episode,1439863
1318,628581,SE,en,TV,episode,1443535
1318,628238,SE,en,TV,episode,1440223
1318,628075,SE,en,TV,episode,1442239
1318,628180,SE,en,TV,episode,1492423
1318,628615,SE,en,TV,episode,1441104
1318,613440,SE,en,TV,episode,1512079
1318,628601,SE,en,TV,episode,1443319
1318,628228,SE,en,TV,episode,1440223
1318,628016,SE,en,TV,episode,1443391
1318,628125,SE,en,TV,episode,1512799
1318,628068,SE,en,TV,episode,1442887
1318,628223,SE,en,TV,episode,1440223
1318,628600,SE,en,TV,episode,1443679
1318,613377,SE,en,TV,episode,1512223
1318,628602,SE,en,TV,episode,1443535
1318,628053,SE,en,TV,episode,1442743
1318,628614,SE,en,TV,episode,1443679
1318,628197,SE,en,TV,episode,1440295
1318,628009,SE,en,TV,episode,1443175
1318,628237,SE,en,TV,episode,1440223
1318,628074,SE,en,TV,episode,1442311
1318,628055,SE,en,TV,episode,1442815
1318,628179,SE,en,TV,episode,1492351
1318,628015,SE,en,TV,episode,1443463
1318,628577,SE,en,TV,episode,1440367
1318,628631,SE,en,TV,episode,1443679
1318,628169,SE,en,TV,episode,1492495
1318,628168,SE,en,TV,episode,1440007
1318,628178,SE,en,TV,episode,1492351
1318,627992,SE,en,TV,episode,1413439
1318,627996,SE,en,TV,episode,1413583
1318,627997,SE,en,TV,episode,1413583
1318,628052,SE,en,TV,episode,1442023
1318,627991,SE,en,TV,episode,1443463
1318,628630,SE,en,TV,episode,1443535
1318,628576,SE,en,TV,episode,1441896
1318,613378,SE,en,TV,episode,1512223
1318,619353,SE,en,TV,episode,1492135
1318,628001,SE,en,TV,episode,1443535
1318,628235,SE,en,TV,episode,1440079
1318,628071,SE,en,TV,episode,1441519
1318,628222,SE,en,TV,episode,1440295
1318,628167,SE,en,TV,episode,1440151
1318,628094,SE,en,TV,episode,1442455
1318,627995,SE,en,TV,episode,1413367
1318,625103,SE,en,TV,episode,1496455
1318,613376,SE,en,TV,episode,1513735
1318,628221,SE,en,TV,episode,1440871
1318,628575,SE,en,TV,episode,1440151
1318,628177,SE,en,TV,episode,1440223
1318,628590,SE,en,TV,episode,1443535
1318,628176,SE,en,TV,episode,1440079
1318,628580,SE,en,TV,episode,1440079
1318,628175,SE,en,TV,episode,1492639
1318,628579,SE,en,TV,episode,1443463
1318,628599,SE,en,TV,episode,1443391
1318,627998,SE,en,TV,episode,1413511
1318,628585,SE,en,TV,episode,1443607
1318,628220,SE,en,TV,episode,1440151
1318,628613,SE,en,TV,episode,1443751
1318,628124,SE,en,TV,episode,1512583
1318,628607,SE,en,TV,episode,1443679
1318,628008,SE,en,TV,episode,1443391
1318,612748,SE,en,TV,episode,1482487
1318,628234,SE,en,TV,episode,1439359
1318,627990,SE,en,TV,episode,1443535
1318,628155,SE,en,TV,episode,1482271
1318,628233,SE,en,TV,episode,1439719
1318,628226,SE,en,TV,episode,1440295
1318,628143,SE,en,TV,episode,1482415
1318,622659,SE,en,TV,episode,1492927
1318,628054,SE,en,TV,episode,1442743
1318,628174,SE,en,TV,episode,1440295
1318,628158,SE,en,TV,episode,1492495
1318,627993,SE,en,TV,episode,1443463
1318,628196,SE,en,TV,episode,1440151
1318,628142,SE,en,TV,episode,1512295
1318,628000,SE,en,TV,episode,1413583
1318,628611,SE,en,TV,episode,1443463
1318,628619,SE,en,TV,episode,1443823
1318,628632,SE,en,TV,episode,1443535
1318,627994,SE,en,TV,episode,1413511
1318,628610,SE,en,TV,episode,1443391
1318,628141,SE,en,TV,episode,1512439
1318,613439,SE,en,TV,episode,1511791
1318,613438,SE,en,TV,episode,1512511
1318,628067,SE,en,TV,episode,1442671
1318,628609,SE,en,TV,episode,1443463
1318,613375,SE,en,TV,episode,1511575
1318,628093,SE,en,TV,episode,1442455
1318,628173,SE,en,TV,episode,1492423
1318,628002,SE,en,TV,episode,1443607
1318,613374,SE,en,TV,episode,1512583
1318,613371,SE,en,TV,episode,1514239
1318,628232,SE,en,TV,episode,1440295
1318,628598,SE,en,TV,episode,1443463
1318,628153,SE,en,TV,episode,1492351
1318,628073,SE,en,TV,episode,1442239
1318,622658,SE,en,TV,episode,1491487
1318,628172,SE,en,TV,episode,1492351
1318,628584,SE,en,TV,episode,1443391
1318,613370,SE,en,TV,episode,1512583
1318,628225,SE,en,TV,episode,1440223
1318,628589,SE,en,TV,episode,1443463
1318,628582,SE,en,TV,episode,1443607
1318,628606,SE,en,TV,episode,1443679
1318,628608,SE,en,TV,episode,1443607
1318,628583,SE,en,TV,episode,1443607
1318,613437,SE,en,TV,episode,1511071
1318,628231,SE,en,TV,episode,1440151
1318,613373,SE,en,TV,episode,1512223
1318,628152,SE,en,TV,episode,1492351
1318,628195,SE,en,TV,episode,1440151
1318,627999,SE,en,TV,episode,1413583
1318,628092,SE,en,TV,episode,1442743
1318,628236,SE,en,TV,episode,1440151
1318,628042,SE,en,TV,episode,1442455
1318,628076,SE,en,TV,episode,1442311
1318,625074,SE,en,TV,episode,1494439
1318,613369,SE,en,TV,episode,1512583
1318,628603,SE,en,TV,episode,1443391
1318,628151,SE,en,TV,episode,1492567
1318,625073,SE,en,TV,episode,1492855
1318,628018,SE,en,TV,episode,1442671
1318,628588,SE,en,TV,episode,1443535
1318,628051,SE,en,TV,episode,1442887
1318,628617,SE,en,TV,episode,1443751
1318,613436,SE,en,TV,episode,1511935
1318,625108,SE,en,TV,episode,1511791
1318,619352,SE,en,TV,episode,1482055
1318,628066,SE,en,TV,episode,1442743
1318,613372,SE,en,TV,episode,1514311
1318,628578,SE,en,TV,episode,1443463
1318,628616,SE,en,TV,episode,1443751
1318,628587,SE,en,TV,episode,1443607
1318,628166,SE,en,TV,episode,1492351
1318,627989,SE,en,TV,episode,1413655
1318,628224,SE,en,TV,episode,1440295
1318,628091,SE,en,TV,episode,1442311
1318,628194,SE,en,TV,episode,1440223
1318,628065,SE,en,TV,episode,1442527
1318,628219,SE,en,TV,episode,1440295
1318,612747,SE,en,TV,episode,1482199
1318,628218,SE,en,TV,episode,1440151
1318,628633,SE,en,TV,episode,1443679
1318,627967,SE,en,TV,episode,1443463
1318,628126,SE,en,TV,episode,1512295
1318,628154,SE,en,TV,episode,1482415
1318,628227,SE,en,TV,episode,1440151
1318,628193,SE,en,TV,episode,1440151
1318,628072,SE,en,TV,episode,1441879
1318,613368,SE,en,TV,episode,1512079
4910,607725,SE,en,TV,episode,1297713
11907,607756,SE,en,TV,episode,2843088
389,607684,SE,en,TV,episode,2585819
8231,607450,SE,ja,TV,episode,1452840
404,607285,SE,en,TV,episode,2584080
12990,610983,SE,en,TV,episode,1272688
10921,607164,SE,en,TV,episode,1649808
17939,630595,SE,en,TV,episode,1565605
17939,630594,SE,en,TV,episode,1567274
17939,630593,SE,en,TV,episode,1565689
17939,630592,SE,en,TV,episode,1526107
17939,630596,SE,en,TV,episode,1540288
17939,630591,SE,en,TV,episode,1538703
17939,630590,SE,en,TV,episode,1554719
17939,630589,SE,en,TV,episode,1567566
17939,630588,SE,en,TV,episode,1525148
17939,630587,SE,en,TV,episode,1565814
17939,630602,SE,en,TV,episode,1570235
17939,630586,SE,en,TV,episode,1568275
17939,630584,SE,en,TV,episode,1548255
17939,630601,SE,en,TV,episode,1564604
17939,630583,SE,en,TV,episode,1566314
17939,630582,SE,en,TV,episode,1566606
17939,630600,SE,en,TV,episode,1565355
17939,630581,SE,en,TV,episode,1526066
17939,630580,SE,en,TV,episode,1567107
17939,630599,SE,en,TV,episode,1536326
17939,630579,SE,en,TV,episode,1566106
17939,623382,SE,en,TV,episode,1556555
17939,623381,SE,en,TV,episode,1556680
17939,623328,SE,en,TV,episode,1572737
17939,623379,SE,en,TV,episode,1555679
17939,623378,SE,en,TV,episode,1547112
17939,623377,SE,en,TV,episode,1555929
17939,623380,SE,en,TV,episode,1556012
17939,623326,SE,en,TV,episode,1571611
17939,623376,SE,en,TV,episode,1556888
17939,623375,SE,en,TV,episode,1557138
17939,623325,SE,en,TV,episode,1570360
17939,623374,SE,en,TV,episode,1556388
17939,623373,SE,en,TV,episode,1547003
17939,623324,SE,en,TV,episode,1571194
17939,623327,SE,en,TV,episode,1571069
17939,623323,SE,en,TV,episode,1540997
17939,623372,SE,en,TV,episode,1546611
17939,623371,SE,en,TV,episode,1555971
17939,628031,SE,en,TV,episode,1536743
17939,623321,SE,en,TV,episode,1571194
17939,623322,SE,en,TV,episode,1541957
17939,623370,SE,en,TV,episode,1556930
17939,628028,SE,en,TV,episode,1536660
17939,623368,SE,en,TV,episode,1545544
17939,628030,SE,en,TV,episode,1538286
17939,628029,SE,en,TV,episode,1537035
17939,628027,SE,en,TV,episode,1538328
17939,623320,SE,en,TV,episode,1571570
17939,628026,SE,en,TV,episode,1538411
17939,628025,SE,en,TV,episode,1525774
17939,628024,SE,en,TV,episode,1536451
17939,623319,SE,en,TV,episode,1541039
17939,628023,SE,en,TV,episode,1537327
17939,623367,SE,en,TV,episode,1557514
17939,623318,SE,en,TV,episode,1542123
17939,623369,SE,en,TV,episode,1556638
17939,628022,SE,en,TV,episode,1536826
17939,628021,SE,en,TV,episode,1536952
17939,623366,SE,en,TV,episode,1526441
17939,623365,SE,en,TV,episode,1558431
17939,623317,SE,en,TV,episode,1540789
17939,637517,SE,en,TV,episode,1536993
17939,623364,SE,en,TV,episode,1548463
17939,628020,SE,en,TV,episode,1536785
17939,628019,SE,en,TV,episode,1526608
1603,606992,SE,ja,TV,episode,1400136
14421,607006,SE,en,TV,episode,2566080
