Px_id,GB_id,Show_type
13249724,31911,SM
13249782,31941,SM
13249819,32616,SM
13249868,31916,SM
13249872,31910,SM
13249886,31905,SM
13249913,31906,SM
13249963,31898,SM
13249965,31896,SM
13249970,32198,SM
13249972,31893,SM
13249974,31894,SM
13249991,31895,SM
13250000,31904,SM
13250031,31889,SM
13250032,31897,SM
13250079,31878,SM
13250105,31877,SM
13250125,31875,SM
13250132,31870,SM
13250135,31868,SM
13250137,31864,SM
13250138,32197,SM
13250156,31863,SM
13250171,31847,SM
13250169,31862,SM
13250177,31861,SM
13250182,31845,SM
13250180,31860,SM
13250192,3186,SM
13250193,31859,SM
13250196,31843,SM
13250197,31842,SM
13250200,31858,SM
13250198,31841,SM
13250204,31857,SM
13250207,31846,SM
13250209,31856,SM
13250212,31844,SM
13250219,31855,SM
13250224,31840,SM
13250225,31838,SM
13250226,31837,SM
13250228,31854,SM
13250230,31853,SM
13250246,31851,SM
13250244,31852,SM
13250249,31849,SM
13250250,31850,SM
13250258,32470,SM
13250259,31835,SM
13250256,31836,SM
13250262,31833,SM
13250273,31831,SM
13250274,31828,SM
13250270,31830,SM
13250275,31848,SM
13250277,31829,SM
13250286,31827,SM
13250287,31823,SM
13250289,31832,SM
13250288,31822,SM
13250294,31826,SM
13250296,31834,SM
13250315,31709,SM
13250309,31736,SM
13250310,31734,SM
13250311,31820,SM
13250317,3182,SM
13250322,31732,SM
13250330,31704,SM
13250336,31696,SM
13250338,31702,SM
13250359,31694,SM
13250367,31817,SM
13250379,31731,SM
13250386,31816,SM
13250394,32613,SM
13250404,31815,SM
13250414,31812,SM
13250423,31811,SM
13250427,31797,SM
13250444,32612,SM
13250453,31796,SM
13250468,31791,SM
13250470,32611,SM
13250485,31786,SM
13250498,31765,SM
13250497,32609,SM
13250507,31756,SM
13250538,32466,SM
13250549,3169,SM
13250547,31688,SM
13250593,31685,SM
13250600,31727,SM
13250599,31729,SM
13250620,32607,SM
13250637,31680,SM
13250643,31722,SM
13250683,31677,SM
13250681,31678,SM
13250684,3168,SM
13250686,31675,SM
13250696,31671,SM
13250701,31676,SM
13250710,31672,SM
13250723,31687,SM
13250728,31670,SM
13250737,31669,SM
13250739,31641,SM
13250738,31668,SM
13250747,31639,SM
13250754,31638,SM
13250766,31640,SM
13250768,31666,SM
13250769,31667,SM
13250772,31665,SM
13250783,31664,SM
13250787,31663,SM
13250798,31633,SM
13250801,31662,SM
13250797,31636,SM
13250805,31661,SM
13250806,31659,SM
13250807,31597,SM
13250809,31658,SM
13250812,31596,SM
13250815,31632,SM
13250821,31657,SM
13250828,31631,SM
13250829,31656,SM
13250830,31655,SM
13250836,31595,SM
13250851,31654,SM
13250853,31630,SM
13250855,31653,SM
13250862,31652,SM
13250867,31593,SM
13250865,31594,SM
13250878,31585,SM
13250873,31651,SM
13250877,31587,SM
13250881,31586,SM
13250886,31584,SM
13250889,31650,SM
13250891,31649,SM
13250896,32606,SM
13250901,31592,SM
13250906,31591,SM
13250902,31583,SM
13250907,31582,SM
13250913,31581,SM
13250916,31648,SM
13250919,31647,SM
13250920,31580,SM
13250921,31579,SM
13250926,31578,SM
13250927,31646,SM
13250928,31590,SM
13250929,31577,SM
13250930,31576,SM
13250932,31644,SM
13250937,31643,SM
13250938,31589,SM
13250944,31642,SM
13250943,31575,SM
13250947,31573,SM
13250946,31572,SM
13250945,31574,SM
13250959,31588,SM
13250966,31571,SM
13250967,31566,SM
13250968,31567,SM
13250969,31570,SM
13250970,31568,SM
13250983,31565,SM
13250975,3155,SM
13250976,32604,SM
13250986,31564,SM
13250989,31563,SM
13250991,31562,SM
13250993,31561,SM
13250994,31679,SM
13251005,31547,SM
13251012,31559,SM
13251007,31548,SM
13251018,31557,SM
13251011,31560,SM
13251009,31546,SM
13251016,31558,SM
13251020,31556,SM
13251024,31545,SM
13251026,31516,SM
13251036,31552,SM
13251029,31544,SM
13251033,31515,SM
13251032,31553,SM
13251034,31554,SM
13251035,31542,SM
13251030,31555,SM
13251044,31541,SM
13251047,31551,SM
13251049,31540,SM
13251048,31550,SM
13251052,31514,SM
13251053,31539,SM
13251055,31513,SM
13251060,31538,SM
13251070,31549,SM
13251072,32601,SM
13251073,31510,SM
13251074,31537,SM
13251087,31536,SM
13251090,31626,SM
13251091,31507,SM
13251095,31511,SM
13251105,31509,SM
13251101,31504,SM
13251100,31535,SM
13251103,31503,SM
13251104,31501,SM
13251094,31508,SM
13251106,31502,SM
13251110,31500,SM
13251109,31505,SM
13251114,31534,SM
13251119,31497,SM
13251123,31533,SM
13251129,31506,SM
13251120,31496,SM
13251139,31625,SM
13251138,31499,SM
13251135,31498,SM
13251143,31494,SM
13251145,31532,SM
13251151,31492,SM
13251154,31531,SM
13251161,31490,SM
13251169,31488,SM
13251170,31530,SM
13251174,31393,SM
13251167,31493,SM
13251172,31624,SM
13251165,3149,SM
13251177,31394,SM
13251175,31486,SM
13251176,31395,SM
13251173,31485,SM
13251182,31487,SM
13251189,31392,SM
13251192,31391,SM
13251196,31376,SM
13251197,31495,SM
13251199,31377,SM
13251200,31390,SM
13251202,31529,SM
13251208,31484,SM
13251209,31623,SM
13251216,31483,SM
13251221,31389,SM
13251222,31388,SM
13251235,31371,SM
13251234,31372,SM
13251241,31374,SM
13251239,31528,SM
13251229,31387,SM
13251245,31482,SM
13251237,31491,SM
13251251,31719,SM
13251250,31489,SM
13251253,31481,SM
13251255,31386,SM
13251252,31370,SM
13251256,31385,SM
13251258,31355,SM
13251257,31369,SM
13251262,31353,SM
13251261,31352,SM
13251260,31622,SM
13251265,31384,SM
13251268,31479,SM
13251267,31383,SM
13251274,31480,SM
13251275,31382,SM
13251273,31368,SM
13251278,31350,SM
13251272,31527,SM
13251285,31351,SM
13251286,31367,SM
13251289,31348,SM
13251295,31526,SM
13251298,31381,SM
13251309,31346,SM
13251310,31347,SM
13251316,31354,SM
13251317,31366,SM
13251318,31380,SM
13251320,31621,SM
13251321,3138,SM
13251319,31525,SM
13251323,31477,SM
13251325,31478,SM
13251330,31365,SM
13251331,31379,SM
13251333,31524,SM
13251340,31345,SM
13251343,31344,SM
13251346,31364,SM
13251348,31378,SM
13251351,31342,SM
13251353,31476,SM
13251354,31523,SM
13251355,31363,SM
13251364,31341,SM
13251362,31475,SM
13251365,31522,SM
13251366,31620,SM
13251376,31339,SM
13251374,31340,SM
13251379,31362,SM
13251385,31520,SM
13251387,31361,SM
13251390,31474,SM
13251403,31473,SM
13251397,31343,SM
13251404,31619,SM
13251406,31334,SM
13251407,31333,SM
13251398,31336,SM
13251409,31359,SM
13251411,31338,SM
13251418,31358,SM
13251419,31330,SM
13251427,31518,SM
13251424,31519,SM
13251421,31357,SM
13251420,31331,SM
13251423,31472,SM
13251435,31332,SM
13251439,31335,SM
13251437,31618,SM
13251436,31471,SM
13251441,31517,SM
13251433,31356,SM
13251444,31329,SM
13251445,31328,SM
13251463,31470,SM
13251480,31296,SM
13251482,31279,SM
13251483,31278,SM
13251479,31327,SM
13251485,31617,SM
13251484,31280,SM
13251481,31295,SM
13251493,31326,SM
13251487,31277,SM
13251500,31469,SM
13251502,31274,SM
13251498,31276,SM
13251499,31325,SM
13251507,31256,SM
13251501,31275,SM
13251506,31294,SM
13251514,31616,SM
13251510,31258,SM
13251515,31324,SM
13251518,31323,SM
13251519,31273,SM
13251521,31322,SM
13251524,31254,SM
13251528,31206,SM
13251529,31292,SM
13251530,31272,SM
13251525,31293,SM
13251526,31204,SM
13251532,31468,SM
13251531,31203,SM
13251527,31205,SM
13251536,31291,SM
13251539,31467,SM
13251549,31290,SM
13251546,31251,SM
13251561,31320,SM
13251554,3129,SM
13251555,31615,SM
13251559,31289,SM
13251560,31288,SM
13251567,31250,SM
13251564,31321,SM
13251574,31189,SM
13251568,31466,SM
13251578,31192,SM
13251579,31270,SM
13251565,31271,SM
13251573,31190,SM
13251572,31191,SM
13251582,31465,SM
13251584,31319,SM
13251592,31286,SM
13251583,31287,SM
13251593,31187,SM
13251598,31614,SM
13251599,31318,SM
13251600,31712,SM
13251601,31285,SM
13251602,3127,SM
13251604,31317,SM
13251605,31269,SM
13251611,31284,SM
13251623,31249,SM
13251624,31316,SM
13251630,31283,SM
13251638,31464,SM
13251635,31613,SM
13251639,31463,SM
13251637,31315,SM
13251645,31282,SM
13251653,31314,SM
13251652,31268,SM
13251656,31313,SM
13251657,31248,SM
13251660,31312,SM
13251661,31462,SM
13251659,31267,SM
13251664,31184,SM
13251663,31185,SM
13251665,31186,SM
13251668,31178,SM
13251669,31177,SM
13251670,31182,SM
13251672,31180,SM
13251673,31183,SM
13251678,31176,SM
13251677,31310,SM
13251676,31311,SM
13251680,31612,SM
13251681,31461,SM
13251679,31710,SM
13251682,31266,SM
13251685,31309,SM
13251688,31265,SM
13251687,31175,SM
13251696,31460,SM
13251698,31308,SM
13251700,31264,SM
13251702,31611,SM
13251707,31307,SM
13251715,31263,SM
13251718,31306,SM
13251722,31304,SM
13251719,31305,SM
13251712,31610,SM
13251727,31247,SM
13251729,31459,SM
13251728,31262,SM
13251730,312,SM
13251733,31458,SM
13251734,3161,SM
13251747,31303,SM
13251738,31173,SM
13251739,31174,SM
13251740,31171,SM
13251743,31169,SM
13251742,31170,SM
13251749,31302,SM
13251763,31150,SM
13251754,31301,SM
13251758,31148,SM
13251757,31152,SM
13251764,31149,SM
13251761,31147,SM
13251767,31166,SM
13251771,31167,SM
13251769,31261,SM
13251766,31609,SM
13251775,31164,SM
13251770,31260,SM
13251772,31300,SM
13251776,31165,SM
13251777,31168,SM
13251779,31457,SM
13251780,31146,SM
13251782,31196,SM
13251790,31159,SM
13251786,31456,SM
13251787,31163,SM
13251789,31161,SM
13251788,31162,SM
13251793,31246,SM
13251791,31158,SM
13251795,31195,SM
13251798,31298,SM
13251797,31145,SM
13251801,31299,SM
13251802,31157,SM
13251804,31155,SM
13251806,31259,SM
13251803,31154,SM
13251812,31193,SM
13251811,31455,SM
13251815,31608,SM
13251828,31245,SM
13251822,31153,SM
13251841,31140,SM
13251816,31297,SM
13251833,31144,SM
13251839,31244,SM
13251840,31141,SM
13251838,31454,SM
13251842,31143,SM
13251843,31142,SM
13251844,31607,SM
13251845,31110,SM
13251849,31113,SM
13251850,31112,SM
13251852,31111,SM
13251858,31107,SM
13251857,31453,SM
13251860,31139,SM
13251862,31138,SM
13251859,31106,SM
13251861,31137,SM
13251867,31134,SM
13251866,31243,SM
13251882,31133,SM
13251878,31104,SM
13251883,31132,SM
13251875,31452,SM
13251873,31135,SM
13251881,31606,SM
13251851,31109,SM
13251885,31451,SM
13251887,31128,SM
13251886,31242,SM
13251889,31108,SM
13251899,31126,SM
13251896,31102,SM
13251897,31124,SM
13251893,31127,SM
13251903,31098,SM
13251900,31125,SM
13251898,31101,SM
13251895,31103,SM
13251905,31097,SM
13251908,31096,SM
13251909,31241,SM
13251921,31450,SM
13251923,31605,SM
13251924,31449,SM
13251930,31091,SM
13251925,31105,SM
13251927,31094,SM
13251929,31092,SM
13251931,31604,SM
13251940,31240,SM
13251941,31088,SM
13251938,31095,SM
13251928,31090,SM
13251943,31087,SM
13251951,31086,SM
13251944,31448,SM
13251952,31603,SM
13251953,31447,SM
13251956,31239,SM
13251954,31089,SM
13251958,31602,SM
13251959,31085,SM
13251964,31099,SM
13251970,31207,SM
13251972,31238,SM
13251976,31082,SM
13251974,31084,SM
13251977,31080,SM
13251978,31093,SM
13251979,31079,SM
13251975,31081,SM
13251982,31601,SM
13251985,31600,SM
13251989,31445,SM
13251986,31446,SM
13251987,31078,SM
13251990,31237,SM
13251996,31048,SM
13251995,31049,SM
13251997,31042,SM
13252007,31038,SM
13252008,31236,SM
13252004,31045,SM
13252009,31040,SM
13252005,31039,SM
13251998,31047,SM
13252016,31444,SM
13252018,31598,SM
13252019,31036,SM
13252021,31599,SM
13252023,31035,SM
13252024,31077,SM
13252026,31443,SM
13252025,31076,SM
13252029,31235,SM
13252034,31234,SM
13252033,31083,SM
13252040,31029,SM
13252038,31034,SM
13252042,31232,SM
13252036,31075,SM
13252045,31041,SM
13252052,31442,SM
13252051,31231,SM
13252039,31030,SM
13252053,31074,SM
13252055,31024,SM
13252054,31025,SM
13252050,31037,SM
13252056,31027,SM
13252059,31230,SM
13252062,31010,SM
13252063,31023,SM
13252068,31229,SM
13252069,31441,SM
13252073,31022,SM
13252072,3102,SM
13252074,31026,SM
13252075,31008,SM
13252077,31009,SM
13252082,31440,SM
13252079,31228,SM
13252081,31021,SM
13252085,31001,SM
13252083,31007,SM
13252078,31019,SM
13252091,31227,SM
13252088,31028,SM
13252090,31020,SM
13252089,31002,SM
13252105,30981,SM
13252097,31072,SM
13252095,31439,SM
13252108,31225,SM
13252093,31031,SM
13252086,31003,SM
13252101,31226,SM
13252110,3101,SM
13252103,31017,SM
13252102,30984,SM
13252099,31018,SM
13252096,31073,SM
13252112,30980,SM
13252116,31071,SM
13252111,31438,SM
13252114,31224,SM
13252125,31437,SM
13252118,30979,SM
13252123,31223,SM
13252124,31016,SM
13252128,30977,SM
13252133,31015,SM
13252129,30976,SM
13252136,31014,SM
13252138,31013,SM
13252148,31012,SM
13252143,31222,SM
13252137,31006,SM
13252141,30983,SM
13252147,31000,SM
13252152,31436,SM
13252156,30944,SM
13252157,30947,SM
13252160,31221,SM
13252161,31435,SM
13252162,30978,SM
13252165,30975,SM
13252159,31011,SM
13252163,30974,SM
13252169,31069,SM
13252177,30927,SM
13252176,31068,SM
13252180,30922,SM
13252184,30923,SM
13252188,30940,SM
13252179,30924,SM
13252185,30999,SM
13252189,31064,SM
13252191,30939,SM
13252192,30926,SM
13252196,31434,SM
13252200,30937,SM
13252202,30920,SM
13252198,30918,SM
13252199,30917,SM
13252203,30916,SM
13252209,31217,SM
13252211,30973,SM
13252210,30934,SM
13252214,31210,SM
13252215,30935,SM
13252216,30914,SM
13252217,30933,SM
13252221,30972,SM
13252223,31433,SM
13252226,30921,SM
13252219,30919,SM
13252227,30998,SM
13252228,30997,SM
13252231,30913,SM
13252233,30911,SM
13252235,31062,SM
13252236,30910,SM
13252242,31432,SM
13252246,30932,SM
13252244,30907,SM
13252243,30909,SM
13252250,30930,SM
13252251,31061,SM
13252256,30971,SM
13252258,30906,SM
13252247,30931,SM
13252264,30853,SM
13252259,30903,SM
13252265,30850,SM
13252266,30851,SM
13252267,31431,SM
13252260,31209,SM
13252269,30995,SM
13252270,30848,SM
13252268,30996,SM
13252273,30902,SM
13252277,30782,SM
13252278,30780,SM
13252276,30781,SM
13252279,30929,SM
13252271,30847,SM
13252272,30846,SM
13252284,30900,SM
13252275,30969,SM
13252283,30901,SM
13252288,30928,SM
13252289,31430,SM
13252291,30849,SM
13252292,30897,SM
13252294,30778,SM
13252295,30779,SM
13252298,31060,SM
13252303,30777,SM
13252304,30967,SM
13252305,31429,SM
13252309,31059,SM
13252308,30765,SM
13252314,30894,SM
13252316,31058,SM
13252317,31057,SM
13252318,30762,SM
13252319,30760,SM
13252320,30761,SM
13252326,30845,SM
13252330,30764,SM
13252331,30993,SM
13252333,30776,SM
13252332,30966,SM
13252322,31056,SM
13252323,31055,SM
13252334,30891,SM
13252327,30893,SM
13252350,31427,SM
13252349,30757,SM
13252335,30759,SM
13252338,30843,SM
13252346,30745,SM
13252353,30775,SM
13252352,30890,SM
13252351,30755,SM
13252341,30758,SM
13252355,31428,SM
13252342,30994,SM
13252343,30844,SM
13252347,30743,SM
13252348,30744,SM
13252356,30889,SM
13252357,30774,SM
13252362,31052,SM
13252368,30842,SM
13252366,31053,SM
13252364,31051,SM
13252380,30773,SM
13252384,30754,SM
13252385,30753,SM
13252383,30964,SM
13252375,30763,SM
13252388,30888,SM
13252390,30885,SM
13252372,30991,SM
13252387,30886,SM
13252371,30965,SM
13252393,30772,SM
13252391,30989,SM
13252394,30751,SM
13252386,30741,SM
13252363,31054,SM
13252392,30752,SM
13252396,31426,SM
13252399,31425,SM
13252398,30771,SM
13252395,30841,SM
13252403,30884,SM
13252400,31050,SM
13252409,30882,SM
13252405,30739,SM
13252397,30740,SM
13252412,30750,SM
13252410,30883,SM
13252411,30840,SM
13252414,30881,SM
13252416,30749,SM
13252418,30770,SM
13252420,30879,SM
13252421,30748,SM
13252423,30839,SM
13252422,3077,SM
13252429,30747,SM
13252430,30738,SM
13252425,30768,SM
13252431,30737,SM
13252432,30735,SM
13252442,30838,SM
13252435,30876,SM
13252433,30877,SM
13252434,30736,SM
13252437,30874,SM
13252436,30733,SM
13252445,31424,SM
13252438,30988,SM
13252449,31423,SM
13252450,30746,SM
13252451,30732,SM
13252444,30731,SM
13252453,30873,SM
13252443,30987,SM
13252446,30963,SM
13252458,30872,SM
13252464,30837,SM
13252467,30730,SM
13252468,30734,SM
13252471,30729,SM
13252477,30728,SM
13252487,31422,SM
13252479,30727,SM
13252480,30871,SM
13252488,30869,SM
13252483,30870,SM
13252492,30723,SM
13252497,31421,SM
13252486,30767,SM
13252498,30701,SM
13252490,30836,SM
13252495,30725,SM
13252499,30703,SM
13252510,30698,SM
13252511,30699,SM
13252515,30721,SM
13252508,30962,SM
13252513,30702,SM
13252507,30864,SM
13252506,30867,SM
13252494,30986,SM
13252496,30985,SM
13252491,30726,SM
13252509,30722,SM
13252516,30766,SM
13252517,30720,SM
13252518,30835,SM
13252523,31420,SM
13252526,30700,SM
13252529,30693,SM
13252521,30861,SM
13252531,30695,SM
13252533,30718,SM
13252532,30696,SM
13252534,30691,SM
13252537,30719,SM
13252538,30860,SM
13252539,30717,SM
13252541,3142,SM
13252554,30627,SM
13252553,30629,SM
13252556,30697,SM
13252557,30628,SM
13252559,30859,SM
13252560,30716,SM
13252562,30690,SM
13252563,30858,SM
13252572,31419,SM
13252580,30625,SM
13252569,30715,SM
13252573,30713,SM
13252574,30857,SM
13252567,30714,SM
13252571,30953,SM
13252564,30689,SM
13252581,30688,SM
13252578,30834,SM
13252582,30626,SM
13252584,30855,SM
13252585,30712,SM
13252592,31418,SM
13252587,30711,SM
13252588,30854,SM
13252590,30615,SM
13252591,30613,SM
13252593,30687,SM
13252599,31417,SM
13252589,30612,SM
13252596,30614,SM
13252595,30833,SM
13252600,30709,SM
13252597,30686,SM
13252606,30610,SM
13252598,30710,SM
13252602,30624,SM
13252605,30609,SM
13252608,30594,SM
13252610,30595,SM
13252613,30708,SM
13252617,30623,SM
13252620,30684,SM
13252618,30707,SM
13252622,30685,SM
13252629,31416,SM
13252630,31415,SM
13252628,30706,SM
13252632,30683,SM
13252640,30682,SM
13252627,30611,SM
13252638,30832,SM
13252633,30622,SM
13252649,30593,SM
13252642,30705,SM
13252650,30606,SM
13252646,30681,SM
13252647,30608,SM
13252643,30704,SM
13252654,30680,SM
13252652,30952,SM
13252669,31414,SM
13252674,31413,SM
13252676,31412,SM
13252659,30592,SM
13252660,30590,SM
13252662,30591,SM
13252664,30831,SM
13252671,30620,SM
13252657,30621,SM
13252667,30679,SM
13252689,31411,SM
13252691,31410,SM
13252677,30678,SM
13252679,30830,SM
13252681,30605,SM
13252683,30588,SM
13252682,30587,SM
13252686,30604,SM
13252685,30677,SM
13252687,30589,SM
13252688,30586,SM
13252690,30585,SM
13252665,3062,SM
13252694,30583,SM
13252695,30951,SM
13252696,30582,SM
13252693,31409,SM
13252699,30949,SM
13252698,30950,SM
13252704,31407,SM
13252705,31408,SM
13252720,30567,SM
13252707,30571,SM
13252703,30619,SM
13252702,3083,SM
13252714,30603,SM
13252712,30568,SM
13252711,30569,SM
13252713,30584,SM
13252708,30570,SM
13252718,30602,SM
13252719,30675,SM
13252715,30676,SM
13252722,30581,SM
13252725,31406,SM
13252726,30618,SM
13252729,30948,SM
13252733,30564,SM
13252734,30565,SM
13252727,30580,SM
13252732,30566,SM
13252736,30829,SM
13252743,30541,SM
13252744,30540,SM
13252741,30539,SM
13252746,30542,SM
13252748,30616,SM
13252753,31405,SM
13252754,30673,SM
13252749,30562,SM
13252735,30563,SM
13252755,31404,SM
13252751,30674,SM
13252757,30517,SM
13252759,30538,SM
13252756,30519,SM
13252761,30601,SM
13252762,30530,SM
13252764,30561,SM
13252766,30532,SM
13252768,31401,SM
13252767,30560,SM
13252763,30600,SM
13252772,30672,SM
13252773,30531,SM
13252771,30559,SM
13252776,30514,SM
13252781,30557,SM
13252783,30528,SM
13252784,30529,SM
13252779,30513,SM
13252777,30515,SM
13252785,31400,SM
13252778,30516,SM
13252794,30599,SM
13252801,30669,SM
13252791,30527,SM
13252796,30670,SM
13252787,30558,SM
13252792,30512,SM
13252797,30556,SM
13252802,30525,SM
13252795,30828,SM
13252782,30579,SM
13252793,30671,SM
13252806,30522,SM
13252809,30555,SM
13252804,30523,SM
13252810,30511,SM
13252811,31399,SM
13252813,30551,SM
13252816,30510,SM
13252824,30550,SM
13252821,30521,SM
13252822,30598,SM
13252825,30508,SM
13252826,30507,SM
13252838,30578,SM
13252831,30505,SM
13252830,30502,SM
13252833,30668,SM
13252836,30548,SM
13252834,30549,SM
13252837,30547,SM
13252842,30499,SM
13252849,30667,SM
13252846,30509,SM
13252857,30666,SM
13252844,30497,SM
13252832,30506,SM
13252848,30498,SM
13252843,3050,SM
13252859,31398,SM
13252860,30827,SM
13252862,30597,SM
13252866,30501,SM
13252865,30543,SM
13252863,30544,SM
13252858,30546,SM
13252864,30545,SM
13252867,30665,SM
13252872,30496,SM
13252878,30664,SM
13252873,30577,SM
13252876,30663,SM
13252882,30596,SM
13252892,30662,SM
13252895,31397,SM
13252893,30495,SM
13252896,30661,SM
13252897,30660,SM
13252899,30491,SM
13252901,30490,SM
13252898,30492,SM
13252911,30826,SM
13252917,30486,SM
13252924,30659,SM
13252918,30485,SM
13252921,30482,SM
13252922,30576,SM
13252927,30657,SM
13252929,30658,SM
13252933,30494,SM
13252934,30487,SM
13252935,30462,SM
13252940,30460,SM
13252938,30463,SM
13252941,30464,SM
13252946,31396,SM
13252959,30480,SM
13252956,30458,SM
13252960,30461,SM
13252957,30456,SM
13252961,30455,SM
13252962,30454,SM
13252967,30481,SM
13252969,3048,SM
13252966,30656,SM
13252970,30459,SM
13252968,30655,SM
13252955,30457,SM
13252971,30825,SM
13252976,30453,SM
13252973,30575,SM
13252978,30452,SM
13252979,30425,SM
13252980,30426,SM
13252984,30424,SM
13252983,30479,SM
13252987,30450,SM
13252986,30428,SM
13252989,30449,SM
13252995,30653,SM
13252998,30423,SM
13253003,30422,SM
13253000,30654,SM
13253004,30478,SM
13253006,30421,SM
13253002,30652,SM
13253007,30451,SM
13253011,30448,SM
13253014,30824,SM
13253012,30420,SM
13253016,30477,SM
13253019,30446,SM
13253018,30574,SM
13253020,30427,SM
13253035,30444,SM
13253036,30442,SM
13253037,30445,SM
13253038,30419,SM
13253043,30823,SM
13253044,30441,SM
13253042,30417,SM
13253045,30472,SM
13253046,30651,SM
13253049,30440,SM
13253048,30649,SM
13253047,30650,SM
13253052,30470,SM
13253051,30415,SM
13253054,30358,SM
13253056,30573,SM
13253059,30359,SM
13253067,30414,SM
13253060,30439,SM
13253063,30438,SM
13253058,3036,SM
13253068,30437,SM
13253071,30435,SM
13253072,30436,SM
13253073,30469,SM
13253077,30413,SM
13253075,30648,SM
13253081,30412,SM
13253082,30822,SM
13253085,30647,SM
13253089,30434,SM
13253090,30432,SM
13253091,30411,SM
13253093,30572,SM
13253092,30433,SM
13253095,30431,SM
13253101,30821,SM
13253107,30430,SM
13253111,30645,SM
13253112,30646,SM
13253109,30468,SM
13253114,30410,SM
13253128,30644,SM
13253127,30820,SM
13253123,30356,SM
13253125,30409,SM
13253126,30350,SM
13253134,30819,SM
13253136,30326,SM
13253135,30643,SM
13253121,3041,SM
13253143,30408,SM
13253140,30324,SM
13253144,30467,SM
13253145,30642,SM
13253150,30322,SM
13253146,30818,SM
13253153,30641,SM
13253154,30323,SM
13253164,30407,SM
13253167,3035,SM
13253169,30466,SM
13253170,30816,SM
13253173,30815,SM
13253176,30640,SM
13253181,30406,SM
13253187,30639,SM
13253190,30638,SM
13253197,30814,SM
13253200,30465,SM
13253204,30405,SM
13253201,30813,SM
13253212,30637,SM
13253213,30636,SM
13253214,30635,SM
13253218,30634,SM
13253221,30633,SM
13253220,30404,SM
13253222,30811,SM
13253226,30632,SM
13253246,30319,SM
13253232,30403,SM
13253230,30630,SM
13253231,30810,SM
13253237,30809,SM
13253252,30402,SM
13253255,30808,SM
13253263,30317,SM
13253265,30280,SM
13253266,30807,SM
13253259,30315,SM
13253258,30321,SM
13253280,30806,SM
13253283,30314,SM
13253285,30400,SM
13253284,30313,SM
13253290,30279,SM
13253295,30805,SM
13253315,30804,SM
13253318,30312,SM
13253319,30278,SM
13253320,30311,SM
13253328,304,SM
13253341,30803,SM
13253343,30310,SM
13253344,30277,SM
13253348,30802,SM
13253353,30347,SM
13253362,30429,SM
13253369,30275,SM
13253371,30276,SM
13253378,30399,SM
13253377,30309,SM
13253380,30801,SM
13253383,30345,SM
13253384,30344,SM
13253387,30325,SM
13253388,30800,SM
13253393,30799,SM
13253398,30274,SM
13253408,30273,SM
13253409,30398,SM
13253416,30271,SM
13253424,30269,SM
13253423,30268,SM
13253428,30308,SM
13253427,30797,SM
13253449,30796,SM
13253446,30307,SM
13253444,30270,SM
13253442,30272,SM
13253447,30267,SM
13253450,30397,SM
13253452,30266,SM
13253464,30795,SM
13253473,30306,SM
13253475,30794,SM
13253488,30259,SM
13253484,30261,SM
13253487,30258,SM
13253492,30265,SM
13253493,30264,SM
13253491,30262,SM
13253499,30305,SM
13253509,30396,SM
13253508,30793,SM
13253510,30256,SM
13253516,30792,SM
13253517,30257,SM
13253520,30260,SM
13253522,30255,SM
13253528,30263,SM
13253545,30395,SM
13253547,30254,SM
13253550,30252,SM
13253551,30251,SM
13253548,30249,SM
13253549,30248,SM
13253553,30304,SM
13253552,30791,SM
13253568,30246,SM
13253569,30789,SM
13253574,30394,SM
13253567,30245,SM
13253578,30247,SM
13253586,30250,SM
13253588,30253,SM
13253595,30303,SM
13253594,30788,SM
13253601,30244,SM
13253604,30302,SM
13253607,30787,SM
13253611,30240,SM
13253606,30241,SM
13253605,30243,SM
13253617,30785,SM
13253618,30238,SM
13253614,30239,SM
13253612,30237,SM
13253619,30393,SM
13253622,30234,SM
13253621,30235,SM
13253624,30300,SM
13253629,30784,SM
13253637,30236,SM
13253649,30242,SM
13253656,30783,SM
13253666,30233,SM
13253665,30232,SM
13253674,30229,SM
13253677,30392,SM
13253673,30230,SM
13253676,30226,SM
13253675,30227,SM
13253692,30207,SM
13253691,30228,SM
13253699,30231,SM
13253702,30391,SM
13253703,30224,SM
13253698,30225,SM
13253687,30206,SM
13253709,30203,SM
13253711,30204,SM
13253716,30205,SM
13253719,30221,SM
13253717,30223,SM
13253730,30202,SM
13253728,30201,SM
13253726,30199,SM
13253733,30390,SM
13253738,30220,SM
13253739,30173,SM
13253742,30219,SM
13253741,30174,SM
13253743,30200,SM
13253749,30170,SM
13253753,30171,SM
13253763,30218,SM
13253762,30389,SM
13253766,30217,SM
13253761,30198,SM
13253771,30172,SM
13253769,30132,SM
13253775,30130,SM
13253777,30129,SM
13253780,30387,SM
13253782,30388,SM
13253786,30169,SM
13253798,30197,SM
13253799,30215,SM
13253787,30168,SM
13253803,30128,SM
13253802,30126,SM
13253795,30216,SM
13253804,30131,SM
13253801,30127,SM
13253808,30341,SM
13253810,30385,SM
13253809,30386,SM
13253815,30287,SM
13253822,30214,SM
13253824,30167,SM
13253830,30124,SM
13253832,30196,SM
13253825,30125,SM
13253827,30213,SM
13253826,30166,SM
13253838,30384,SM
13253843,30110,SM
13253847,30339,SM
13253849,30212,SM
13253852,30163,SM
13253853,30211,SM
13253855,30165,SM
13253857,30195,SM
13253861,30075,SM
13253862,30286,SM
13253859,30383,SM
13253863,30074,SM
