Show_Type,VU_SM_ID,VU_EP_ID,ROVI_SM_ID,ROVI_EP_ID
SE,450365,450389,533660481,601365807
SE,450365,450393,533660481,613532874
SE,450365,450397,533660481,588391121
SE,450365,450401,533660481,637915038
SE,450365,450405,533660481,647445016
SE,450365,450409,533660481,614087578
SE,450365,450413,533660481,627228363
SE,450365,543617,533660481,1049378411
SE,450365,543621,533660481,1058457941
SE,450365,543625,533660481,1067654984
SE,450365,543629,533660481,1057999932
SE,450365,543633,533660481,1083898822
SE,450365,543637,533660481,1088217279
SE,450365,543641,533660481,1100284282
SE,450365,543645,533660481,1109499449
SE,450365,543649,533660481,1120487183
SE,450365,543653,533660481,1127485689
SE,450365,572071,533660481,1134663356
SE,450365,573804,533660481,1144396088
SE,450365,720073,533660481,3187701689
SE,450365,720077,533660481,3202056434
SE,450365,720081,533660481,3233683845
SE,450365,720085,533660481,3260844663
SE,450365,720089,533660481,3272549553
SE,450365,720093,533660481,3337591238
SE,450365,720097,533660481,3359020653
SE,450365,720101,533660481,3362264840
SE,450365,720105,533660481,3395104430
SE,450365,720109,533660481,3371336573
SE,450365,805408,533660481,4004493976
SE,450365,966595,533660481,6275040177
SE,450365,966598,533660481,6275040163
SE,450365,966601,533660481,6285514862
SE,450365,966604,533660481,6287274673
SE,450365,966607,533660481,6311938897
SE,450365,966610,533660481,6343661587
SE,450365,966613,533660481,6356846085
SE,450365,966616,533660481,6379613447
SE,450856,450869,358855026,563194096
SE,450856,450873,358855026,582268274
SE,450856,450877,358855026,597797627
SE,450856,450881,358855026,592546147
SE,450856,450885,358855026,628567649
SE,450856,450889,358855026,635782016
SE,450856,450893,358855026,646002725
SE,450856,450897,358855026,655464838
SE,450856,450901,358855026,669973156
SE,450856,450905,358855026,711829079
SE,450856,484562,358855026,738274111
SE,450856,484566,358855026,724792561
SE,450856,484570,358855026,735393656
SE,450856,484574,358855026,761464201
SE,450856,484578,358855026,738274109
SE,450856,484582,358855026,770325193
SE,450856,484586,358855026,805957095
SE,450856,484590,358855026,738274116
SE,450856,484594,358855026,818129752
SE,450856,484598,358855026,738274113
SE,450856,501483,358855026,875196700
SE,450856,501487,358855026,881371420
SE,450856,501491,358855026,886777996
SE,450856,501495,358855026,889473987
SE,450856,501499,358855026,930493390
SE,450856,501503,358855026,937204987
SE,450856,501507,358855026,933798441
SE,450856,501511,358855026,965510270
SE,450856,501515,358855026,972709842
SE,450856,501519,358855026,989236515
SE,450856,533762,358855026,1003535163
SE,450856,533766,358855026,1022564534
SE,450856,533770,358855026,1036377516
SE,450856,533774,358855026,1117913597
SE,450856,533778,358855026,1124666095
SE,451003,451011,475339559,475340111
SE,451003,451015,475339559,586147826
SE,451003,451019,475339559,596511540
SE,451003,451023,475339559,611817927
SE,451003,451027,475339559,628607122
SE,451003,451031,475339559,635775281
SE,451709,451712,1886128,292721
SE,451709,451714,1886128,1902535
SE,451709,451716,1886128,1902443
SE,451709,451718,1886128,1902551
SE,451709,451720,1886128,1961139
SE,451709,451722,1886128,1902557
SE,451709,451724,1886128,1902562
SE,451709,451726,1886128,1902552
SE,451709,451840,1886128,1902564
SE,451709,451842,1886128,1902560
SE,451709,451852,1886128,1902570
SE,451709,451862,1886128,1902576
SE,451709,451868,1886128,1902569
SE,451709,451870,1886128,292735
SE,451709,451872,1886128,1902575
SE,451709,451876,1886128,378513
SE,451709,451878,1886128,2231616
SE,451709,451880,1886128,2234555
SE,451709,451882,1886128,2244387
SE,451709,451884,1886128,2231338
SE,451709,451886,1886128,2245592
SE,451709,451888,1886128,378529
SE,451709,451890,1886128,378530
SE,451709,451892,1886128,378531
SE,451709,451894,1886128,378532
SE,451709,451896,1886128,378533
SE,451709,451898,1886128,378534
SE,451709,451900,1886128,378535
SE,451709,451902,1886128,2260105
SE,451709,451908,1886128,667869361
SE,451709,451913,1886128,13097853
SE,451709,451915,1886128,17624914
SE,451709,451917,1886128,13709127
SE,451709,451923,1886128,13712677
SE,451709,451932,1886128,13802684
SE,451709,451934,1886128,13816465
SE,451709,451936,1886128,14153156
SE,451709,451938,1886128,14155375
SE,451709,451940,1886128,14168986
SE,451709,451946,1886128,14239026
SE,451709,451952,1886128,14569231
SE,451709,451958,1886128,14570320
SE,451709,451964,1886128,14650754
SE,451709,451966,1886128,14634440
SE,451709,451968,1886128,15043908
SE,451709,528804,1886128,1012260527
SE,451709,528808,1886128,1012260524
SE,451709,528812,1886128,1046911149
SE,451709,528816,1886128,1046911148
SE,451709,528820,1886128,1046911151
SE,451709,528824,1886128,1046911152
SE,451709,528828,1886128,1081741544
SE,451709,528832,1886128,1081741546
SE,451709,528836,1886128,1081741548
SE,451709,528840,1886128,1081741549
SE,451839,451854,453315883,456158373
SE,451839,451858,453315883,462628069
SE,451839,451864,453315883,470744089
SE,451839,535729,453315883,456158373
SE,451839,535736,453315883,462628069
SE,451839,535740,453315883,470744089
SE,451839,535744,453315883,1015174595
SE,451839,535748,453315883,1053996425
SE,451839,535756,453315883,1053996426
SE,452030,452035,21653741,359472975
SE,452030,452039,21653741,541479114
SE,452030,452043,21653741,541479128
SE,452030,452047,21653741,550395052
SE,452030,452051,21653741,558347512
SE,452030,452055,21653741,558347512
SE,452030,452063,21653741,582248538
SE,452030,452071,21653741,585707552
SE,452030,452079,21653741,592538515
SE,452030,452087,21653741,601336252
SE,452030,452091,21653741,628560988
SE,452030,452099,21653741,628560988
SE,452030,452103,21653741,645994011
SE,452030,452107,21653741,645994011
SE,452030,452115,21653741,664614970
SE,452030,452119,21653741,664614970
SE,452030,476651,21653741,683246852
SE,452030,476655,21653741,611812901
SE,452030,476659,21653741,701974800
SE,452030,484721,21653741,711810267
SE,452030,486462,21653741,766859377
SE,452030,486466,21653741,729773197
SE,452030,486470,21653741,740508043
SE,452030,486474,21653741,789985243
SE,452030,486478,21653741,764877242
SE,452030,486482,21653741,787665420
SE,452030,486486,21653741,801515483
SE,452030,486490,21653741,807374082
SE,452030,486494,21653741,1141908399
SE,452030,486498,21653741,827125717
SE,452030,486502,21653741,838431300
SE,452030,486506,21653741,1056905299
SE,452030,486510,21653741,1065800217
SE,452030,486514,21653741,1074441261
SE,452030,486518,21653741,1082530354
SE,452030,486522,21653741,1091017984
SE,452030,486526,21653741,1098854265
SE,452030,486530,21653741,1108089514
SE,452030,486534,21653741,1133115889
SE,452030,486538,21653741,1141908399
SE,452030,486542,21653741,1152358603
SE,452030,590029,21653741,1192119056
SE,452030,590033,21653741,1168321269
SE,452171,452176,536084817,541479991
SE,452171,452180,536084817,550395188
SE,452171,452184,536084817,558347545
SE,452171,452188,536084817,565997991
SE,452171,452192,536084817,622620715
SE,452171,452196,536084817,592538521
SE,452171,452200,536084817,595556117
SE,452171,452204,536084817,652492662
SE,452208,452213,526606215,582337629
SE,452208,452217,526606215,552472237
SE,452208,452221,526606215,600677396
SE,452208,452225,526606215,564349555
SE,452208,452229,526606215,626557641
SE,452208,452233,526606215,590044687
SE,452208,452237,526606215,599423877
SE,452208,452241,526606215,609695749
SE,452208,504167,526606215,842392706
SE,452208,504171,526606215,893101167
SE,452208,504175,526606215,902269935
SE,452208,504179,526606215,924601359
SE,452208,504183,526606215,932378995
SE,452208,504187,526606215,891685856
SE,452208,504191,526606215,956489269
SE,452208,542432,526606215,1046916297
SE,452208,542436,526606215,1053026523
SE,452208,542448,526606215,1074441256
SE,452208,542452,526606215,1062394744
SE,452208,542456,526606215,1079388885
SE,452208,542460,526606215,1343810336
SE,452208,542464,526606215,1390595990
SE,452208,542468,526606215,1114975523
SE,452208,568354,526606215,1122982217
SE,452208,568358,526606215,1129943582
SE,452208,572422,526606215,1139119528
SE,452208,598312,526606215,1212917532
SE,452208,635006,526606215,1339037498
SE,452208,635010,526606215,1339037494
SE,452208,635014,526606215,1349357490
SE,452208,635018,526606215,1358766673
SE,452208,635022,526606215,1394160101
SE,452208,635026,526606215,1374959251
SE,452208,635030,526606215,1384294163
SE,452208,635034,526606215,1414404890
SE,452208,635038,526606215,1414404896
SE,452208,666116,526606215,1496714872
SE,452208,687976,526606215,1688678748
SE,452208,687980,526606215,1692424103
SE,452208,687984,526606215,1712030095
SE,452208,687988,526606215,1718410036
SE,452208,687992,526606215,1750027700
SE,452208,687996,526606215,1733397883
SE,452208,688000,526606215,1779769815
SE,452208,688004,526606215,1809399143
SE,452208,688008,526606215,1820629064
SE,452208,738291,526606215,3157708606
SE,452208,738295,526606215,3177736716
SE,452208,738299,526606215,3223073589
SE,452208,738303,526606215,3223073593
SE,452208,738307,526606215,3223073595
SE,452208,738311,526606215,3277901299
SE,452208,738315,526606215,3327551341
SE,452208,738319,526606215,3327559643
SE,452208,738323,526606215,3385272459
SE,452208,782883,526606215,3634365859
SE,452208,782887,526606215,3647142703
SE,452208,782891,526606215,3768650587
SE,452208,782895,526606215,3854988958
SE,452208,782899,526606215,3634365861
SE,452208,782903,526606215,3999719943
SE,452208,782907,526606215,3966963412
SE,452208,782911,526606215,3999856914
SE,452208,835644,526606215,4332776061
SE,452208,835649,526606215,4362546000
SE,452208,835653,526606215,4362546002
SE,452208,835660,526606215,4442187687
SE,452208,835664,526606215,4410931912
SE,452208,835668,526606215,4414483060
SE,452208,835672,526606215,5067671476
SE,452208,835676,526606215,5067671478
SE,452208,835680,526606215,5067671474
SE,452208,835684,526606215,1384294163
SE,452208,835688,526606215,5085546616
SE,452208,835692,526606215,5100032505
SE,452208,882177,526606215,5158587699
SE,452208,882180,526606215,5158587699
SE,452208,882183,526606215,5233696037
SE,452208,882186,526606215,5289897054
SE,452208,918335,526606215,5635215527
SE,452208,918338,526606215,5631243733
SE,452208,918341,526606215,5652665156
SE,452208,918344,526606215,5675236166
SE,452208,918347,526606215,5759466240
SE,452208,918350,526606215,5827125365
SE,452208,918353,526606215,5827125363
SE,452208,918356,526606215,5786209443
SE,452208,918359,526606215,5786209443
SE,452208,980368,526606215,6411802437
SE,452208,980371,526606215,6411817547
SE,452208,980374,526606215,6411802443
SE,452208,980377,526606215,6431879891
SE,452208,980380,526606215,6435926984
SE,452208,980383,526606215,6454880743
SE,452208,980386,526606215,6477733232
SE,452208,980389,526606215,6500923158
SE,452208,980392,526606215,6581479550
SE,452208,980395,526606215,6581479588
SE,452208,980398,526606215,6596772861
SE,452251,452256,533895238,533895239
SE,452251,452260,533895238,542202442
SE,452251,452264,533895238,551100015
SE,452895,452916,543466002,546280358
SE,452895,452920,543466002,552473692
SE,452895,452928,543466002,560361259
SE,452895,452936,543466002,567522452
SE,452895,452940,543466002,585085395
SE,452895,452948,543466002,594896891
SE,452895,452952,543466002,603813957
SE,452895,452956,543466002,614285423
SE,452895,452964,543466002,630886405
SE,452895,452968,543466002,638647983
SE,452895,561106,543466002,1117463182
SE,452895,561111,543466002,1117463183
SE,452895,561115,543466002,1120122718
SE,452895,561119,543466002,1127011235
SE,452895,561123,543466002,1135855369
SE,452895,561127,543466002,1145730266
SE,452895,578981,543466002,1154983144
SE,452895,690849,543466002,1145730266
SE,452895,690853,543466002,1763143815
SE,452895,690857,543466002,1763143813
SE,452895,690861,543466002,1770469448
SE,452895,690865,543466002,1785124118
SE,452895,690869,543466002,1798277964
SE,452996,453005,525723435,544807344
SE,452996,453009,525723435,553901447
SE,452996,453013,525723435,561629093
SE,452996,453017,525723435,568824813
SE,452996,453021,525723435,586745423
SE,452996,453025,525723435,596647235
SE,452996,453041,525723435,606285520
SE,452996,453045,525723435,616429961
SE,452996,453049,525723435,632231038
SE,452996,453053,525723435,640699176
SE,452996,553410,525723435,1069923327
SE,452996,553414,525723435,1077855843
SE,452996,553418,525723435,1086693582
SE,452996,553422,525723435,1094801919
SE,452996,553426,525723435,1103156739
SE,452996,553430,525723435,1112499634
SE,452996,678012,525723435,1544201827
SE,452996,678016,525723435,1613502228
SE,452996,678020,525723435,1551484743
SE,452996,678024,525723435,1616644129
SE,452996,678028,525723435,1632235223
SE,452996,678032,525723435,1652258705
SE,453057,453066,473267557,473267558
SE,453057,453070,473267557,552473691
SE,453057,453074,473267557,560361002
SE,453057,453078,473267557,567522451
SE,453057,453082,473267557,585085418
SE,453057,453086,473267557,594897008
SE,453057,544484,473267557,1062954611
SE,453057,544488,473267557,1062954612
SE,453057,544492,473267557,1066910943
SE,453057,544496,473267557,1075574699
SE,453057,544500,473267557,1083594701
SE,453057,544504,473267557,1091942471
SE,453057,544508,473267557,1099923013
SE,453057,544512,473267557,1118463569
SE,453057,544516,473267557,1126223697
SE,453057,544520,473267557,1134222510
SE,453057,690977,473267557,1762411883
SE,453057,690981,473267557,1762411875
SE,453057,690985,473267557,1774768428
SE,453057,690989,473267557,1788969483
SE,453057,690993,473267557,1802503896
SE,453057,691001,473267557,1816131694
SE,453057,691005,473267557,1830246450
SE,453057,691009,473267557,1845141333
SE,453057,691013,473267557,1858754688
SE,453057,691021,473267557,1873648582
SE,453057,791648,473267557,3851729673
SE,453057,791652,473267557,3923882334
SE,453057,791656,473267557,3940881465
SE,453057,791660,473267557,3957094368
SE,453057,791664,473267557,3995479764
SE,453057,791668,473267557,4015661390
SE,453057,791672,473267557,4034457797
SE,453057,791676,473267557,4050673496
SE,453057,791680,473267557,4073826098
SE,453057,791684,473267557,4073836760
SE,453057,888071,473267557,5127052721
SE,453057,888074,473267557,5127052711
SE,453057,888077,473267557,5139478874
SE,453057,888080,473267557,5163215374
SE,453057,888083,473267557,5188187947
SE,453057,888086,473267557,5211498672
SE,453057,888089,473267557,5239558848
SE,453057,888092,473267557,5264658444
SE,453057,888095,473267557,5289916720
SE,453057,888098,473267557,5321585125
SE,453094,453102,449018989,473548100
SE,453094,453106,449018989,542718157
SE,453094,453110,449018989,555543484
SE,453094,453114,449018989,569329707
SE,453094,453118,449018989,569340439
SE,453094,453122,449018989,589303902
SE,453094,453126,449018989,589309376
SE,453182,453184,379219137,379219259
SE,453182,453191,379219137,382848841
SE,453182,453195,379219137,385183498
SE,453182,453199,379219137,424775969
SE,453182,453203,379219137,642899018
SE,453182,453207,379219137,652587964
SE,453182,453211,379219137,448161987
SE,453182,453215,379219137,459994655
SE,453182,453219,379219137,476218315
SE,453182,453223,379219137,510150259
SE,453182,453227,379219137,510150629
SE,453182,453231,379219137,708857709
SE,453182,453235,379219137,513327106
SE,453182,538346,379219137,945858947
SE,453182,538353,379219137,964341638
SE,453182,538357,379219137,969719943
SE,453182,538361,379219137,982928450
SE,453182,538365,379219137,992806677
SE,453182,538369,379219137,1006543972
SE,453182,538373,379219137,1015172854
SE,453182,538377,379219137,1023703797
SE,453182,538381,379219137,1031691512
SE,453182,538385,379219137,1046905579
SE,453182,538389,379219137,1049031009
SE,453182,538393,379219137,1063121014
SE,453182,538397,379219137,1063132498
SE,453182,763157,379219137,1443553480
SE,453182,763161,379219137,1449797686
SE,453182,763165,379219137,1468613906
SE,453182,763169,379219137,1473438602
SE,453182,763173,379219137,1479782426
SE,453182,763177,379219137,1484898922
SE,453182,763181,379219137,1490894456
SE,453182,763185,379219137,1490894490
SE,453182,763189,379219137,1490894568
SE,453182,763193,379219137,1490894646
SE,453182,763197,379219137,1548798782
SE,453182,763201,379219137,1548797512
SE,453182,763205,379219137,1548801884
SE,453182,783864,379219137,3391445383
SE,453182,783868,379219137,3400369495
SE,453182,783872,379219137,3434779292
SE,453182,783876,379219137,3444381757
SE,453182,783880,379219137,3444288912
SE,453182,783888,379219137,3447017825
SE,453182,783892,379219137,3495870527
SE,453182,783896,379219137,3495870521
SE,453182,783900,379219137,3742865569
SE,453182,783904,379219137,3910856088
SE,453182,783908,379219137,3920336657
SE,453182,783912,379219137,3953226423
SE,453182,783916,379219137,3962039360
SE,453239,453241,12752020,13354869
SE,453239,453248,12752020,13552540
SE,453239,453252,12752020,14058931
SE,453239,453256,12752020,13552541
SE,453239,453260,12752020,13552540
SE,453239,453264,12752020,13656634
SE,453239,453268,12752020,13552541
SE,453239,453272,12752020,13354878
SE,453239,453276,12752020,13552546
SE,453239,453280,12752020,13760180
SE,453239,453284,12752020,13552539
SE,453239,453288,12752020,14398794
SE,453239,453292,12752020,13656636
SE,453239,466907,12752020,18094258
SE,453239,466914,12752020,18124640
SE,453239,466918,12752020,17679313
SE,453239,466922,12752020,18150748
SE,453239,466926,12752020,18215683
SE,453239,466930,12752020,18559350
SE,453239,466934,12752020,18185891
SE,453239,466938,12752020,21623057
SE,453239,466942,12752020,17679313
SE,453239,466946,12752020,18185891
SE,453239,466950,12752020,18844499
SE,453239,466954,12752020,18844499
SE,453239,466958,12752020,18784668
SE,453239,466962,12752020,18784669
SE,453239,466966,12752020,19896594
SE,453239,466970,12752020,19896596
SE,453239,466974,12752020,19896596
SE,453239,466978,12752020,19939761
SE,453239,466982,12752020,19896595
SE,453239,466986,12752020,19939762
SE,453239,466990,12752020,19939763
SE,453239,466994,12752020,19939762
SE,453239,466998,12752020,19896594
SE,453239,467002,12752020,19896597
SE,453239,467006,12752020,19939763
SE,453239,467010,12752020,21493459
SE,453239,467014,12752020,21472286
SE,453239,467018,12752020,20004941
SE,453544,453546,378292976,378292977
SE,453544,453553,378292976,380907245
SE,453544,453557,378292976,384250791
SE,453544,453561,378292976,386459041
SE,453544,453565,378292976,426952020
SE,453653,453658,20028573,21489734
SE,453653,453662,20028573,21487918
SE,453653,453666,20028573,305912985
SE,453653,453670,20028573,306687202
SE,453653,453674,20028573,21791306
SE,453653,453678,20028573,21532704
SE,453653,453682,20028573,21775331
SE,453653,453686,20028573,21791306
SE,453653,453690,20028573,21940592
SE,453653,453694,20028573,21594921
SE,453653,453698,20028573,21489734
SE,453653,453702,20028573,22030075
SE,453653,453706,20028573,22517887
SE,453653,453710,20028573,22577341
SE,453653,453714,20028573,66214036
SE,453653,453718,20028573,66290394
SE,453653,453722,20028573,313172985
SE,453653,453726,20028573,21623130
SE,453653,453730,20028573,21737243
SE,453653,453734,20028573,313172985
SE,453653,453738,20028573,315455486
SE,453653,453742,20028573,21775331
SE,453653,532506,20028573,322699647
SE,453653,532510,20028573,342786389
SE,453653,532514,20028573,384299824
SE,453653,532518,20028573,458907229
SE,453653,532522,20028573,467248714
SE,453653,532526,20028573,469764493
SE,453653,532530,20028573,501995978
SE,453653,532534,20028573,510042398
SE,453653,532538,20028573,514790765
SE,453653,532542,20028573,521522976
SE,453653,532546,20028573,626362943
SE,453653,532550,20028573,639067093
SE,453653,532554,20028573,643892217
SE,453653,532558,20028573,1085161693
SE,453653,532562,20028573,661499103
SE,453653,532566,20028573,670641572
SE,453653,532570,20028573,680073090
SE,453653,532574,20028573,689768250
SE,453746,453751,19629971,441628437
SE,453746,453755,19629971,441635426
SE,453746,453759,19629971,602971935
SE,453746,453763,19629971,441638055
SE,453746,453767,19629971,630218672
SE,453746,453771,19629971,441642706
SE,453746,453775,19629971,647445088
SE,453746,453779,19629971,441644009
SE,453746,453783,19629971,441644361
SE,453746,453787,19629971,441647897
SE,453746,453791,19629971,441648362
SE,453746,453795,19629971,441648524
SE,453746,453799,19629971,441648663
SE,453746,547047,19629971,997481747
SE,453746,547051,19629971,1046889941
SE,453746,547055,19629971,1081905238
SE,453746,547059,19629971,1083850799
SE,453746,547063,19629971,1083934639
SE,453746,547067,19629971,1083939403
SE,453746,547071,19629971,1083939407
SE,453746,547075,19629971,1083939410
SE,453746,547079,19629971,1139287618
SE,453746,547083,19629971,1144116345
SE,453746,547087,19629971,1144165712
SE,453746,547091,19629971,1144169545
SE,453746,547095,19629971,1175765753
SE,453746,671418,19629971,1499462116
SE,453746,671426,19629971,1639833620
SE,453746,671458,19629971,1652490401
SE,453746,671468,19629971,1686058601
SE,453746,671472,19629971,1688673996
SE,453746,671476,19629971,1697720162
SE,453746,671484,19629971,1714039574
SE,453746,671488,19629971,1714039728
SE,453746,671496,19629971,1758036645
SE,453746,671500,19629971,1768367360
SE,453746,671512,19629971,1768365675
SE,453746,671520,19629971,1800602054
SE,453746,671524,19629971,1805326170
SE,453746,772944,19629971,1900502776
SE,453746,772948,19629971,3581410538
SE,453746,772952,19629971,3617188367
SE,453746,772956,19629971,3634105825
SE,453746,772960,19629971,3634106147
SE,453746,772964,19629971,3634106217
SE,453746,772968,19629971,3855369231
SE,453746,772972,19629971,3919349166
SE,453746,772976,19629971,3936363197
SE,453746,772980,19629971,3953160373
SE,453746,772984,19629971,3965921108
SE,453746,772988,19629971,3987106452
SE,453746,772992,19629971,3987106454
SE,454189,454195,1007357930,603153817
SE,454189,454199,1007357930,635781096
SE,454189,454203,1007357930,603153818
SE,454189,454211,1007357930,603153822
SE,454189,454215,1007357930,603153819
SE,454189,454219,1007357930,603153820
SE,454189,454223,1007357930,603153826
SE,454189,454227,1007357930,603153827
SE,454189,454231,1007357930,603153816
SE,454189,454235,1007357930,603153823
SE,454189,454239,1007357930,603153815
SE,454189,454243,1007357930,603153821
SE,454189,454247,1007357930,603153825
SE,454251,454257,434151567,434751981
SE,454251,454261,434151567,644195897
SE,454251,454265,434151567,644195711
SE,454251,454269,434151567,644195913
SE,454251,454273,434151567,678697141
SE,454251,454277,434151567,678696950
SE,454251,454281,434151567,678697040
SE,454251,454285,434151567,692055851
SE,454251,633799,434151567,1339688141
SE,454251,633803,434151567,1365253053
SE,454251,633807,434151567,1376710535
SE,454251,633811,434151567,1381748307
SE,454251,633815,434151567,1396563909
SE,454251,633819,434151567,1396569019
SE,454251,633823,434151567,1408497458
SE,454251,633827,434151567,1407989841
SE,454251,649601,434151567,4956991992
SE,454251,868360,434151567,434751981
SE,454251,868363,434151567,644195897
SE,454251,868366,434151567,644195711
SE,454251,868369,434151567,644195913
SE,454251,868372,434151567,678697141
SE,454251,868381,434151567,678696950
SE,454251,868390,434151567,678697040
SE,454251,868395,434151567,692055851
SE,454712,454717,550397239,591758972
SE,454712,454721,550397239,592015395
SE,454712,454725,550397239,600696217
SE,454712,454729,550397239,606417528
SE,454712,454733,550397239,583068654
SE,454712,454737,550397239,593432002
SE,455374,455380,555175992,570555339
SE,455374,455386,555175992,570555351
SE,455374,455390,555175992,586744684
SE,455374,455396,555175992,594896654
SE,455374,455400,555175992,599423897
SE,455374,455404,555175992,638647603
SE,455374,455436,555175992,660602785
SE,455374,455442,555175992,666506792
SE,455374,455448,555175992,666506306
SE,455374,455454,555175992,670264694
SE,455374,570725,555175992,1139122393
SE,455374,570729,555175992,1139122394
SE,455374,570733,555175992,1147370223
SE,455374,570737,555175992,1156311818
SE,455374,570745,555175992,1164604073
SE,455374,570757,555175992,1195315929
SE,455374,570761,555175992,1197905994
SE,455374,570765,555175992,1199575450
SE,455374,570773,555175992,1274547788
SE,455374,570777,555175992,1284475541
SE,455374,629703,555175992,1293445987
SE,455374,630022,555175992,1303296564
SE,455374,640870,555175992,1357962661
SE,455374,640874,555175992,1365254039
SE,455374,640878,555175992,1374960897
SE,455374,640882,555175992,1399521508
SE,455374,640886,555175992,1311188357
SE,455374,640890,555175992,1416392707
SE,455374,640894,555175992,1435606200
SE,455374,640898,555175992,1435606210
SE,455374,747155,555175992,3205791784
SE,455374,747159,555175992,3220717486
SE,455374,747163,555175992,3240085306
SE,455374,747167,555175992,3258409601
SE,455374,747171,555175992,3302808085
SE,455374,747175,555175992,3302810026
SE,455374,836224,555175992,3528281226
SE,455374,836227,555175992,3528281226
SE,455374,836230,555175992,3948728096
SE,455374,836233,555175992,3967933587
SE,455374,845278,555175992,3681249932
SE,455384,455408,1714729,283968
SE,455384,455410,1714729,284770
SE,455384,455412,1714729,283968
SE,455384,455414,1714729,284770
SE,455384,455416,1714729,284802
SE,455384,455418,1714729,283967
SE,455384,455420,1714729,283967
SE,455384,455422,1714729,284771
SE,455384,455424,1714729,274635
SE,455384,455426,1714729,283969
SE,455384,455428,1714729,12005758
SE,455384,455430,1714729,282227
SE,455384,455432,1714729,283969
SE,455384,455434,1714729,293100
SE,455384,455440,1714729,293099
SE,455384,455446,1714729,283966
SE,455384,455452,1714729,282227
SE,455384,459641,1714729,378655
SE,455384,459643,1714729,378656
SE,455384,459645,1714729,378657
SE,455384,459647,1714729,321244
SE,455384,459649,1714729,321244
SE,455384,459651,1714729,372083
SE,455384,459653,1714729,372083
SE,455384,459655,1714729,2114197
SE,455384,459657,1714729,2114197
SE,455384,459659,1714729,18895129
SE,455384,459663,1714729,378660
SE,455384,459665,1714729,378632
SE,455384,459667,1714729,378632
SE,455384,459669,1714729,378631
SE,455384,459671,1714729,2204114
SE,455384,459673,1714729,378661
SE,455384,459675,1714729,11877392
SE,455384,459677,1714729,378634
SE,455384,459679,1714729,372081
SE,455384,459709,1714729,2422092
SE,455384,459723,1714729,12342801
SE,455384,459725,1714729,9093119
SE,455384,459727,1714729,9093119
SE,455384,459729,1714729,9586248
SE,455384,459731,1714729,9650359
SE,455384,459733,1714729,10834751
SE,455384,459735,1714729,666540411
SE,455384,459737,1714729,12635112
SE,455384,459739,1714729,12661867
SE,455384,459741,1714729,12608950
SE,455384,459743,1714729,10834143
SE,455384,459745,1714729,10834751
SE,455384,666460,1714729,18802090
SE,455384,666462,1714729,283966
SE,455384,666468,1714729,274635
SE,455538,455542,1954085,1954497
SE,455538,455544,1954085,1954089
SE,455538,455546,1954085,1961625
SE,455538,455548,1954085,1961627
SE,455538,455550,1954085,394254
SE,455538,455552,1954085,394255
SE,455538,455554,1954085,1961638
SE,455538,455556,1954085,378663
SE,455538,455558,1954085,1961613
SE,455538,455560,1954085,378664
SE,455538,455562,1954085,380429
SE,455538,455564,1954085,380430
SE,455538,455566,1954085,2045428
SE,455538,455568,1954085,2045439
SE,455538,455570,1954085,2066636
SE,455538,455572,1954085,22389886
SE,455538,455574,1954085,394258
SE,455538,455575,1954085,394259
SE,455538,455577,1954085,2178762
SE,455538,455579,1954085,2081016
SE,455538,804057,1954085,22407035
SE,455538,804061,1954085,22407067
SE,455538,804065,1954085,22407088
SE,455538,813665,1954085,2232608
SE,455538,813669,1954085,2232610
SE,455538,813673,1954085,2232612
SE,455538,813677,1954085,2232613
SE,455538,813681,1954085,2276864
SE,455538,814199,1954085,2285301
SE,455538,814203,1954085,2288436
SE,455538,814207,1954085,2310224
SE,455538,814211,1954085,2312400
SE,455538,814215,1954085,22395304
SE,455538,814219,1954085,22395390
SE,455538,814223,1954085,22395391
SE,455538,814231,1954085,385803
SE,455538,814235,1954085,2448756
SE,455538,814239,1954085,403137
SE,455538,814243,1954085,22396066
SE,455538,814251,1954085,20250809
SE,455538,814255,1954085,22396078
SE,455538,814259,1954085,380433
SE,455538,814263,1954085,380434
SE,455538,814366,1954085,2468212
SE,455538,814370,1954085,2480544
SE,455538,814374,1954085,2480546
SE,455538,814378,1954085,2480551
SE,455538,814382,1954085,2480554
SE,455538,814386,1954085,2480556
SE,455538,814390,1954085,22406790
SE,455538,814394,1954085,10499504
SE,455538,814398,1954085,12419667
SE,455538,814402,1954085,22406888
SE,455538,814406,1954085,13394012
SE,455538,814410,1954085,17331320
SE,455538,814414,1954085,9093273
SE,455538,814418,1954085,14443173
SE,455538,814422,1954085,22406910
SE,455538,814426,1954085,22406915
SE,455538,814430,1954085,22406984
SE,455538,814434,1954085,12408106
SE,455538,814438,1954085,22407031
SE,455989,455993,470026707,583312320
SE,455989,456004,470026707,594943342
SE,455989,456060,470026707,593908768
SE,455989,456068,470026707,598159960
SE,455989,456079,470026707,644554712
SE,455989,456086,470026707,598159962
SE,455989,456090,470026707,663977676
SE,455989,456094,470026707,598159958
SE,455989,456098,470026707,598159959
SE,455989,456102,470026707,598159965
SE,456108,456112,322022674,635146106
SE,456108,456147,322022674,646195714
SE,456108,456151,322022674,654828840
SE,456108,456155,322022674,665455092
SE,456108,456159,322022674,674547448
SE,456108,456163,322022674,682612080
SE,456108,456167,322022674,691230408
SE,456108,456171,322022674,699892788
SE,456175,456180,533646428,639632001
SE,456175,456187,533646428,649784776
SE,456175,456191,533646428,658465710
