Hulu_id,Rovi_id,movie_name,release_year,projectx_id_rovi,projectx_id_Hulu,Dev_Hulu_px_mapped,Dev_rovi_px_mapped,another_rovi_id_present,another_Hulu_id_present,variant_present,Comment,Result of mapping,gb_id_present,vudu_id_present
1391871,1370825989,Tangerine,2015,146205,146205,,,,,,Pass,Pass,,
1377263,6012017636,Flight 666,2018,349132,349132,,,,,,Pass,Pass,,
1377839,1186702184,The Little Death,2015,129196,12960713,"[{'gb_id': '121372'}, {'source_id': '1377839,Map_reason:{""color"":1,""language"":1,""credits"":0,""directors"":0,""part_names"":0,""episode_titles"":0,""genres"":0,""amazon"":0,""netflix"":0,""hulu"":0,""hbo"":0,""showtime"":0,""vudu"":0,""episode_airdates"":0,""season_count"":0,""genres_missing"":1,""credits_missing"":1,""directors_missing"":1,""part_names_missing"":1,""release_year"":1.0,""run_time"":0,""release_year_diff"":0,""release_year_missing"":0,""run_time_diff"":4301,""run_time_missing"":0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1,""id_1"":""projectx:12960713"",""id_2"":""hulu:1377839"",""score"":3.2}'}]","[{'129196': 'rovi_id:1186702184,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":168,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'gb_id': '121331'}, {'vudu_id': '659125'}]",,,False,Fail,Fail,True,True
1377816,6158290991,Dead House,2014,351196,351196,,,,,,Pass,Pass,,
1394476,2456005,Tyler Perry's Why Did I Get Married Too?,2010,143587,143587,,,,,,Pass,Pass,,
1401276,2397091,Iron Man 2,2010,82507,82507,,,,,,Pass,Pass,,
1386608,1370825651,Best of Enemies,2015,884748,884748,,,,,,Pass,Pass,,
1394152,2400896,Barbie in A Christmas Carol,2008,8951,8951,,,,,,Pass,Pass,,
1393214,19967994,Barbie: A Perfect Christmas,2011,11034,11034,,,,,,Pass,Pass,,
1393215,1887886095,Barbie & Her Sisters in The Great Puppy Adventure,2015,18027,18027,,,,,,Pass,Pass,,
1378019,1528332254,Anna ,2017,160400,337478,"[{'337478': 'rovi_id:5212165778,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":12,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'gb_id': '157903'}, {'source_id': '1378019,Map_reason:{""color"":0,""language"":1,""credits"":0,""directors"":0,""part_names"":0,""episode_titles"":0,""genres"":0,""amazon"":0,""netflix"":0,""hulu"":0,""hbo"":0,""showtime"":0,""vudu"":0,""episode_airdates"":0,""season_count"":0,""genres_missing"":1,""credits_missing"":1,""directors_missing"":1,""part_names_missing"":1,""release_year"":1.0,""run_time"":0,""release_year_diff"":0,""release_year_missing"":0,""run_time_diff"":48,""run_time_missing"":0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1,""id_1"":""projectx:337478"",""id_2"":""hulu:1378019"",""score"":3.2}'}]","[{'160400': 'rovi_id:1528332254,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":38,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",True,,False,Fail,Fail,True,False
1394475,13957053,Killers ,2010,93746,93746,,,,,,Pass,Pass,,
1401315,5853101291,Eating Animals,2017,1067586,1067586,,,,,,Pass,Pass,,
1398338,5629590309,Damsel,2018,1058084,1058084,,,,,,Pass,Pass,,
1404225,5432775293,Far From the Tree,2017,1071133,1071133,,,,,,Pass,Pass,,
1371731,982760215,Kick-Ass,2010,92769,92769,,,,,,Pass,Pass,,
1465777,5629590211,Tyrel,2018,1058932,1058932,,,,,,Pass,Pass,,
1399857,4502937289,Zen Dog,2016,354513,354513,,,,,,Pass,Pass,,
1423433,6405252537,The ToyBox,2018,354569,354569,,,,,,Pass,Pass,,
1374853,6379072506,Bigfoot ,2018,1073288,1073288,,,,,,Pass,Pass,,
1371730,3400001402,Downsizing,2017,164613,164613,,,,,,Pass,Pass,,
1371666,4918547151,Tyler Perry's Boo 2! A Madea Halloween,2017,165782,165782,,,,,,Pass,Pass,,
1401311,6105132240,The Devil's Doorway,2018,1065256,1065256,,,,,,Pass,Pass,,
1383799,5995686239,Feral,2017,1065659,1065659,,,,,,Pass,Pass,,
1391817,1587626,Wonderland ,2003,66924,66924,,,,,,Pass,Pass,,
1373963,1389712085,The Wolfpack,2015,153007,153007,,,,,,Pass,Pass,,
1371729,3657361889,Wonder,2017,164872,164872,,,,,,Pass,Pass,,
1368766,1355132,Made,2001,108499,108499,,,,,,Pass,Pass,,
1371667,1068340,Johnny Reno,1966,582058,582058,,,,,,Pass,Pass,,
1371017,4558659550,Flesh & Blood,2018,1042537,1042537,,,,,,Pass,Pass,,
1377256,1078395,Illusions,2017,395354,14565669,"[{'source_id': '1377256,Map_reason:{""color"":1.0,""language"":1.0,""credits"":0.0,""directors"":0.0,""part_names"":0.0,""episode_titles"":0.0,""genres"":0.0,""amazon"":0.0,""netflix"":0.0,""hulu"":0.0,""hbo"":0.0,""showtime"":0.0,""vudu"":0.0,""episode_airdates"":0.0,""season_count"":0.0,""genres_missing"":1.0,""credits_missing"":1.0,""directors_missing"":1.0,""part_names_missing"":1.0,""release_year"":1.0,""run_time"":1.0,""release_year_diff"":0.0,""release_year_missing"":0.0,""run_time_diff"":0.0,""run_time_missing"":0.0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1.0,""score"":3.3}'}, {'vudu_id': '956487'}, {'gb_id': '162655'}]","[{'395354': 'rovi_id:1078395,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":36,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",,,False,Fail,Fail,True,True
1371675,2218636,Species: The Awakening,2007,72665,72665,,,,,,Pass,Pass,,
1371137,1507973,Tadpole,2002,100535,100535,,,,,,Pass,Pass,,
1402600,5629590321,Hearts Beat Loud,2018,1058064,1058064,,,,,,Pass,Pass,,
1386606,3625097643,Undrafted,2016,978883,978883,,,,,,Pass,Pass,,
1386604,3709517727,The Remains,2016,982628,982628,,,,,,Pass,Pass,,
1386607,438968199,Scenic Route,2013,127187,127187,,,,,,Pass,Pass,,
1386605,3912718109,Daylight's End,2016,975337,975337,,,,,,Pass,Pass,,
1381701,5760895305,Damascus Cover,2018,1066027,1066027,,,,,,Pass,Pass,,
1399853,1432624128,The Resurrection of Jake the Snake,2015,932886,932886,,,,,,Pass,Pass,,
1401314,5629590303,Skate Kitchen,2018,1061970,1061970,,,,,,Pass,Pass,,
1393426,5447464658,Second Chance Christmas,2017,32168,32168,,,,,,Pass,Pass,,
1381639,1978580091,The Spirit of Christmas,2015,32698,2178544,"[{'2178544': 'rovi_id:3152756280,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":153,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '1381639,Map_reason:{""color"":0,""language"":1,""credits"":0,""directors"":0,""part_names"":0,""episode_titles"":0,""genres"":0,""amazon"":0,""netflix"":0,""hulu"":0,""hbo"":0,""showtime"":0,""vudu"":0,""episode_airdates"":0,""season_count"":0,""genres_missing"":1,""credits_missing"":1,""directors_missing"":1,""part_names_missing"":1,""release_year"":1.0,""run_time"":0,""release_year_diff"":0,""release_year_missing"":0,""run_time_diff"":3677,""run_time_missing"":0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1,""id_1"":""projectx:2178544"",""id_2"":""hulu:1381639"",""score"":3.2}'}]","[{'32698': 'rovi_id:1978580091,Map_reason:not found in projectx'}, {'gb_id': '147476'}, {'vudu_id': '795767'}]",True,,False,Fail,Fail,True,True
1381775,2411383,The Secret of the Nutcracker,2007,42066,42066,,,,,,Pass,Pass,,
1381638,322970741,The March Sisters at Christmas,2012,42912,42912,,,,,,Pass,Pass,,
1381636,1970714164,Rodeo & Juliet,2015,169000,169000,,,,,,Pass,Pass,,
1381637,1301227209,My Dad is Scrooge,2014,43812,43812,,,,,,Pass,Pass,,
1381633,4146476984,Married by Christmas,2016,386330,386330,,,,,,Pass,Pass,,
1381635,4215800777,Girlfriends of Christmas Past,2016,386647,386647,,,,,,Pass,Pass,,
1381632,4273177796,Christmas with the Andersons,2016,321686,321686,,,,,,Pass,Pass,,
1381630,1293416391,Naughty & Nice,2014,127365,127365,,,,,,Pass,Pass,,
1381628,1227848695,Back to Christmas,2014,45370,45370,,,,,,Pass,Pass,,
1381629,1227816298,A Christmas Kiss II,2014,43958,43958,,,,,,Pass,Pass,,
1381631,1963870115,Angels in the Snow,2015,383702,383702,,,,,,Pass,Pass,,
1381627,5469180592,The Christmas Calendar,2017,388730,388730,,,,,,Pass,Pass,,
1381622,4234353854,A Puppy for Christmas,2016,12288747,12288747,,,,,,Pass,Pass,,
1381623,322970482,Holly's Holiday,2013,12274005,12274005,,,,,,Pass,Pass,,
1381626,722467909,Christmas Belle,2013,426918,426918,,,,,,Pass,Pass,,
1381621,1963870081,A Dogwalker's Christmas Tale,2015,32823,32823,,,,,,Pass,Pass,,
1381625,4230003167,A Cinderella Christmas,2016,12288732,12288732,,,,,,Pass,Pass,,
1381624,1279748226,12 Dog Days Till Christmas,2014,46519,46519,,,,,,Pass,Pass,,
1371854,5692734549,Suicide Squad: Hell to Pay,2018,346821,346821,,,,,,Pass,Pass,,
1377255,5805073946,EuroClub,2016,345968,345968,,,,,,Pass,Pass,,
1412517,5968995385,Kusama: Infinity,2018,1076183,1076183,,,,,,Pass,Pass,,
1380322,5355760963,The Spiderwebhouse,2016,1041298,1041298,,,,,,Pass,Pass,,
1365066,3441262785,Yu-Gi-Oh! THE DARK SIDE OF DIMENSIONS,2017,152888,152888,,,,,,Pass,Pass,,
1365094,1704304,Yu-Gi-Oh! THE MOVIE,2004,80421,210113,"[{'210113': 'rovi_id:11861953,Map_reason:{""titleMapType"":""Distance"",""titleScore"":0.8125,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":222,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '1365094,Map_reason:{""color"":0,""language"":1,""credits"":0,""directors"":0,""part_names"":0,""episode_titles"":0,""genres"":0,""amazon"":0,""netflix"":0,""hulu"":0,""hbo"":0,""showtime"":0,""vudu"":0,""episode_airdates"":0,""season_count"":0,""genres_missing"":1,""credits_missing"":1,""directors_missing"":1,""part_names_missing"":1,""release_year"":1,""run_time"":0,""release_year_diff"":0,""release_year_missing"":0,""run_time_diff"":28,""run_time_missing"":0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1,""id_1"":""projectx:210113"",""id_2"":""hulu:1365094"",""score"":3.2}'}]","[{'80421': 'rovi_id:1704304,Map_reason:not found in projectx'}, {'gb_id': '59883'}]",True,,False,Fail,Fail,True,False
1364430,1954410879,The Rocky Horror Picture Show: Let's Do the Time Warp Again,2016,47178,47178,,,,,,Pass,Pass,,
1377102,385522823,Europa Report,2013,111930,111930,,,,,,Pass,Pass,,
1374831,5672796376,That Summer ,2017,1065117,1065117,,,,,,Pass,Pass,,
1447318,7236266577,Ask Dr. Ruth,2019,13693052,13693052,,,,,,Pass,Pass,,
1376287,4735525607,The Gatehouse,2016,341555,341555,,,,,,Pass,Pass,,
1382450,5224239307,Cute Little Buggers,2017,1037242,1037242,,,,,,Pass,Pass,,
1376288,5676315876,Curse of the Witch's Doll,2018,1052611,1052611,,,,,,Pass,Pass,,
1376285,4107197223,The 13th Friday,2017,1036598,1036598,,,,,,Pass,Pass,,
1368205,5152256070,Racer and the Jailbird,2017,169975,169975,,,,,,Pass,Pass,,
1362855,21777327,Burn,2012,776721,776721,,,,,,Pass,Pass,,
1369592,5579255206,The 12th Man,2018,1063841,1063841,,,,,,Pass,Pass,,
1377280,3762571411,1:54,2016,986967,986967,,,,,,Pass,Pass,,
1369571,4217885051,Ghost Stories ,2018,168440,168440,,,,,,Pass,Pass,,
1371800,5087580598,Most Likely to Murder,2018,1033753,1033753,,,,,,Pass,Pass,,
1398382,5731776911,Above and Beyond: NASA's Journey to Tomorrow,2018,2572696,12295855,"[{'12295855': 'rovi_id:6151440218,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":33,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'gb_id': '165295'}, {'source_id': '1398382,Map_reason:{""color"":0,""language"":1,""credits"":0,""directors"":0,""part_names"":0,""episode_titles"":0,""genres"":0,""amazon"":0,""netflix"":0,""hulu"":0,""hbo"":0,""showtime"":0,""vudu"":0,""episode_airdates"":0,""season_count"":0,""genres_missing"":1,""credits_missing"":1,""directors_missing"":1,""part_names_missing"":1,""release_year"":1.0,""run_time"":0,""release_year_diff"":0,""release_year_missing"":0,""run_time_diff"":1797,""run_time_missing"":0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1,""id_1"":""projectx:12295855"",""id_2"":""hulu:1398382"",""score"":3.2}'}]","[{'2572696': 'rovi_id:5731776911,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":4,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",True,,False,Fail,Fail,True,False
1368206,1389712123,Results,2015,886606,886606,,,,,,Pass,Pass,,
1375491,12186620,Barbie: Mariposa and her Butterfly Fairy Friends,2008,210664,210664,,,,,,Pass,Pass,,
1377264,5220495743,Black Hollow Cage,2017,1052614,1052614,,,,,,Pass,Pass,,
1377281,5755772196,The Revival,2017,1054836,14404608,"[{'gb_id': '136613'}, {'source_id': '1377281,Map_reason:{""color"":1,""language"":1,""credits"":0,""directors"":0,""part_names"":0,""episode_titles"":0,""genres"":0,""amazon"":0,""netflix"":0,""hulu"":0,""hbo"":0,""showtime"":0,""vudu"":0,""episode_airdates"":0,""season_count"":0,""genres_missing"":1,""credits_missing"":1,""directors_missing"":1,""part_names_missing"":1,""release_year"":0.9,""run_time"":0,""release_year_diff"":1,""release_year_missing"":0,""run_time_diff"":0,""run_time_missing"":1,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1,""id_1"":""projectx:14404608"",""id_2"":""hulu:1377281"",""score"":3.18}'}]","[{'1054836': 'rovi_id:5755772196,Map_reason:{""titleMapType"":""Distance"",""titleScore"":0.875,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":24,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'vudu_id': '922760'}]",,,False,Fail,Fail,True,True
1369505,1467250,Italian For Beginners,2002,79649,79649,,,,,,Pass,Pass,,
1371802,802415697,Barbie: The Pearl Princess,2014,13204,13204,,,,,,Pass,Pass,,
1360490,1198761282,Fred,2018,868242,12964564,"[{'gb_id': '166163'}, {'source_id': '1360490,Map_reason:{""color"":1.0,""language"":1.0,""credits"":0.0,""directors"":0.0,""part_names"":0.0,""episode_titles"":0.0,""genres"":0.0,""amazon"":0.0,""netflix"":0.0,""hulu"":0.0,""hbo"":0.0,""showtime"":0.0,""vudu"":0.0,""episode_airdates"":0.0,""season_count"":0.0,""genres_missing"":1.0,""credits_missing"":1.0,""directors_missing"":1.0,""part_names_missing"":1.0,""release_year"":1.0,""run_time"":0.0,""release_year_diff"":0.0,""release_year_missing"":0.0,""run_time_diff"":9.0,""run_time_missing"":0.0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1.0,""score"":3.2}'}]","[{'868242': 'rovi_id:1198761282,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":39,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",,,False,Fail,Fail,True,False
1356125,326316575,The Body,2018,802150,14566235,"[{'source_id': '1356125,Map_reason:new'}]","[{'802150': 'rovi_id:326316575,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":10,""totalScore"":0.0,""LanguageMatch"":false,""creditWeight"":0.5}'}, {'gb_id': '38028'}]",,,False,Fail,Fail,True,False
1369570,5752438249,The Escape,2018,172715,172715,,,,,,Pass,Pass,,
1357810,3175876977,First Girl I Loved,2016,964772,964772,,,,,,Pass,Pass,,
1493056,1005746474,Swimfan,2002,62643,62643,,,,,,Pass,Pass,,
1496605,423620,Revenge of the Nerds II: Nerds in Paradise,1987,12258188,12258188,,,,,,Pass,Pass,,
1513953,468259,The Panic in Needle Park,1971,91353,91353,,,,,,Pass,Pass,,
1485748,17894162,Less Than Zero,1987,12266488,12266488,,,,,,Pass,Pass,,
1493057,422588,Independence Day,1996,81095,81095,,,,,,Pass,Pass,,
1493052,1649158,Brown Sugar,2002,626786,62346,"[{'62346': 'rovi_id:1495940,Map_reason:{""titleMapType"":""Distance"",""titleScore"":0.8461538461538461,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":16,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'gb_id': '9506'}, {'vudu_id': '8050'}, {'source_id': '1493052,Map_reason:{""color"":0,""language"":1,""credits"":0,""directors"":0,""part_names"":0,""episode_titles"":0,""genres"":0,""amazon"":0,""netflix"":0,""hulu"":0,""hbo"":0,""showtime"":0,""vudu"":0,""episode_airdates"":0,""season_count"":0,""genres_missing"":1,""credits_missing"":1,""directors_missing"":1,""part_names_missing"":1,""release_year"":1.0,""run_time"":0,""release_year_diff"":0,""release_year_missing"":0,""run_time_diff"":43,""run_time_missing"":0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1,""id_1"":""projectx:62346"",""id_2"":""hulu:1493052"",""score"":3.2}'}]","[{'626786': 'rovi_id:1649158,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":272,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",True,,False,Fail,Fail,True,True
1485121,982759591,Behind Enemy Lines,2001,60787,60787,,,,,,Pass,Pass,,
1485121,982759591,Behind Enemy Lines,2001,60787,60787,,,,,,Pass,Pass,,
1478426,2100164,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2006,85791,85791,,,,,,Pass,Pass,,
1362946,1833499916,Janis: Little Girl Blue,2015,150584,150584,,,,,,Pass,Pass,,
1360491,3478817840,Awaiting,2015,974021,12985416,"[{'gb_id': '139836'}, {'source_id': '1360491,Map_reason:{""color"":1,""language"":1,""credits"":0,""directors"":0,""part_names"":0,""episode_titles"":0,""genres"":0,""amazon"":0,""netflix"":0,""hulu"":0,""hbo"":0,""showtime"":0,""vudu"":0,""episode_airdates"":0,""season_count"":0,""genres_missing"":1,""credits_missing"":1,""directors_missing"":1,""part_names_missing"":1,""release_year"":1.0,""run_time"":0,""release_year_diff"":0,""release_year_missing"":0,""run_time_diff"":161,""run_time_missing"":0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1,""id_1"":""projectx:12985416"",""id_2"":""hulu:1360491"",""score"":3.2}'}]","[{'974021': 'rovi_id:3478817840,Map_reason:not found in projectx'}]",,,False,Fail,Fail,True,False
1360489,4951390868,In Extremis,2017,12290779,12290779,,,,,,Pass,Pass,,
1360488,1092086,Base,2017,22696,12978683,"[{'gb_id': '156263'}, {'source_id': '1360488,Map_reason:{""color"":1.0,""language"":1.0,""credits"":0.0,""directors"":0.0,""part_names"":0.0,""episode_titles"":0.0,""genres"":0.0,""amazon"":0.0,""netflix"":0.0,""hulu"":0.0,""hbo"":0.0,""showtime"":0.0,""vudu"":0.0,""episode_airdates"":0.0,""season_count"":0.0,""genres_missing"":1.0,""credits_missing"":1.0,""directors_missing"":1.0,""part_names_missing"":1.0,""release_year"":1.0,""run_time"":0.0,""release_year_diff"":0.0,""release_year_missing"":0.0,""run_time_diff"":0.0,""run_time_missing"":1.0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1.0,""score"":3.2}'}]","[{'22696': 'rovi_id:1092086,Map_reason:{""titleMapType"":""Partial"",""titleScore"":0.6,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":544,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'gb_id': '50297'}]",,,False,Fail,Fail,True,False
1360486,3447397824,Respectable: The Mary Millington Story,2016,973537,973537,,,,,,Pass,Pass,,
1374081,5393402471,Soufra,2017,1045210,1045210,,,,,,Pass,Pass,,
1353918,247024,The Box ,2018,[549653],Nil,,,,,,No ingestion of source_id,Fail,,
1496610,1079702737,Hitman,2007,73261,73261,,,,,,Pass,Pass,,
1496610,1079702737,Hitman,2007,73261,73261,,,,,,Pass,Pass,,
1378179,4062021332,Godspeed,2016,1028247,1028247,,,,,,Pass,Pass,,
1378179,4062021332,Godspeed,2016,1028247,1028247,,,,,,Pass,Pass,,
1380933,1370825983,Cartel Land,2015,167643,167643,,,,,,Pass,Pass,,
1359456,1554939806,Bad Roomies,2015,284890,301229,"[{'301229': 'rovi_id:2038002175,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":3,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'gb_id': '132957'}, {'vudu_id': '719476'}, {'source_id': '1359456,Map_reason:{""color"":0,""language"":1,""credits"":0,""directors"":0,""part_names"":0,""episode_titles"":0,""genres"":0,""amazon"":0,""netflix"":0,""hulu"":0,""hbo"":0,""showtime"":0,""vudu"":0,""episode_airdates"":0,""season_count"":0,""genres_missing"":1,""credits_missing"":1,""directors_missing"":1,""part_names_missing"":1,""release_year"":0.9,""run_time"":0,""release_year_diff"":1,""release_year_missing"":0,""run_time_diff"":56,""run_time_missing"":0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1,""id_1"":""projectx:301229"",""id_2"":""hulu:1359456"",""score"":3.18}'}]","[{'284890': 'rovi_id:1554939806,Map_reason:{""titleMapType"":""Partial"",""titleScore"":0.6,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":18,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",True,,False,Fail,Fail,True,True
1373895,5334914686,Larger Than Life: The Kevyn Aucoin Story,2017,1069497,1069497,,,,,,Pass,Pass,,
1359454,6208249869,Rosy,2018,352027,352027,,,,,,Pass,Pass,,
1359452,5220495739,It Came from the Desert,2017,168671,168671,,,,,,Pass,Pass,,
1376284,4042631052,Sami Blood,2016,12288081,12288081,,,,,,Pass,Pass,,
1353974,4499379286,Daddy's Home 2,2017,164221,164221,,,,,,Pass,Pass,,
1371665,1100537,The Mighty,1998,53153,53153,,,,,,Pass,Pass,,
1454381,6380290583,The Last Race,2018,1073364,1073364,,,,,,Pass,Pass,,
1369503,1128778,eXistenZ,1999,63755,63755,,,,,,Pass,Pass,,
1371801,224067,Dysfunktional Family,2003,547838,547838,,,,,,Pass,Pass,,
1398262,5129089822,Nico 1988,2017,170227,170227,,,,,,Pass,Pass,,
1351453,2473430,Hot Tub Time Machine,2010,83112,83112,,,,,,Pass,Pass,,
1357807,4896410592,The Year of Spectacular Men,2017,1066823,1066823,,,,,,Pass,Pass,,
1347500,3235418866,Baywatch ,2017,159146,14618524,"[{'source_id': '1347500,Map_reason:new'}]","[{'159146': 'rovi_id:3235418866,Map_reason:{""titleMapType"":""Partial"",""titleScore"":0.6,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":240,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'gb_id': '152215'}, {'vudu_id': '839760'}]",,,False,Fail,Fail,True,True
1359451,4225850365,The Escort,2016,1022365,1022365,,,,,,Pass,Pass,,
1374826,5129089828,Under the Tree,2017,170025,170025,,,,,,Pass,Pass,,
1357805,1867718864,Southbound,2015,957757,957757,,,,,,Pass,Pass,,
1357808,998214223,The Canal,2015,129696,129696,,,,,,Pass,Pass,,
1359449,3195628078,High Strung,2016,170515,170515,,,,,,Pass,Pass,,
1363879,3593640717,The Night Watchmen,2017,1013762,1013762,,,,,,Pass,Pass,,
1355929,5331056103,Pyewacket,2018,171338,171338,,,,,,Pass,Pass,,
1355929,5331056103,Pyewacket,2018,171338,171338,,,,,,Pass,Pass,,
1355158,5057390808,Lowlife,2018,1060624,1060624,,,,,,Pass,Pass,,
1439820,5629590247,The Guilty,2018,1062413,13640922,"[{'gb_id': '169860'}, {'source_id': '1439820,Map_reason:{""color"":1,""language"":0,""credits"":0,""directors"":0,""part_names"":0,""episode_titles"":0,""genres"":0,""amazon"":0,""netflix"":0,""hulu"":0,""hbo"":0,""showtime"":0,""vudu"":0,""episode_airdates"":0,""season_count"":0,""genres_missing"":1,""credits_missing"":1,""directors_missing"":1,""part_names_missing"":1,""release_year"":0.9,""run_time"":0,""release_year_diff"":1,""release_year_missing"":0,""run_time_diff"":685,""run_time_missing"":0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1,""id_1"":""projectx:13640922"",""id_2"":""hulu:1439820"",""score"":2.88}'}]","[{'1062413': 'rovi_id:5629590247,Map_reason:{""titleMapType"":""Partial"",""titleScore"":0.6,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":9,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'gb_id': '165744'}, {'vudu_id': '987483'}]",,,False,Fail,Fail,True,True
1439820,5629590247,The Guilty,2018,1062413,13640922,"[{'gb_id': '169860'}, {'source_id': '1439820,Map_reason:{""color"":1,""language"":0,""credits"":0,""directors"":0,""part_names"":0,""episode_titles"":0,""genres"":0,""amazon"":0,""netflix"":0,""hulu"":0,""hbo"":0,""showtime"":0,""vudu"":0,""episode_airdates"":0,""season_count"":0,""genres_missing"":1,""credits_missing"":1,""directors_missing"":1,""part_names_missing"":1,""release_year"":0.9,""run_time"":0,""release_year_diff"":1,""release_year_missing"":0,""run_time_diff"":685,""run_time_missing"":0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1,""id_1"":""projectx:13640922"",""id_2"":""hulu:1439820"",""score"":2.88}'}]","[{'1062413': 'rovi_id:5629590247,Map_reason:{""titleMapType"":""Partial"",""titleScore"":0.6,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":9,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'gb_id': '165744'}, {'vudu_id': '987483'}]",,,False,Fail,Fail,True,True
1395754,5992444985,Say You Will,2017,354527,354527,,,,,,Pass,Pass,,
1362947,6196483251,Baja,2018,351584,351584,,,,,,Pass,Pass,,
1362411,5001391285,Who's Watching Oliver,2017,352122,352122,,,,,,Pass,Pass,,
1401317,6147612678,An American in Texas,2018,354550,354550,,,,,,Pass,Pass,,
1398505,6405252541,Winter Ridge,2018,354575,354575,,,,,,Pass,Pass,,
1374918,5953942943,Killer Bees,2017,1071876,1071876,,,,,,Pass,Pass,,
