Show_Type,VU_MO_ID,ROVI_ID
MO,573878,301417844
MO,573914,669401110
MO,573921,20021372
MO,573930,501099252
MO,573954,770518063
MO,573958,632770942
MO,573962,21734209
MO,573966,1151048550
MO,573978,553151029
MO,573982,22524370
MO,574088,554403093
MO,574218,865745607
MO,574223,865745420
MO,574228,778613686
MO,574233,998214239
MO,574238,961667950
MO,574243,865745845
MO,574248,826321257
MO,574331,1205248163
MO,574335,1194624050
MO,574339,1256468910
MO,574343,594941213
MO,574353,1075639
MO,574544,1192958452
MO,575333,297370528
MO,575681,363718816
MO,575729,1926919074
MO,575753,314826820
MO,575757,784196922
MO,575761,933803374
MO,575785,238592
MO,575797,614358309
MO,575805,295905198
MO,575817,17376339
MO,575821,744683428
MO,575825,744710289
MO,575845,1763733938
MO,576025,502428135
MO,576061,1315907
MO,576079,982928531
MO,576083,824505668
MO,576131,1196865264
MO,576135,847041273
MO,576139,1151207174
MO,576143,1178537525
MO,576151,943089411
MO,576159,985969648
MO,576179,1261521247
MO,576183,1230822384
MO,576211,1197169542
MO,576215,1219985408
MO,576219,994178113
MO,576237,1105897064
MO,576241,1204877400
MO,576245,1121318651
MO,576249,705351662
MO,576257,290190930
MO,576268,1076729
MO,576281,1648244975
MO,576285,74800
MO,576490,1046905957
MO,576502,641320545
MO,577530,1268919150
MO,577582,865745715
MO,577591,422361101
MO,578810,1067591816
MO,578814,860654309
MO,578821,739069824
MO,580949,826320839
MO,581005,1046916552
MO,581599,1216766707
MO,581775,759137775
MO,581787,1249689020
MO,581871,1144427512
MO,581879,1198761323
MO,581887,1053993481
MO,582844,1282472797
MO,582860,865745894
MO,582868,795781777
MO,582876,1255940659
MO,582880,1301227209
MO,582888,1167831789
MO,582892,1208847883
MO,582896,1279748226
MO,582900,722467909
MO,582904,722447871
MO,583910,4719940254
MO,583918,930810284
MO,585507,901524854
MO,585524,648384584
MO,585533,534114753
MO,585690,1179594289
MO,585719,999680321
MO,585733,724972479
MO,585749,779422929
MO,585769,1226112887
MO,585920,669401068
MO,585934,1205248165
MO,586210,853940548
MO,586218,324721161
MO,588674,1169797966
MO,589600,708695647
MO,589612,6107919327
MO,589771,1216792373
MO,589795,467519684
MO,589849,967924663
MO,589869,781412792
MO,589927,847041265
MO,589943,1216125547
MO,591837,1146582171
MO,592048,614401201
MO,592093,670302345
MO,592099,364100275
MO,593129,2472789
MO,593205,637222815
MO,593224,847041233
MO,593252,384316636
MO,593288,835559988
MO,593352,659621374
MO,594121,999680262
MO,594164,759138265
MO,594176,1001185461
MO,594535,317134775
MO,594671,969128956
MO,594687,7509007223
MO,594691,1216792424
MO,594695,386195093
MO,594779,1001185463
MO,594799,865745732
MO,594974,1169961753
MO,594990,1169825111
MO,595010,66493777
MO,595018,512454390
MO,595050,1239259533
MO,595066,752388111
MO,595070,12219673
MO,595614,1144433784
MO,595618,1061977
MO,595740,1298647552
MO,595748,439076952
MO,596025,744039563
MO,596045,1204335748
MO,596070,666699012
MO,596090,9707224
MO,596172,948558706
MO,596307,1073788768
MO,596325,940452781
MO,596333,1265692347
MO,596341,1162405967
MO,596353,1020198546
MO,596361,803314482
MO,596365,1290953561
MO,596369,3152252133
MO,596373,1139890818
MO,596550,1093507676
MO,596554,865745983
MO,596558,380638348
MO,596562,948139157
MO,596938,814394286
MO,596962,364372089
MO,597158,1289852805
MO,597258,944641073
MO,597266,559651368
MO,597878,1295786746
MO,597882,1370518072
MO,597886,763128959
MO,597890,1325153608
MO,598166,678778444
MO,598336,531262230
MO,598393,362034076
MO,599818,1180457595
MO,599888,2161667
MO,601405,1154277297
MO,601409,1257024161
MO,601413,1046905961
MO,601417,1180776340
MO,601421,1180776338
MO,601425,1064713177
MO,601429,1226764663
MO,601433,1151207150
MO,601437,955138154
MO,601439,3757906084
MO,601443,663201537
MO,601451,5155824531
MO,601455,4681956070
MO,601471,1253042532
MO,601475,1222566478
MO,601479,1316429505
MO,601615,1060750389
MO,601619,19141774
MO,601623,779422953
MO,601634,544059777
MO,601642,1132509150
MO,601654,315188249
MO,601658,762475200
MO,601666,951965115
MO,601674,1418751785
MO,601678,559651389
MO,601682,1101828094
MO,601686,551722346
MO,601690,746851245
MO,601698,305625106
MO,601714,1167685417
MO,601722,342491905
MO,601732,1441978
MO,601741,290289169
MO,601756,1545379
MO,601859,1337942043
MO,601871,1344493134
MO,601947,1330742205
MO,601963,854030069
MO,601979,520456794
MO,601987,1192956056
MO,602078,428537994
MO,602512,478384881
MO,602517,1070765095
MO,602538,998214223
MO,602542,770517689
MO,602546,656786428
MO,602550,999680260
MO,602574,837948179
MO,603398,1320322525
MO,603470,66857153
MO,603570,865745582
MO,603588,802153759
MO,603635,669400660
MO,603900,1064713156
MO,603904,1444757591
MO,604512,967924744
MO,605926,959352550
MO,606786,622644749
MO,606816,711057603
MO,606836,324720824
MO,606840,1316363954
MO,606862,964576876
MO,606866,811223603
MO,606872,560881703
MO,607250,1026739374
MO,607270,675598758
MO,607278,892445491
MO,607294,705352762
MO,607298,1228465278
MO,607384,323814009
MO,607547,422458766
MO,607563,1012198801
MO,607919,1176750596
MO,608131,602088898
MO,608303,1005171734
MO,608314,4551986422
MO,608326,1243426684
MO,608330,6730028788
MO,608338,1243426693
MO,608342,1243426649
MO,608362,1268892454
MO,608366,1449273192
MO,608370,1419060877
MO,608374,878731361
MO,608382,1281366712
MO,608386,6086004243
MO,608598,722034956
MO,608646,12261057
MO,608651,865745830
MO,608656,770097704
MO,608697,2057275
MO,609094,1181801218
MO,609214,526721593
MO,609218,379553116
MO,609326,800664434
MO,609358,478385147
MO,609366,551722325
MO,609370,1530485915
MO,609482,1306823800
MO,609511,1046828024
MO,609515,1284644411
MO,609523,4004868813
MO,609761,860208186
MO,609766,606334520
MO,609771,513546415
MO,609776,1067591818
MO,609796,1175831496
MO,609804,999680283
MO,609812,1289644998
MO,609820,1316863790
MO,609982,1105896992
MO,610933,669400618
MO,610941,1160221832
MO,610945,1204940422
MO,610953,12284195
MO,610961,12219095
MO,610976,821073676
MO,610988,1263343922
MO,611108,1300296493
MO,611120,1284474665
MO,611152,1373803616
MO,611160,1253042503
MO,611164,1618509204
MO,611168,604317660
MO,611348,824312915
MO,611395,1307008219
MO,611407,1322905818
MO,611415,319678378
MO,611483,1275421886
MO,611491,1344422729
MO,611557,3299539982
MO,611565,1174607338
MO,611570,1533371890
MO,611574,5048101683
MO,611581,12165138
MO,611587,333095
MO,611593,471045
MO,611603,694061601
MO,611627,992624538
MO,611631,843283633
MO,611635,471006253
MO,611643,822840526
MO,611647,632771001
MO,611651,1289468151
MO,611655,535836122
MO,611663,3924295569
MO,611667,1198761278
MO,611671,417896
MO,611675,1006759811
MO,611715,1330427150
MO,611743,1252543757
MO,611747,1370561350
MO,611755,881961110
MO,611772,1232671123
MO,611776,570873486
MO,611780,981411997
MO,611788,477477330
MO,611792,1290716220
MO,611816,3958686652
MO,611824,1238416777
MO,611852,1305967597
MO,611856,833263496
MO,611860,7270589460
MO,611964,637224133
MO,611968,635941985
MO,611976,2386254
MO,612774,1112786843
MO,613209,1004410594
MO,613216,1093959741
MO,613220,1370678537
MO,613494,570873881
MO,613498,731697282
MO,613506,956494378
MO,613510,19095759
MO,613514,1104013793
MO,613616,985969636
MO,613624,874009406
MO,613628,1031761995
MO,613664,738914382
MO,613693,1316325368
MO,613697,1287399984
MO,613823,1033616469
MO,613987,1786412
MO,614038,1991973
MO,614249,2205164
MO,615054,934736271
MO,615063,22442155
MO,615074,312276673
MO,615417,1301813348
MO,615521,1330349931
MO,615537,1052197041
MO,615545,1418809045
MO,615553,1271212258
MO,615565,370202362
MO,615577,946098237
MO,615958,865745723
MO,615962,1370645862
MO,615966,865745292
MO,615970,1113659580
MO,616010,1370477729
MO,616022,1372264166
MO,616074,1273963024
MO,616265,715722402
MO,616277,1302111627
MO,616285,1069290659
MO,616327,711057606
MO,617247,1241226886
MO,618216,1180776300
MO,618254,694061416
MO,618258,992624569
MO,618262,672843152
MO,618266,17657498
MO,618270,631444495
MO,618274,587887722
MO,618782,1295787415
MO,619103,1409159775
MO,619154,336751918
MO,619238,762475134
MO,619246,1050718988
MO,619306,999680284
MO,619310,528434836
MO,619312,1218718201
MO,619316,1058909889
MO,619320,2399218
MO,619324,67006231
MO,619328,435751060
MO,619332,987483144
MO,619336,1313255387
MO,620042,1299810971
MO,620278,1100842663
MO,620314,718819348
MO,620350,441709732
MO,620354,472030561
MO,620386,559313229
MO,620391,963195049
MO,620396,1198762948
MO,620404,1420638272
MO,620506,1221875277
MO,620574,1276980750
MO,620710,22160870
MO,621347,996594059
MO,621351,865745795
MO,621355,1253043511
MO,621991,3152903329
MO,621995,1416392737
MO,623151,891027626
MO,623156,386195066
MO,623161,1151207156
MO,623174,1389167274
MO,623178,1418688948
MO,623693,865745649
MO,623766,865745877
MO,623774,1197169545
MO,623782,1155616325
MO,623786,714268220
MO,623790,322058457
MO,623798,506323291
MO,623802,1372534044
MO,623810,1053993503
MO,623814,569449744
MO,623818,1756597817
MO,623822,613438413
MO,623826,1001185554
MO,623830,1370436095
MO,623910,434273
MO,623935,1200709797
MO,623942,1010496693
MO,623954,1270447098
MO,623965,535364624
MO,623969,1860080
MO,623981,1243635
MO,624735,719016026
MO,624825,1094108598
MO,624833,989177016
MO,624837,1221777392
MO,624849,6946582835
MO,624853,6946583896
MO,624877,999680317
MO,624892,669160873
MO,624900,13953954
MO,624904,9539970
MO,624912,2345838
MO,624932,438968131
MO,624940,1167831805
MO,625188,1111404151
MO,625198,774758786
MO,625205,1420662333
MO,625212,999508764
MO,625376,868416617
MO,625391,1046930723
MO,625395,602944295
MO,625399,1188090988
MO,625407,1033616500
MO,625411,1058909957
MO,625415,1197169448
MO,625423,383984006
MO,625427,7339933470
MO,625431,21758872
MO,625439,478385274
MO,625443,992498725
MO,625447,553215870
MO,625693,305624995
MO,625697,1212250731
MO,625705,383984112
MO,625709,883617514
MO,625841,374194678
MO,625845,692626973
MO,625849,1291399386
MO,625865,865745432
MO,625885,982928500
MO,625917,4495146717
MO,625933,7056715589
MO,625976,1344563512
MO,625980,8659111
MO,625984,944641059
MO,625988,1370578382
MO,626003,1183891149
MO,628413,1357109854
MO,628417,996594086
MO,628425,310741251
MO,628429,1140876441
MO,628549,932578057
MO,628553,438968327
MO,628833,891027649
MO,629135,5510204042
MO,629227,303710013
MO,629246,1490463823
MO,629250,954438662
MO,629258,342769161
MO,629262,841696854
MO,629292,333026207
MO,629324,467520124
MO,629328,1179525247
MO,629332,1092273263
MO,629336,66857167
MO,629375,1279937493
MO,629379,4996944658
MO,629389,1416526234
MO,629393,407288
MO,629583,1410212144
MO,629607,1253043488
MO,629615,1419263084
MO,629619,1268892423
MO,629623,315188403
MO,629631,1367612479
MO,629639,1352079597
MO,629643,1179594287
MO,629657,896449633
MO,629662,1033616488
MO,629671,441922754
MO,629676,922762092
MO,629681,967924662
MO,629686,961037858
MO,629721,1263017205
MO,629816,865745450
MO,629844,310445936
MO,629891,743598189
MO,630002,4114879973
MO,630006,1087569661
MO,630010,896346869
MO,630096,1265854973
MO,630140,1254833983
MO,630196,331292051
MO,630220,1328429063
MO,630572,1241275027
MO,630632,1467250
MO,630650,4549962084
MO,630654,22172901
MO,630687,1381485865
MO,630691,1372274798
MO,630695,22033118
MO,630699,1389712125
MO,630707,930372891
MO,630712,1205248197
MO,630717,66913673
MO,630722,1001954473
MO,630728,927216151
MO,630913,1625656252
MO,630917,1467145013
MO,630925,685683104
MO,631050,865745602
MO,632106,865745929
MO,633007,1418751785
MO,633395,10469686
MO,633407,1377316906
MO,633763,1210402231
MO,634555,1010656504
MO,636230,1350441407
MO,636243,705352269
MO,636247,1419255936
MO,636249,1436914462
MO,636253,1438536683
MO,636329,985969649
MO,636341,1399387142
MO,636353,938343546
MO,636357,889194942
MO,636385,7076300825
MO,636389,1362899231
MO,636393,1420469307
MO,636401,1158676699
MO,636585,1409199285
MO,636589,1059890908
MO,636593,999680308
MO,636601,1476507210
MO,636605,1449250610
MO,636617,1514622067
MO,636633,960350942
MO,636701,1029731873
MO,636706,1300346693
MO,636711,1206891959
MO,636720,377594405
MO,636733,814393136
MO,636737,1010499574
MO,636741,1336397946
MO,636748,1067591806
MO,636752,1253043382
MO,636756,1313828140
MO,636760,1058894583
MO,636764,1527045798
MO,636784,1087569690
MO,636788,1524065520
MO,636792,569449752
MO,636796,318039800
MO,636832,1330413530
MO,636836,1419301496
MO,637088,743598183
MO,637105,1399413111
MO,637140,1218718211
MO,637212,424932
MO,637246,1419174736
MO,637258,435218
MO,637260,461090
MO,637266,1245777246
MO,637270,1434004800
MO,637346,1344896526
MO,637350,958891214
MO,637358,1460664315
MO,637362,1284644379
MO,637366,1370477097
MO,637374,1384944202
MO,637382,1335941677
MO,637386,66588858
MO,637390,635789520
MO,637394,432365801
MO,637398,67847435
MO,637402,1234146167
MO,637406,440407857
MO,637410,311686464
MO,637414,22354767
MO,637422,66694521
MO,637511,967924747
MO,637515,611101866
MO,637519,432365645
MO,637523,361118772
MO,637527,969128917
MO,637531,865745615
MO,637548,1053993490
MO,637552,926539244
MO,637560,960350970
MO,637636,1046904261
MO,637664,1257024167
MO,637672,1362415908
MO,637680,733917288
MO,637699,764110947
MO,637711,669401031
MO,637715,1357199194
MO,637787,448344117
MO,637847,12701456
MO,637851,1426996793
MO,638023,1391117020
MO,638027,1418698465
MO,638035,66418188
MO,638055,1419362757
MO,638067,1299751554
MO,638071,1149620077
MO,638079,996594049
MO,638083,1245777656
MO,638087,675598727
MO,638191,865745564
MO,638202,1264834107
MO,638206,1298698061
MO,638210,805536000
MO,638222,1905254882
MO,638238,564365552
MO,638253,1516079611
MO,638325,865745921
MO,638329,1392700872
MO,638333,1418809097
MO,638341,734906123
MO,638345,1435226502
MO,638349,1408777639
MO,638353,1418832581
MO,638525,5695207096
MO,638529,1126376079
MO,638553,19784514
MO,638558,675598558
MO,638647,1058909904
MO,638651,1263343921
MO,638655,1242330626
MO,639041,1197169453
MO,639077,67507655
MO,639101,1188090992
MO,639109,3218960672
MO,639117,1129020291
MO,639623,1335873612
MO,639627,1060155769
MO,639671,327230509
MO,639675,1096988365
MO,639691,718788740
MO,639735,10755602
MO,639743,1215159670
MO,640497,1078863
MO,640504,623990623
MO,640514,631067952
MO,640519,1078478952
MO,640555,1069213
MO,640570,310741691
MO,640574,1460568651
MO,640582,1907358542
MO,640638,1197169461
MO,640646,398373
MO,641174,1033616553
MO,641186,1152318627
MO,641194,1440594903
MO,641254,467519296
MO,641266,1017127139
MO,641270,1527044592
MO,641274,1527045466
MO,641278,1527044954
MO,641282,1523991110
MO,641286,1238416800
MO,642129,956499728
MO,642135,1395324452
MO,642139,1625656142
MO,642147,1327044579
MO,642167,896193852
MO,642175,9822725
MO,642177,454878
MO,642181,820803093
MO,642208,427927591
MO,642212,310233
MO,642216,331217
MO,642220,666780605
MO,642224,1105897051
MO,642228,67418272
MO,642232,724971692
MO,642239,16651278
MO,642243,1033616508
MO,642251,528673431
MO,642255,879867412
MO,642259,587887698
MO,642263,1411082497
MO,642287,1058894584
MO,642299,18821840
MO,642346,1163895995
MO,642350,1180776293
MO,642361,1447928615
MO,642365,1122147243
MO,642369,1426161426
MO,642399,1001185471
MO,642403,1428260709
MO,642407,1411082363
MO,642423,1460663308
MO,642427,764110648
MO,642571,879867357
MO,642576,1346744420
MO,642581,693475329
MO,642586,879867328
MO,642611,1459621187
MO,642619,1506589534
MO,642623,1249689038
MO,642836,1105897063
MO,643036,1491142526
MO,643128,1625470744
MO,643273,966690710
MO,643280,1410523076
MO,643784,998214225
MO,643792,1336397918
MO,643796,1341831475
MO,643804,534088217
MO,643808,1154277290
MO,643812,1234552206
MO,643844,1058909887
MO,643848,1648037961
MO,643852,714268024
MO,643900,961667941
MO,643904,1204831546
MO,643908,1001185477
MO,644948,1058909907
MO,645623,872706557
MO,645628,638663784
MO,645637,1189234487
MO,645647,698470869
MO,645657,1060415
MO,645661,982845026
MO,646189,1186702161
MO,646193,7210791934
MO,646197,1436794158
MO,646201,1436795451
MO,646205,1467173536
MO,646209,3930662638
MO,646213,1295786731
MO,646217,1064713201
MO,646427,1505013014
MO,646687,1257579959
MO,646767,1087569693
MO,646775,1104013794
MO,646779,967924753
MO,646787,4934153783
MO,646831,1441475860
MO,646857,1441826693
MO,646867,1251478918
MO,646871,1029731870
MO,646887,865745947
MO,646891,584186020
MO,646895,639421031
MO,647463,1050718982
MO,647467,1149620072
MO,647471,1268885867
MO,647473,1403522133
MO,647477,1434004722
MO,647560,442828556
MO,647564,8590125
MO,647995,1337471547
MO,648000,948558704
MO,648005,734837253
MO,648010,1101941676
MO,648015,1200709728
MO,648020,1146582138
MO,648024,1234552199
MO,648096,551757201
MO,648108,323818173
MO,648112,774746152
MO,648120,509131081
MO,648124,948104430
MO,648128,963040139
MO,648140,761369090
MO,648144,20490389
MO,648152,1007646887
MO,648172,1424675179
MO,648180,328051095
MO,648204,22520412
MO,648208,501999573
MO,648212,552870657
MO,648216,8875500
MO,648512,1383090104
MO,648592,1393532458
MO,649548,1516076209
MO,649556,1495229106
MO,649560,1429051383
MO,649567,865281241
MO,649769,865745624
MO,649836,21611640
MO,650236,2448818
MO,650292,666698965
MO,650296,1519442863
MO,650304,812286112
MO,650444,549103937
MO,650448,1148056809
MO,650452,1046906006
MO,650456,1046914644
MO,650460,1414656700
MO,650471,1486344878
MO,650487,1486473505
MO,650577,1459621217
MO,650581,1483413964
MO,650585,1078693706
MO,650589,1094108597
MO,650593,1476592159
MO,650601,1015290336
MO,650609,1527046068
MO,650613,1527045582
MO,650663,1192958506
MO,650667,1222566472
MO,650675,1890354462
MO,650679,997041806
MO,650686,1435969439
MO,650690,1415153001
MO,650694,1023843485
MO,650698,351788
MO,650728,1293416394
MO,650732,1060667
MO,650743,320636845
MO,650767,728364054
MO,650771,515646385
MO,650775,2066789595
MO,650779,585980026
MO,650783,1132509176
MO,650787,1057369513
MO,650791,1006113356
MO,650823,1111333062
MO,651451,1090212594
MO,651456,513753182
MO,651466,1095596902
MO,651471,435728348
MO,651479,1183987043
MO,651487,876579680
MO,651492,1020130425
MO,651497,890759830
MO,651505,1268885868
MO,651510,1435371531
MO,651514,1549209810
MO,651526,1389712123
MO,651530,996594054
MO,651542,3919024504
MO,651546,1438921859
MO,651550,658105554
MO,651563,1506881772
MO,652227,1549217125
MO,652247,865745494
MO,652251,553151174
MO,652259,1321796578
MO,652315,1415153752
MO,652319,1780583264
MO,652323,1129020293
MO,652327,6086004223
MO,652335,1046905968
MO,652347,1535463912
MO,652351,1230822383
MO,652355,466228137
MO,652390,1264834248
MO,652394,1175831518
MO,652398,784196922
MO,652504,992624537
MO,652508,1058909879
MO,652512,926539259
MO,652516,5233630798
MO,652524,715722333
MO,652528,1067592298
MO,652532,1180776331
MO,652547,1527789467
MO,652566,1496943217
MO,652570,694061537
MO,652582,1524057340
MO,652586,1536889994
MO,652618,861564735
MO,652622,17372854
MO,652626,1216792428
MO,652630,1286945733
MO,652638,1257024162
MO,652654,1533347170
MO,652670,1472305603
MO,652674,884316171
MO,652681,1352142669
MO,652685,1339411480
MO,653235,1436794126
MO,653994,901546714
MO,653999,1046914641
MO,655417,1332352954
MO,655422,301752172
MO,655544,606523628
MO,655602,1023462497
MO,655609,380557
MO,655613,971844768
MO,655617,1149620104
MO,655621,998214279
MO,655625,1549169328
MO,656021,1438425691
MO,656254,1295786730
MO,656258,1433967149
MO,656262,1197169539
MO,656266,948558700
MO,656274,1389712169
MO,656282,1087569673
MO,656286,2173587
MO,656290,1506591208
MO,656318,18095286
MO,656322,2237980
MO,656326,2169007
MO,656330,18858970
MO,656334,2181872
MO,656338,2200329
MO,656342,17885566
MO,656346,2179526
MO,656350,923248424
MO,656354,2280598
MO,656374,1122200166
MO,656428,1421183704
MO,656500,1046917521
MO,656508,1036597170
MO,656516,17055089
MO,656520,1387352097
MO,656524,1462692156
MO,656535,2110539
MO,656539,2190025
MO,656543,18764858
MO,656547,16690531
MO,656563,1131748944
MO,656706,1192958480
MO,656711,1408672123
MO,656716,927840131
MO,656733,1483414314
MO,656737,1100842657
MO,656745,1490463823
MO,656749,1618308785
MO,656757,1006759824
MO,656761,1402697662
MO,657430,1226764672
MO,657438,1073788802
MO,657450,935516720
MO,657454,1416669226
MO,657646,22356108
MO,657650,553151301
MO,657660,723312536
MO,657664,1198761222
MO,657672,1322905877
MO,657696,937352243
MO,657700,1430830399
MO,657704,1242330661
MO,657708,1385280140
MO,657716,1473851574
MO,657720,1078693812
MO,657728,705352571
MO,657732,1238416776
MO,657736,1460569399
MO,657740,1478494813
MO,657748,1058894573
MO,657760,512454397
MO,657990,17959308
MO,657994,17594078
MO,657998,17829907
MO,658046,6741526636
MO,658052,17594189
MO,658376,666204390
MO,658400,835099727
MO,658405,927221487
MO,658414,373851746
MO,658489,1812377
MO,658527,3582195543
MO,658531,1154277313
MO,658535,1536894525
MO,658653,422989
MO,658665,1131753762
MO,658710,1033616552
MO,658718,1688678275
MO,658846,1514529933
MO,658870,612791224
MO,659125,1186702184
MO,659165,1263343915
MO,659190,1115448847
MO,659194,1033616489
MO,659202,1533110575
MO,659206,1462360986
MO,659213,1215398
MO,659626,1152362607
MO,659683,1496475666
MO,659731,658958804
MO,659736,778379521
MO,659753,1352450070
MO,659761,1737303130
MO,659765,865745955
MO,659773,1105897033
MO,659777,4132477847
MO,659817,449612812
MO,659821,1205248176
MO,659833,1186702140
MO,660015,1549211856
MO,660025,863726785
MO,660354,1212250716
MO,660370,1273303507
MO,660378,1058894567
MO,660390,1681025482
MO,660394,1058909952
MO,660398,1197169527
MO,661065,1468795501
MO,661125,2443056
MO,661135,735586070
MO,661139,969128920
MO,661147,1264834096
MO,662057,1499831121
MO,662061,966690723
MO,662447,1198762909
MO,662455,1174607348
MO,662467,611101859
MO,662479,1006759768
MO,662493,1370518748
MO,662497,1058894576
MO,662623,860654310
MO,662628,834790360
MO,662633,830442775
MO,662887,509131079
MO,662891,1078428
MO,662898,1091003214
MO,662918,1519090958
MO,662922,568726395
MO,662926,1519091392
MO,662930,14928603
MO,662934,22478073
MO,662946,475372598
MO,662950,290289176
MO,662962,21590933
MO,663202,1445167178
MO,663600,1357199202
MO,663604,1470640987
MO,663754,1192958508
MO,663758,1453252609
MO,663765,1625459867
MO,663773,1700538974
MO,663777,1625143995
MO,664423,1469052610
MO,664439,509130855
MO,664475,981412039
MO,664483,1033616482
MO,664542,1291399391
MO,664774,1962109487
MO,664794,1370825653
MO,665338,1058894578
MO,665349,1544818978
MO,665356,1427154796
MO,665448,865745702
MO,665528,9710056
MO,665532,759138260
MO,665540,1491303322
MO,665652,1441947923
MO,665855,1625153640
MO,665859,11931286
MO,665863,1724837243
MO,665865,1713198811
MO,665869,1434226369
MO,666109,1250540779
MO,666677,1389712097
MO,666713,1527048514
MO,666763,998214251
MO,666767,4309945647
MO,666815,1334042654
MO,666819,1517854964
MO,666823,1070806305
MO,666859,1153882143
MO,666911,1774852135
MO,666919,1447928389
MO,666923,1334671559
MO,666947,1208847851
MO,667003,1172876074
MO,667027,1198761299
MO,667187,1053993501
MO,667203,317131351
MO,667211,735585973
MO,667288,1242330578
MO,667292,7509007849
MO,667296,998214240
MO,667315,1540050066
MO,667319,1075858323
MO,667333,1192958491
MO,667341,1734778925
MO,667345,1462123923
MO,667349,1188090995
MO,667361,936320148
MO,667365,1506960548
MO,667369,1192311595
MO,667373,1202365717
MO,667434,359922009
MO,667499,745091880
MO,667650,1064713157
MO,667658,1527252444
MO,667662,479707509
MO,667666,996594057
MO,667674,1257024148
MO,667678,1430830359
MO,667810,1188090974
MO,667873,1242330563
MO,667881,1814523430
MO,667889,3152688601
MO,667893,562193368
MO,667897,1789038814
MO,667901,9713750
MO,667903,1538491850
MO,667907,1399656183
MO,667911,1372534128
MO,667915,1249689050
MO,667927,1430830371
MO,667947,797282780
MO,667952,879867362
MO,667961,623413135
MO,667966,1162405969
MO,668020,1451414364
MO,668072,894089204
MO,668076,1188090982
MO,668123,1520653175
MO,668139,66121500
MO,668143,1058909936
MO,668151,1535240308
MO,668240,1058909893
MO,668244,762474813
MO,668256,1135029384
MO,668260,1625176704
MO,668264,1625128694
MO,668268,1527045758
MO,668272,1198762917
MO,668276,1061467862
MO,668280,1551905911
MO,668284,1249688997
MO,668288,1551630103
MO,668300,1517854966
MO,668304,1551680049
MO,668308,1620386880
MO,668312,1551766744
MO,668320,1618613296
MO,668328,1618378772
MO,669175,4670332731
MO,669201,1492989020
MO,669205,998214253
MO,669209,1301947348
MO,669217,1681218810
MO,669229,715722768
MO,669233,1313828124
MO,669241,1714331470
MO,669271,4461587362
MO,669324,1462692162
MO,669908,1435969441
MO,669913,373544297
MO,669918,1389712047
MO,669923,1387352065
MO,669928,19286011
MO,669933,998214284
MO,669937,1046917523
MO,669945,66645706
MO,669949,6135658092
MO,669957,215380
MO,669969,317131393
MO,669981,4229829657
MO,669985,696293661
MO,669989,1102446550
MO,669993,1319141612
MO,670594,1188090987
MO,670917,430830
MO,670925,2073597
MO,671056,1495560564
MO,672972,992624477
MO,672976,518753364
MO,672980,996594072
MO,673155,1029731868
MO,673163,1625659913
MO,673167,1253042519
MO,673171,1492548104
MO,673175,1192958490
MO,673179,1277151917
MO,673183,1473852110
MO,673189,1088840287
MO,673201,1144824787
MO,673205,1085980138
MO,673217,534088430
MO,673221,1188090994
MO,673306,1155616313
MO,673310,969128928
MO,673359,993393036
MO,673363,1238416771
MO,673367,523207430
MO,673623,1049020030
MO,673628,692684637
MO,673633,1026666306
MO,673638,629345352
MO,673658,938963410
MO,673831,1772987900
MO,673835,1546147263
MO,673843,1462692004
MO,674107,1519442791
MO,674119,1283514594
MO,674147,1552104741
MO,674159,1688678028
MO,674163,1230825730
MO,674187,1389712085
MO,674191,4092394476
MO,674203,1119397097
MO,674243,1081938941
MO,674259,1389712067
MO,674704,1772989145
MO,674708,1517733103
MO,674712,1772986520
MO,674716,1094108629
MO,674720,466228213
MO,674752,1520645705
MO,674756,1734568509
MO,674787,1688677867
MO,674811,1753090899
MO,674819,1506960542
MO,674827,1102446553
MO,674831,1926890702
MO,674835,1703543072
MO,674839,1753103964
MO,674843,967924742
MO,674847,1105765197
MO,674867,1058894566
MO,674943,1369862475
MO,674947,2118913428
MO,674951,958891226
MO,675048,1748721265
MO,675052,1046894394
MO,675064,304061423
MO,675413,1257024125
MO,675417,5469765542
MO,675495,1758273544
MO,675507,1046930768
MO,675511,1253042528
MO,675519,514968109
MO,675902,306687103
MO,675907,584185924
MO,675920,1514536321
MO,675937,384991
MO,675942,1416669204
MO,675955,1413649185
MO,675976,849386007
MO,676061,1205248160
MO,676102,1046905206
MO,676106,997785814
MO,676110,688773699
MO,676114,1363755514
MO,676122,471304116
MO,676126,1113659541
MO,676162,1147945304
MO,676763,1007373218
MO,677777,1502440091
MO,677794,7411235369
MO,677799,1401057101
MO,678248,1198761346
MO,678252,1234552235
MO,678256,1766116196
MO,678260,5742561287
MO,678264,1197169565
MO,678268,4225850365
MO,678276,1058909901
MO,678280,1073962
MO,678284,1057185
MO,678296,1077134
MO,678472,1279951497
MO,678476,930499464
MO,678662,1543131916
MO,678766,1096988469
MO,678770,666588259
MO,678774,1387352073
MO,678795,1765441244
MO,678799,1765306856
MO,678803,1895206252
MO,678815,554403163
MO,678819,1202106675
MO,678826,1445296456
MO,678830,1688677631
MO,678939,1180776335
MO,678943,1303878837
MO,678947,1543131882
MO,678962,1077221467
MO,678989,6443894303
MO,679411,1452913481
MO,679498,1703438025
MO,679506,1679604422
MO,679510,860208228
MO,679519,1257024165
MO,679523,1046930770
MO,680142,1387351853
MO,680214,478385333
MO,680283,1275421891
MO,680302,1370825987
