source,id,SM_id,show_type,link_details,movie_title,series_title,episode_title,release_year,link_expired,Projectx_ids,Variant id present for episode,Variant parent id for Episode,Projectx_series_id,comment,Result,Gb_id duplicate,Duplicate ids in search,Credit_match,Rovi_id count for duplicate,Gb_id count for duplicate,GuideBox_id count for duplicate,Mapped rovi_id for duplicate,Mapped Gb_id for duplicate,Mapped GuideBox_id for duplicate,variant_parent_id_present,variant_parent_id,link_fetched_from,Sources of link
GuideBox,6312534,39813,SE,[{'amazon': 'B01LW3QRP1'}],,Women Bringing Forth Spiritual Change: A Spiritual Trilogy,Moontime - Celebrating the Blessing,,False,[13176455],,,,"('No multiple ids for this episode', [{'amazon': 'B01LW3QRP1'}])",No multiple ids for this episode,,,,,
GuideBox,6312138,39814,SE,[{'amazon': 'B07F24XK9R'}],,Secret Agent,Deadline,,False,[13179541],,,,"('No multiple ids for this episode', [{'amazon': 'B07F24XK9R'}])",No multiple ids for this episode,,,,,
GuideBox,7802138,39815,SE,[{'itunes': '1311919038'}],,Polar Bear Town,Bears vs. Belugas,,False,[],,,,"('No multiple ids for this episode', [{'itunes': '1311919038'}])",No multiple ids for this episode,,,,,
GuideBox,7738876,39816,SE,,,Disney Channel Movies,Wendy Wu: Homecoming Warrior,,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,7794017,39817,SE,[{'itunes': '1315398969'}],,People Magazine Investigates,Shallow Grave,,False,[],,,,"('No multiple ids for this episode', [{'itunes': '1315398969'}])",No multiple ids for this episode,,,,,
GuideBox,6494712,39818,SE,[{'itunes': '1187416681'}],,Clash of the Grandmas,Grandmas World Tour,,False,[],,,,"('No multiple ids for this episode', [{'itunes': '1187416681'}])",No multiple ids for this episode,,,,,
GuideBox,6315610,39824,SE,[{'amazon': 'B01MEGUK53'}],,#2G1S,#2G1S James,,False,[13175086],,,,"('No multiple ids for this episode', [{'amazon': 'B01MEGUK53'}])",No multiple ids for this episode,,,,,
GuideBox,6315525,39825,SE,[{'amazon': 'B01M3XFIJ9'}],,'404',What's Wrong With Twitter,,False,[13174842],,,,"('No multiple ids for this episode', [{'amazon': 'B01M3XFIJ9'}])",No multiple ids for this episode,,,,,
GuideBox,6314157,39826,SE,[{'amazon': 'B01FLI7CCO'}],,10 Apps in 10 Weeks,Bat Hunt App Tutorial,,False,[13176080],,,,"('No multiple ids for this episode', [{'amazon': 'B01FLI7CCO'}])",No multiple ids for this episode,,,,,
GuideBox,6314909,39827,SE,[{'amazon': 'B01EIW31FG'}],,10 Count,Future Prospects,,False,[13174837],,,,"('No multiple ids for this episode', [{'amazon': 'B01EIW31FG'}])",No multiple ids for this episode,,,,,
GuideBox,6706279,39829,SE,,,12 HOURS OF SEPANG,2016 12 Hours of Sepang Highlights,,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,6429092,39830,SE,[{'amazon': 'B01M7SEK1H'}],,14 Days of Yoga for More Energy,Day 14: Stay With the Feeling,,False,[13174220],,,,"('No multiple ids for this episode', [{'amazon': 'B01M7SEK1H'}])",No multiple ids for this episode,,,,,
GuideBox,6314176,39831,SE,[{'amazon': 'B01MDSF0SG'}],,"30 Day Yoga Fat Burning, Strength Training Challenge",Bedtime Yoga,,False,[13174153],,,,"('No multiple ids for this episode', [{'amazon': 'B01MDSF0SG'}])",No multiple ids for this episode,,,,,
GuideBox,6314911,39835,SE,[{'amazon': 'B01850XR42'}],,7-Day Bali Retreat,"Day 7: Slow and Low, Sustainable Resources",,False,[13174036],,,,"('No multiple ids for this episode', [{'amazon': 'B01850XR42'}])",No multiple ids for this episode,,,,,
GuideBox,6314914,39836,SE,,,A Brit and a Broad,Panama,,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,6314918,39837,SE,[{'amazon': 'B01HSRLMJA'}],,A Curious World,Supreme Human Machine,,False,[13173670],,,,"('No multiple ids for this episode', [{'amazon': 'B01HSRLMJA'}])",No multiple ids for this episode,,,,,
GuideBox,6315431,39838,SE,,,A Fortune Teller Told Me,Vietnam and Kuala Lumpur,,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,6315453,39839,SE,[{'amazon': 'B01AVJTKN2'}],,A Garden for Eden,The Final Competition,,False,[13173514],,,,"('No multiple ids for this episode', [{'amazon': 'B01AVJTKN2'}])",No multiple ids for this episode,,,,,
GuideBox,6315458,39840,SE,[{'amazon': 'B017SUR49E'}],,A Healthier You with Kate Leinweber,Proper Nutrition for Improving Concentration,,False,[13173436],,,,"('No multiple ids for this episode', [{'amazon': 'B017SUR49E'}])",No multiple ids for this episode,,,,,
GuideBox,6315457,39842,SE,[{'amazon': 'B01AVU9ABS'}],,Abs Ball Workout,Advanced Workout,,False,[13173367],,,,"('No multiple ids for this episode', [{'amazon': 'B01AVU9ABS'}])",No multiple ids for this episode,,,,,
GuideBox,6314186,39843,SE,[{'amazon': 'B01M2CI03B'}],,Ace Drummond,Where East Meets West,,True,[4509233],,,,"('No multiple ids for this episode', [{'amazon': 'B01M2CI03B'}])",No multiple ids for this episode,,,,,
GuideBox,6315461,39844,SE,[{'amazon': 'B01AVQCKS2'}],,Achieving Optimum Health with Dr. Miranda Wiley,Friendly Flora: Your Unseen Protective Force,,False,[13173390],,,,"('No multiple ids for this episode', [{'amazon': 'B01AVQCKS2'}])",No multiple ids for this episode,,,,,
GuideBox,7664272,39845,SE,,,ADAC GT MASTERS,2017 ADAC GT Masters Round 7 Hockenheimring,,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,6315475,39847,SE,,,Advance Your Practice: Ashtanga,Twist and Fold,,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,6315466,39848,SE,[{'amazon': 'B01AVTWSJK'}],,Advance Your Practice: Building the Perfect Handstand,Away from the Wall,,False,[13173568],,,,"('No multiple ids for this episode', [{'amazon': 'B01AVTWSJK'}])",No multiple ids for this episode,,,,,
GuideBox,6315472,39849,SE,[{'amazon': 'B01BN0QKGI'}],,Advance Your Practice: Floating Through,Learning to Land,,False,[13173545],,,,"('No multiple ids for this episode', [{'amazon': 'B01BN0QKGI'}])",No multiple ids for this episode,,,,,
GuideBox,6315483,39850,SE,[{'amazon': 'B01AVU57TC'}],,Advance Your Practice: Foundation to Flotation,Hands & Forearms,,False,[13173524],,,,"('No multiple ids for this episode', [{'amazon': 'B01AVU57TC'}])",No multiple ids for this episode,,,,,
GuideBox,6315482,39851,SE,[{'amazon': 'B01AVN7MCY'}],,Advance Your Practice: Handstands,Scorpion in the House,,False,[13173557],,,,"('No multiple ids for this episode', [{'amazon': 'B01AVN7MCY'}])",No multiple ids for this episode,,,,,
GuideBox,6314195,39852,SE,[{'amazon': 'B01AVTAG9O'}],,Advance Your Practice: Open Up and Balance,Squatting to Fly,,False,[13173288],,,,"('No multiple ids for this episode', [{'amazon': 'B01AVTAG9O'}])",No multiple ids for this episode,,,,,
GuideBox,6315488,39853,SE,[{'amazon': 'B01AVU0GXE'}],,Advance Your Practice: Vinyasa Koundinyasana,Eka Pada Koundinyasana II,,False,[13173263],,,,"('No multiple ids for this episode', [{'amazon': 'B01AVU0GXE'}])",No multiple ids for this episode,,,,,
GuideBox,6315490,39854,SE,[{'amazon': 'B01AVUAF5I'}],,Advance Your Practice: Yoga Beyond Asana,The Sixth Sense,,False,[13173266],,,,"('No multiple ids for this episode', [{'amazon': 'B01AVUAF5I'}])",No multiple ids for this episode,,,,,
GuideBox,6315499,39856,SE,[{'amazon': 'B017SWRNV6'}],,Advanced Yoga,Pranayama,,False,[],,,,"('No multiple ids for this episode', [{'amazon': 'B017SWRNV6'}])",No multiple ids for this episode,,,,,
GuideBox,6314204,39857,SE,[{'amazon': 'B01IC5YPPU'}],,Africa's Hidden Kingdoms,De Hoop: Place of Hope,,False,[10301530],,,,"('No multiple ids for this episode', [{'amazon': 'B01IC5YPPU'}])",No multiple ids for this episode,,,,,
GuideBox,7224954,39858,SE,,,AFRIQUIA MERZOUGA RALLY,2017 Afriquia Merzouga Rally,,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,6315532,39860,SE,[{'amazon': 'B01LBU37T8'}],,Ah...Chocolate!,Flourless Chocolate Cake,,False,[13175906],,,,"('No multiple ids for this episode', [{'amazon': 'B01LBU37T8'}])",No multiple ids for this episode,,,,,
GuideBox,6760663,39861,SE,,,Airtime,Airtime 09,,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,6315177,39862,SE,[{'amazon': 'B01FYFGPP4'}],,Alex and the Kaleidoscope,Bison,,False,[13173940],,,,"('No multiple ids for this episode', [{'amazon': 'B01FYFGPP4'}])",No multiple ids for this episode,,,,,
GuideBox,6314948,39863,SE,[{'amazon': 'B01FYGOYI8'}],,Alien Zoo,The Anaconda,,False,[13173541],,,,"('No multiple ids for this episode', [{'amazon': 'B01FYGOYI8'}])",No multiple ids for this episode,,,,,
GuideBox,6315537,39864,SE,,,All Thai'd Up,Thai Flavored Corn Soup,,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,6315556,39865,SE,,,Along the Mississippi,With Elvis and Mark Twain,,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,6315559,39866,SE,[{'amazon': 'B01AVTZZEU'}],,AM & PM Stretch for Health,PM Stretch,,False,[13173175],,,,"('No multiple ids for this episode', [{'amazon': 'B01AVTZZEU'}])",No multiple ids for this episode,,,,,
GuideBox,6315543,39867,SE,[{'amazon': 'B018E0FKUW'}],,AM & PM Yoga for Beginners,PM Yoga for Beginners,,False,[13172940],,,,"('No multiple ids for this episode', [{'amazon': 'B018E0FKUW'}])",No multiple ids for this episode,,,,,
GuideBox,6315428,39868,SE,[{'amazon': 'B017SQML5U'}],,AM Yoga for Your Week,Hip Openers,,False,[13172975],,,,"('No multiple ids for this episode', [{'amazon': 'B017SQML5U'}])",No multiple ids for this episode,,,,,
GuideBox,6314216,39869,SE,[{'amazon': 'B01IC6KJ9A'}],,Amazing Heroes,Rescue Workers,,False,[13172914],,,,"('No multiple ids for this episode', [{'amazon': 'B01IC6KJ9A'}])",No multiple ids for this episode,,,,,
GuideBox,6901290,39870,SE,[{'amazon': 'B06XWZT5Y5'}],,Amazon Sales Rank Explained: Choose Your Next Kindle eBook,Seasonality Can Affect the Best Seller Rank,,False,[13172862],,,,"('No multiple ids for this episode', [{'amazon': 'B06XWZT5Y5'}])",No multiple ids for this episode,,,,,
GuideBox,6314217,39871,SE,[{'amazon': 'B01M2YZUV6'}],,America's Haunted Houses,America's Haunted Houses,,False,[13172843],,,,"('No multiple ids for this episode', [{'amazon': 'B01M2YZUV6'}])",No multiple ids for this episode,,,,,
GuideBox,6315411,39873,SE,,,American Heritage Collection,"David Barton - Revival, Social Justice, Roles for Christians",,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,6314221,39874,SE,[{'amazon': 'B01J23SNPE'}],,American Icon: The Hot Rod,Post War Racing and So-Cal Speed Shop,,False,[13178700],,,,"('No multiple ids for this episode', [{'amazon': 'B01J23SNPE'}])",No multiple ids for this episode,,,,,
GuideBox,7089323,39876,SE,[{'amazon': 'B0711S3D62'}],,Angels from the Attic,Snowflake,,False,[13178186],,,,"('No multiple ids for this episode', [{'amazon': 'B0711S3D62'}])",No multiple ids for this episode,,,,,
GuideBox,6315374,39878,SE,[{'amazon': 'B01FYCAS4G'}],,Animal Stories,Hugh the Worm,,False,[13178237],,,,"('No multiple ids for this episode', [{'amazon': 'B01FYCAS4G'}])",No multiple ids for this episode,,,,,
GuideBox,6314227,39881,SE,[{'amazon': 'B01M9B356K'}],,Anyone Can Learn to Massage,Back and Shoulder Massage,,False,[13178114],,,,"('No multiple ids for this episode', [{'amazon': 'B01M9B356K'}])",No multiple ids for this episode,,,,,
GuideBox,7117930,39882,SE,[{'amazon': 'B071JWFSLG'}],,Aprender con los Mini Constructores,Aprender con los Mini Constructores: El Aquarium / El Cohete,,False,[13178066],,,,"('No multiple ids for this episode', [{'amazon': 'B071JWFSLG'}])",No multiple ids for this episode,,,,,
GuideBox,6512995,39883,SE,[{'amazon': 'B01MXYC8XY'}],,Arctic Secrets,"Devon Island, Land of Ice",,False,[13178008],,,,"('No multiple ids for this episode', [{'amazon': 'B01MXYC8XY'}])",No multiple ids for this episode,,,,,
GuideBox,6314234,39884,SE,[{'amazon': 'B01MCWH6TC'}],,Art Less,Showtime,,False,[13177405],,,,"('No multiple ids for this episode', [{'amazon': 'B01MCWH6TC'}])",No multiple ids for this episode,,,,,
GuideBox,6315005,39885,SE,,,Arthur C. Clarke's Mysterious Universe,Mysteries of the North,,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,6315037,39886,SE,[{'amazon': 'B01L0JWZAC'}],,Arthur C. Clarke's Mysterious World,Clarke's Cabinet of Curiosities,,False,[13176721],,,,"('No multiple ids for this episode', [{'amazon': 'B01L0JWZAC'}])",No multiple ids for this episode,,,,,
GuideBox,6315139,39887,SE,,,Arthur C. Clarke's World of Strange Powers,Have We Lived Before?,,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,7725691,39888,SE,,,ASIA-PACIFIC RALLY CHAMPIONSHIP,2017 FIA Asia-Pacific Rally Championship Round 3 and 4 Malaysia and Japan,,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,6314244,39889,SE,[{'amazon': 'B01LBTTATA'}],,Asian Classics,Spring Rolls,,False,[13175477],,,,"('No multiple ids for this episode', [{'amazon': 'B01LBTTATA'}])",No multiple ids for this episode,,,,,
GuideBox,6315570,39890,SE,[{'amazon': 'B01M4GK30K'}],,ASP.NET MVC for Designers,Pulling in Data for the Product Detail Page,,False,[13175384],,,,"('No multiple ids for this episode', [{'amazon': 'B01M4GK30K'}])",No multiple ids for this episode,,,,,
GuideBox,7740905,39891,SE,[{'amazon': 'B0773WVG6V'}],,Astro Space Hero,The Hungry Witch!,,False,[13175276],,,,"('No multiple ids for this episode', [{'amazon': 'B0773WVG6V'}])",No multiple ids for this episode,,,,,
GuideBox,6315367,39892,SE,[{'amazon': 'B017VDCQD2'}],,Astrology 101,Clockwork Universe: The Zodiac,,False,[13175179],,,,"('No multiple ids for this episode', [{'amazon': 'B017VDCQD2'}])",No multiple ids for this episode,,,,,
GuideBox,7786392,39893,SE,[{'amazon': 'B077KCC33W'}],,Auburn Medical Group,Pilar Cyst Removal,,False,[13175228],,,,"('No multiple ids for this episode', [{'amazon': 'B077KCC33W'}])",No multiple ids for this episode,,,,,
GuideBox,6315362,39894,SE,,,AUDI SPORT TT CUP,Meet the 2015 Audi TT Cup Motorsport Juniors,,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,6760659,39895,SE,,,Autospeed,Autospeed 08,,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,6315321,39896,SE,,,Avocado Overload,Avocado Pesto,,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,6315308,39897,SE,[{'amazon': 'B01851086Q'}],,Awakening the Dreamer - Changing the Dream,Part 8: Closing,,False,[13174386],,,,"('No multiple ids for this episode', [{'amazon': 'B01851086Q'}])",No multiple ids for this episode,,,,,
GuideBox,6315305,39898,SE,[{'amazon': 'B017SK0CG6'}],,Ayurveda Action Plan,Ayurveda Action Plan: Skin Brushing,,False,[13174199],,,,"('No multiple ids for this episode', [{'amazon': 'B017SK0CG6'}])",No multiple ids for this episode,,,,,
GuideBox,6315302,39901,SE,[{'amazon': 'B01LBU36AI'}],,Back-Pocket Sauces,Roasted Carrot Romesco,,False,[13174048],,,,"('No multiple ids for this episode', [{'amazon': 'B01LBU36AI'}])",No multiple ids for this episode,,,,,
GuideBox,6315285,39902,SE,[{'amazon': 'B017SQLAV6'}],,Backbends - Progressive Series,Progressive Backbends Step Five: Wisdom of the Heart,,False,[13173964],,,,"('No multiple ids for this episode', [{'amazon': 'B017SQLAV6'}])",No multiple ids for this episode,,,,,
GuideBox,6412289,39903,SE,[{'amazon': 'B01MZZG7XQ'}],,Backgammon,Backgammon - Game Thirteen,,False,[13173818],,,,"('No multiple ids for this episode', [{'amazon': 'B01MZZG7XQ'}])",No multiple ids for this episode,,,,,
GuideBox,6396758,39904,SE,,,Backroads,Backroads - The Oregon Trail To The North West,,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,6315288,39905,SE,[{'amazon': 'B01LBU2ZVY'}],,Baking Projects,Parker House Rolls,,False,[13173181],,,,"('No multiple ids for this episode', [{'amazon': 'B01LBU2ZVY'}])",No multiple ids for this episode,,,,,
GuideBox,6315263,39906,SE,,,Bangin' Breakfast,NYC Bagel French Toast Caserole,,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,6401410,39907,SE,,,Bangkok Fight Night,Bangkok Fight Night 02,,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,6314255,39908,SE,[{'amazon': 'B01MDRYZ2Y'}],,Barn Find Hunter,North Carolina,,False,[13173228],,,,"('No multiple ids for this episode', [{'amazon': 'B01MDRYZ2Y'}])",No multiple ids for this episode,,,,,
GuideBox,6314300,39909,SE,[{'amazon': 'B01N3XRXZ9'}],,Battle Disc,Victory! A Brand New World,,False,[13172978],,,,"('No multiple ids for this episode', [{'amazon': 'B01N3XRXZ9'}])",No multiple ids for this episode,,,,,
GuideBox,6315243,39910,SE,[{'amazon': 'B0784YFS2P'}],,Battlefront,U-Boat War,,False,[5975928],,,,"('No multiple ids for this episode', [{'amazon': 'B0784YFS2P'}])",No multiple ids for this episode,,,,,
GuideBox,6315249,39911,SE,[{'amazon': 'B01E6D6XVG'}],,Battleground,General John J Pershing,,False,[8368715],,,,"('No multiple ids for this episode', [{'amazon': 'B01E6D6XVG'}])",No multiple ids for this episode,,,,,
GuideBox,6315561,39912,SE,[{'amazon': 'B01MDMAMOU'}],,Bearcano,Chapter 8,,False,[13172819],,,,"('No multiple ids for this episode', [{'amazon': 'B01MDMAMOU'}])",No multiple ids for this episode,,,,,
GuideBox,6315233,39913,SE,,,Becoming a Man,Becoming a Man in Melanesia,,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,6315230,39915,SE,[{'amazon': 'B01G43IE5O'}],,Beehive Cake,Finishing Work,,False,[13174107],,,,"('No multiple ids for this episode', [{'amazon': 'B01G43IE5O'}])",No multiple ids for this episode,,,,,
GuideBox,6314315,39916,SE,[{'amazon': 'B01H4BNBVC'}],,Beginner Art for Kids,Dragon Designs,,False,[13174075],,,,"('No multiple ids for this episode', [{'amazon': 'B01H4BNBVC'}])",No multiple ids for this episode,,,,,
GuideBox,6315227,39918,SE,[{'amazon': 'B01AVUBSTK'}],,Beginner Toning Ball,Lower Body Workout,,False,[13173919],,,,"('No multiple ids for this episode', [{'amazon': 'B01AVUBSTK'}])",No multiple ids for this episode,,,,,
GuideBox,6314318,39920,SE,[{'amazon': 'B01M6Z65QF'}],,Beginners Yoga for Flexibility,Yoga for Center Splits,,False,[13173820],,,,"('No multiple ids for this episode', [{'amazon': 'B01M6Z65QF'}])",No multiple ids for this episode,,,,,
GuideBox,6315224,39921,SE,[{'amazon': 'B017WZAX8Y'}],,Behind The Artist,Monumenta: The Imaginary City of the Kabukovs,,False,[13173731],,,,"('No multiple ids for this episode', [{'amazon': 'B017WZAX8Y'}])",No multiple ids for this episode,,,,,
GuideBox,6314888,39922,SE,[{'amazon': 'B01FYFNVXS'}],,Ben and Izzy,A Flight of Fancy,,False,[13173433],,,,"('No multiple ids for this episode', [{'amazon': 'B01FYFNVXS'}])",No multiple ids for this episode,,,,,
GuideBox,6314321,39923,SE,[{'amazon': 'B01MF93Q1O'}],,Bermuda Triangle Exposed,Bermuda Triangle Exposed,,False,[13173469],,,,"('No multiple ids for this episode', [{'amazon': 'B01MF93Q1O'}])",No multiple ids for this episode,,,,,
GuideBox,6314878,39924,SE,[{'amazon': 'B01J7L7TTW'}],,Best Battles: Motocross,Best Battles of British Motorcross Episode 13,,False,[13173354],,,,"('No multiple ids for this episode', [{'amazon': 'B01J7L7TTW'}])",No multiple ids for this episode,,,,,
GuideBox,6314868,39925,SE,,,Beyond Human Limits,Time,,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,6314860,39926,SE,,,Beyond the Passage of Time,Over the Bulls' Backs,,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,6314851,39927,SE,[{'amazon': 'B01FMY3Y24'}],,Big Picture Earth,Canyons of the Ancient Ones,,False,[13172972],,,,"('No multiple ids for this episode', [{'amazon': 'B01FMY3Y24'}])",No multiple ids for this episode,,,,,
GuideBox,6314370,39928,SE,,,Bike Road Racing Macau GP,2015 Bike Road Racing Macau GP,,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,6314841,39929,SE,,,Bite Club,The Lone Ranger -- Texas Chili and Candy Silver Bullets,,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,6314849,39930,SE,,,Bite-Sized Eats,Smores Truffles,,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,7735137,39931,SE,,,BLANCPAIN SPRINT GT CHAMPIONSHIP,2017 Blancpain GT Series Sprint Cup Season Review,,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,6760656,39932,SE,,,Boat Show,Boat Show 06,,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,6314392,39933,SE,[{'amazon': 'B01L0PNLP4'}],,Bored Gamers,"Holly, Fallout, Christmas Games, Battlefronts and Beta Tests",,False,[13172668],,,,"('No multiple ids for this episode', [{'amazon': 'B01L0PNLP4'}])",No multiple ids for this episode,,,,,
GuideBox,6314817,39934,SE,,,BRDC FORMULA 4 CHAMPIONSHIP,2015 BRDC Formula 4 Championship Round 8 Brands Hatch,,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,6314395,39935,SE,[{'amazon': 'B01MQ0KI5R'}],,Breakaway Funding an Equity Crowdfunding Platform,Why State Crowdfunding Laws Matter,,False,[13172339],,,,"('No multiple ids for this episode', [{'amazon': 'B01MQ0KI5R'}])",No multiple ids for this episode,,,,,
GuideBox,6314814,39936,SE,[{'amazon': 'B01LBU3UI6'}],,Brunch Forever,Crispy Chicken Sandwich With a Sunny-Up Egg,,False,[13172313],,,,"('No multiple ids for this episode', [{'amazon': 'B01LBU3UI6'}])",No multiple ids for this episode,,,,,
GuideBox,6314813,39937,SE,[{'amazon': 'B01LBU3TSC'}],,Bucket List,Pho Bo: Beef Noodle Soup,,False,[13172324],,,,"('No multiple ids for this episode', [{'amazon': 'B01LBU3TSC'}])",No multiple ids for this episode,,,,,
GuideBox,6314809,39938,SE,[{'amazon': 'B01MQCS7KX'}],,Bud Box,Cannabis Dispensary Review of Point Loma Patients Consumer Cooperative,,False,[13172327],,,,"('No multiple ids for this episode', [{'amazon': 'B01MQCS7KX'}])",No multiple ids for this episode,,,,,
GuideBox,6314808,39939,SE,[{'amazon': 'B01AVUD4VA'}],,Budokon for Weight Loss,Interview with Cameron Shayne,,False,[13172312],,,,"('No multiple ids for this episode', [{'amazon': 'B01AVUD4VA'}])",No multiple ids for this episode,,,,,
GuideBox,7398300,39941,SE,[{'amazon': 'B074BKFZ45'}],,Cabela's Collegiate Bass Fishing Series,Cabela's Collegiate Bass Fishing Open (Part 2),,False,[13172499],,,,"('No multiple ids for this episode', [{'amazon': 'B074BKFZ45'}])",No multiple ids for this episode,,,,,
GuideBox,6314412,39942,SE,[{'amazon': 'B01FEQDEPM'}],,Cabela's Deer Gear TV,Compact with a Punch,,False,[13172329],,,,"('No multiple ids for this episode', [{'amazon': 'B01FEQDEPM'}])",No multiple ids for this episode,,,,,
GuideBox,6314781,39943,SE,[{'amazon': 'B01FEQ0ZEK'}],,Cabela's National Walleye Tour,"NWT 2015 Championship: Devils Lake, ND - More Day 2 & Day 3",,False,[13172411],,,,"('No multiple ids for this episode', [{'amazon': 'B01FEQ0ZEK'}])",No multiple ids for this episode,,,,,
GuideBox,6314776,39944,SE,[{'amazon': 'B01H30SI4E'}],,Calculus II (Integral Calculus),"Calculus II: Trigonometric Integrals (Level 7 of 7) | Identities, Conjugate, Factoring",,False,[13172275],,,,"('No multiple ids for this episode', [{'amazon': 'B01H30SI4E'}])",No multiple ids for this episode,,,,,
GuideBox,6314767,39946,SE,[{'amazon': 'B01HE7ROL4'}],,Camtasia Mastery,Production - Video Hosting,,False,[13172416],,,,"('No multiple ids for this episode', [{'amazon': 'B01HE7ROL4'}])",No multiple ids for this episode,,,,,
GuideBox,6314763,39947,SE,,,Capoeira,"Capoeira, a Game with no End",,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,6314743,39949,SE,[{'amazon': 'B017SWQVC8'}],,Captain Video,Video Vs Vultura,,False,[13172269],,,,"('No multiple ids for this episode', [{'amazon': 'B017SWQVC8'}])",No multiple ids for this episode,,,,,
GuideBox,6314469,39950,SE,[{'amazon': 'B01M6ZMOEA'}],,Castle Builders,Dreams and Decoration,,False,[3724883],,,,"('No multiple ids for this episode', [{'amazon': 'B01M6ZMOEA'}])",No multiple ids for this episode,,,,,
GuideBox,6314735,39951,SE,[{'amazon': 'B01MDNQRNE'}],,CATHOLICISM: The Pivotal Players,Michelangelo,,False,[10551891],,,,"('No multiple ids for this episode', [{'amazon': 'B01MDNQRNE'}])",No multiple ids for this episode,,,,,
GuideBox,6314728,39952,SE,[{'amazon': 'B01EIZZIIQ'}],,Celine Cousteau's CauseCentric,Bridget Besaw  Environmental Documentarian,,False,[13171820],,,,"('No multiple ids for this episode', [{'amazon': 'B01EIZZIIQ'}])",No multiple ids for this episode,,,,,
GuideBox,6314724,39953,SE,[{'amazon': 'B017SQKQY8'}],,Chakras with Ashley Turner,Seventh Chakra Yoga Practice,,False,[13171854],,,,"('No multiple ids for this episode', [{'amazon': 'B017SQKQY8'}])",No multiple ids for this episode,,,,,
GuideBox,6314720,39954,SE,[{'amazon': 'B01M7V9CCL'}],,Chasing Bigfoot: The Quest For Truth,Bigfoot Research and Evidence,,False,[13171793],,,,"('No multiple ids for this episode', [{'amazon': 'B01M7V9CCL'}])",No multiple ids for this episode,,,,,
GuideBox,6314693,39955,SE,[{'amazon': 'B01LBUFRTQ'}],,Cheers to Winter,Citrus Champagne Punch,,False,[13172079],,,,"('No multiple ids for this episode', [{'amazon': 'B01LBUFRTQ'}])",No multiple ids for this episode,,,,,
GuideBox,6314474,39957,SE,[{'amazon': 'B01M6XDDLF'}],,Chef Michael's Kitchen,Pan Rushed Salmon and Salad,,False,[10122381],,,,"('No multiple ids for series', [{'amazon': 'B01M6XDDLF'}])",No multiple ids for this series,,,,,
GuideBox,6314678,39958,SE,,,Children of the Desert,"Mauritania: Ely Cheikh, Child of the High Plateau of Adrar",,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,6314673,39960,SE,[{'amazon': 'B01MXHX2UI'}],,Chop Socky Boom,The Fundraising Episode,,False,[13171842],,,,"('No multiple ids for this episode', [{'amazon': 'B01MXHX2UI'}])",No multiple ids for this episode,,,,,
GuideBox,6314487,39961,SE,,,Christmas Video Collection - Snowfall and Yule Log,Fireplace - Yule Log,,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,7664496,39962,SE,,,CIK-FIA Karting Championships,"2017 CIK-FIA World and Junior Championship from Lincolnshire, Great Britain",,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,6314663,39963,SE,,,CISM Certified Information Security Manager,Execution and Post Incident,,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,6314662,39964,SE,[{'amazon': 'B01HST9U74'}],,Cities That Made History,Aigues-Mortes: French Gate To The Crusades,,False,[13171773],,,,"('No multiple ids for this episode', [{'amazon': 'B01HST9U74'}])",No multiple ids for this episode,,,,,
GuideBox,6399058,39965,SE,,,City Chic,City Chic Brussels,,,,,,,No links for this episode,No links for this episode,,,,,
