GB_id,GB_Title,GB_ReleaseYear,Search,Match,GB_AmazonLink,Amazon_Flag,GB_StarzLink,Starz_Flag,GB_NetflixLink,Netflix_flag,GB_NbcLink,Nbc_flag,GB_CBSLink,CBS_flag,GB_VuduLink,Vudu_flag,GB_ItunesLink,Itunes_flag,Ozone_Ott_flag,RoviID,Result
143211,20 Once Again,2015,TRUE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1133646405'],FALSE,FALSE,,Couldn't Map
143222,In Return,2016,TRUE,FALSE,['B01LYEB1O6'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143227,DC Fashion Week: The Documentary,0,TRUE,FALSE,['B01A002I90'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143230,Street Self Defense Defense Against Guns Knives Bottles Clubs and Unarmed,0,TRUE,FALSE,['B01B6O1NNG'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143231,When God Left the Building,0,TRUE,FALSE,['B01BMUZ164'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143233,The Pyramid - Finding the Truth,0,TRUE,FALSE,"['B01BMV0P9Q','B01BMV0P9Q']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143234,Meltrek: Exploring Ancient Africa,0,TRUE,FALSE,['B01DYFK4Y4'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143237,Not Tonight Henry: Classic Sex Comedy,0,TRUE,FALSE,"['B01CH39SHI','B01CH39SHI']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143239,Hi-8: Horror Independent 8,2014,TRUE,FALSE,"['B07M5ZK5FV','B01C96AZB6']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143240,Phrase By Phrase Guitar Method: Classic Van Halen Lesson: Learn How To Play Eruption,0,TRUE,FALSE,['B01E7V0SFY'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143241,Together Alone,2014,TRUE,FALSE,['B01IO64CRI'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143242,And There Was Evening And There Was Morning,2014,TRUE,FALSE,['B01IO63LOS'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143243,My Tribe,2014,TRUE,FALSE,['B01IO62TW8'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143244,Of Cardboard,2014,TRUE,FALSE,['B01IO64FMK'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143245,Late Season,2014,TRUE,FALSE,['B01IO64822'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143246,Civilian,2014,TRUE,FALSE,['B01IO643ZO'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143248,Hotel  Metamorphosis,2013,TRUE,FALSE,['B01IO62PVS'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143249,Meanwhile In Budapest,2013,TRUE,FALSE,['B01IO63QZM'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143250,Kingston Avenue,2013,TRUE,FALSE,['B01GSLFLJO'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143251,This Is Sanlitum,2013,TRUE,FALSE,['B01IO63IAU'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143252,One More Time,2014,TRUE,FALSE,['B01IO64KVG'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143254,Ham & The Piper,2013,TRUE,FALSE,"['B075X4HRL7','B01IO645B6','B075X4HRL7']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143257,A Girl's Night Out,2012,TRUE,FALSE,['B01IO62VOY'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143262,Of Snails and Men,2012,TRUE,FALSE,['B01IO64LZG'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143265,Song of Silence,2012,TRUE,FALSE,['B01IO64LVA'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143267,Os Vivos Tambem Choram,2012,TRUE,FALSE,['B01IO63BNE'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143276,Win!,2016,TRUE,FALSE,['B01MA40LV5'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1161623687'],FALSE,FALSE,,Couldn't Map
143277,Peppa Pig - Sun Sea And Snow,2016,TRUE,FALSE,['B01M4J1YY8'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143280,Rurouni Kenshin - Part I: Origins,2012,TRUE,FALSE,['B01MCTUS2J'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1299584188'],FALSE,FALSE,,Couldn't Map
143287,The Strike,2016,TRUE,FALSE,"['B071HHCLCZ','B01N6LIZXS']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1156601094'],FALSE,FALSE,,Couldn't Map
143288,The Christmas Reunion,2016,TRUE,FALSE,"['B07L47LMLP','B07L47LMLP']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143289,The Borrowed Christmas,2014,TRUE,FALSE,"['B07L79DM77','B07L79DM77']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143290,Dopplegangers,2016,TRUE,FALSE,['B07BSVSCM9'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1157694146'],FALSE,FALSE,,Couldn't Map
143293,Desert Migration,2015,TRUE,FALSE,"['B01KX0QG18','B01KX0OB2Y']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1163425223'],FALSE,FALSE,,Couldn't Map
143295,Last Girl Standing,2015,TRUE,FALSE,"['B01KZTKRN0','B01KZTKRN0']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1154774956'],FALSE,FALSE,,Couldn't Map
143296,An Encounter With The Messiah,2015,TRUE,FALSE,"['B071745JGL','B071745JGL']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143304,Lock,2016,TRUE,FALSE,,FALSE,,FALSE,['80152182'],FALSE,,FALSE,,FALSE,,FALSE,['1191616036'],FALSE,FALSE,,Couldn't Map
143308,La Leyenda del Chupacabras,2018,TRUE,FALSE,['B06XCHLF67'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1202098349'],FALSE,FALSE,,Couldn't Map
143311,One Piece Film: GOLD,2016,TRUE,FALSE,['B06ZZC77BQ'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143316,COSMOS,2015,TRUE,FALSE,['B01M7PVHIA'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1155718073'],FALSE,FALSE,,Couldn't Map
143317,When Justice Isn't Just,2016,TRUE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1142850048'],FALSE,FALSE,,Couldn't Map
143319,Israel Through the Looking Glass,2016,TRUE,FALSE,['B01M9GKUDQ'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1161913084'],FALSE,FALSE,,Couldn't Map
143320,My Bloody Banjo,2016,TRUE,FALSE,['B01LZ1SOZJ'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143321,Women First & Foremost: Volume 3 - A Lady in the Spotlight,1996,TRUE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1144243207'],FALSE,FALSE,,Couldn't Map
143322,Women First & Foremost: Volume 1 - Remember the Ladies,1996,TRUE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1144161593'],FALSE,FALSE,,Couldn't Map
143323,Women First & Foremost: Volume 2 - Touching the Clouds with Pen and Plane,1996,TRUE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1144242640'],FALSE,FALSE,,Couldn't Map
143324,Hot Type: 150 Years of The Nation,2015,TRUE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1157844630'],FALSE,FALSE,,Couldn't Map
143328,Arlo The Burping Pig,2016,TRUE,FALSE,['B01MXJ09X0'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1158614582'],FALSE,FALSE,,Couldn't Map
143329,Ismail Yassine Tarazane,2016,TRUE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1118983573'],FALSE,FALSE,,Couldn't Map
143332,Vegan: Everyday Stories,2016,TRUE,FALSE,"['B01LA1B4JI','B01LA1B4JI']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1146744558'],FALSE,FALSE,,Couldn't Map
143333,Falciani's Tax Bomb: The Man Behind the Swiss Leaks,2015,TRUE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1145728490'],FALSE,FALSE,,Couldn't Map
143334,Boys Of Zummer: Live In Chicago,2016,TRUE,FALSE,['B01MA55W8T'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1159540427'],FALSE,FALSE,,Couldn't Map
143336,My Mom Robs Banks,2016,TRUE,FALSE,['B01LGXGKGC'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1152673426'],FALSE,FALSE,,Couldn't Map
143337,The Take,2016,TRUE,FALSE,['B01MA21C9Y'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1161553504'],FALSE,FALSE,,Couldn't Map
143339,Train Chaar Baje Ki Hai,2015,TRUE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1149181582'],FALSE,FALSE,,Couldn't Map
143340,In Football We Trust,2015,TRUE,FALSE,['B01MAYUCX1'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1154325102'],FALSE,FALSE,,Couldn't Map
143341,Never Say Die: The Final Concert Film,2007,TRUE,FALSE,['B01MEGBSDW'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1155138587'],FALSE,FALSE,,Couldn't Map
143360,Jena Friedman: American C*nt,2016,TRUE,FALSE,['B01M9C6Y8U'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143363,Indian Tribal Art,2011,TRUE,FALSE,"['B01BI4QU46','B01BI4QU46']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143364,Jesus: The Cold Case,2016,TRUE,FALSE,['B01EIJ60WA'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143365,21st Century Shark,2009,TRUE,FALSE,"['B073WCD65B','B073WCD65B']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143384,Witness: China's Fake Boyfriends,2016,TRUE,FALSE,['B01LXP95VT'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1159310593'],FALSE,FALSE,,Couldn't Map
143385,The Fertility Business,2016,TRUE,FALSE,"['B07CBP8XMB','B07CBP8XMB']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1283230745'],FALSE,FALSE,,Couldn't Map
143393,Why Just One,2016,TRUE,FALSE,['B01MAVS4K8'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1166411376'],FALSE,FALSE,,Couldn't Map
143400,Death of a Vegas Showgirl,0,TRUE,FALSE,"['B01MQ00ZYL','B01MQ00ZYL']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143401,Under The Bridge: The Criminalization of Homelessness,2016,TRUE,FALSE,"['B01M2WJ7ZN','B01M2WJ7ZN']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1203004398'],FALSE,FALSE,,Couldn't Map
143412,El Jeremias,2016,TRUE,FALSE,['B06XP2X9H1'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1200101321'],FALSE,FALSE,,Couldn't Map
143415,August in Tokyo,2014,TRUE,FALSE,['B01M0SO9WC'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1140013731'],FALSE,FALSE,,Couldn't Map
143428,Trollz,2016,TRUE,FALSE,"['B01M7S2MEC','B01M7S2MEC']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143446,To Naadam for the Races,2016,TRUE,FALSE,['B01LRLDZ52'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1151699892'],FALSE,FALSE,,Couldn't Map
143447,iKidsFishing,2016,TRUE,FALSE,['B01MAYY5KU'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1164725346'],FALSE,FALSE,,Couldn't Map
143448,Coming Through the Nkuta,2014,TRUE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1281040097'],FALSE,FALSE,,Couldn't Map
143449,Panorama: How to Poison a Spy,2007,TRUE,FALSE,,FALSE,,FALSE,['80136446'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143450,Christmas with the Andersons,2016,TRUE,FALSE,['B01M4J1X5I'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1164778441'],FALSE,FALSE,,Couldn't Map
143451,If He Hollers,2016,TRUE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1434175136'],FALSE,FALSE,,Couldn't Map
143456,Smoke Filled Lungs,2016,TRUE,FALSE,['B01M6BFDJT'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1227339360'],FALSE,FALSE,,Couldn't Map
143466,Australia's Shame,2016,TRUE,FALSE,"['B07C357Y78','B07C357Y78']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1280666372'],FALSE,FALSE,,Couldn't Map
143467,Circle of Poison,2015,TRUE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1163460367'],FALSE,FALSE,,Couldn't Map
143468,Insight,2016,TRUE,FALSE,['B01M5GIT13'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1165111841'],FALSE,FALSE,,Couldn't Map
143471,Apex Rising,2016,TRUE,FALSE,['B01M4NXEYS'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1166371856'],FALSE,FALSE,,Couldn't Map
143476,Changemakers: Kandi Burruss,2016,TRUE,FALSE,['B01MQ3YCMJ'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143477,Hip Hop Nation Volume 10,2016,TRUE,FALSE,['B01MEGN38W'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143479,Man With a Gun,2016,TRUE,FALSE,"['B01M6UVFYW','B01M6UVFYW']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143484,The Oldest People in the World,0,TRUE,FALSE,"['B01LXWTHNX','B01LX9BDJK']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143485,Maybe Tomorrow,0,TRUE,FALSE,"['B01MAYEJXQ','B01MAYEJXQ']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143486,Delusion,0,TRUE,FALSE,"['B01M3RRMA6','B01M3RRMA6']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143487,Anthem: The Story Behind The Star-Spangled Banner,0,TRUE,FALSE,"['B01LWSNCQI','B01LWSNCQI']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143488,Monumental,2018,TRUE,FALSE,"['B01M5BDULH','B01M5BDULH']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1203455098'],FALSE,FALSE,,Couldn't Map
143490,Burzynski: Cancer Cure Crisis,0,TRUE,FALSE,"['B01M3NYAL5','B01MCRN22U']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143492,Hide The Monster,0,TRUE,FALSE,"['B01M01EYT8','B01M01EYT8']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143495,Before All Others,0,TRUE,FALSE,"['B01BW5TNUY','B012DIQJ6A']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143497,Death By Potato - A Murder Mystery Mashup,0,TRUE,FALSE,"['B01M30DKNP','B01MG2FG5T']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143498,Glorious,2016,TRUE,FALSE,"['B01LX3GEJQ','B01M1NK2LQ']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143499,The Real Adam Smith: Ideas That Changed the World,0,TRUE,FALSE,['B01E7V1OAC'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143500,Savior of none,0,TRUE,FALSE,['B01EVVR20Y'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143501,Slim and Fit Pilates with Sheena Jongeneel,0,TRUE,FALSE,['B01EVW2KY6'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143503,A Date with Destiny:  It's Hot and Heavy,0,TRUE,FALSE,['B01GGMT9RA'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143504,Canadian Pacific 2816,0,TRUE,FALSE,['B01GK3FC8A'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143507,Garden Railroad Spectacular,0,TRUE,FALSE,['B01GK3FANC'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143509,Baby Babble - Beginning Words,0,TRUE,FALSE,['B0182ZXC9U'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143510,Small Town Monsters: Minerva Monster,0,TRUE,FALSE,"['B01KYIP1H4','B01KYIMUQO']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143513,Zumba Max,0,TRUE,FALSE,['B01G9BTOK0'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143521,Inferno,2016,TRUE,FALSE,['B01M317RH1'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1159466783'],FALSE,FALSE,,Couldn't Map
143536,Salt Beef & Rye,2016,TRUE,FALSE,"['B07141BHMX','B07141BHMX']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1167110477'],FALSE,FALSE,,Couldn't Map
143548,Double Deception,2013,TRUE,FALSE,['B00GAUINX0'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143557,An Eye for an Eye,2016,TRUE,FALSE,"['B071NGZGLM','B071NGZGLM']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143561,UNDERFIRE: The Untold Story of Pfc. Tony Vaccaro,2016,TRUE,FALSE,['B077SVVXG6'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1330824239'],FALSE,FALSE,,Couldn't Map
143573,The Light,2012,TRUE,FALSE,['B01IQ7HE6Q'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143574,My Husband is Missing,1978,TRUE,FALSE,['B01M5FZGVF'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143607,Index Funds: The 12 - Step Recovery Program for Active Investors,2016,TRUE,FALSE,"['B01M2YZUFN','B01M2YZUFN']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1164749494'],FALSE,FALSE,,Couldn't Map
143609,Thomas & Friends鈩: Ultimate Friendship Adventures,2016,TRUE,FALSE,['B01M31E5SZ'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143610,Scouts Honor: Inside a Marching Brotherhood,2014,TRUE,FALSE,['B01LYN50Z6'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1156311626'],FALSE,FALSE,,Couldn't Map
143613,Going To America,2015,TRUE,FALSE,['B01M7UV2XL'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1160047487'],FALSE,FALSE,,Couldn't Map
143615,Bill Engvall: Just Sell Him for Parts (Extended Edition),2016,TRUE,FALSE,['B01MTFRGNG'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1177817924'],FALSE,FALSE,,Couldn't Map
143617,The Millennial Dream,2016,TRUE,FALSE,"['B01M3RBI8H','B01M3RBI8H']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1164326126'],FALSE,FALSE,,Couldn't Map
143620,The Dissection of Thanksgiving,2016,TRUE,FALSE,['B01M3V6F05'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1166755769'],FALSE,FALSE,,Couldn't Map
143644,Obsolete,2016,TRUE,FALSE,"['B01MDQIAPA','B01MDQIAPA']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143666,In the Clouds,2014,TRUE,FALSE,['B06VVLPSW1'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143693,A Sky Too Far To See,2011,TRUE,FALSE,['B01IO64PWK'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143694,Journey to Portugal,2011,TRUE,FALSE,['B01IO639BS'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143696,Landfill,2011,TRUE,FALSE,['B01GSLUX38'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143699,Inal茅,2010,TRUE,FALSE,['B01IO63D3C'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143700,Stray Bullet (2010),2010,TRUE,FALSE,['B01IO64POI'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143702,Elder Jackson,2010,TRUE,FALSE,['B01IO62V4E'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143703,Mnemosyne Rising,2010,TRUE,FALSE,['B01IO63Z2Q'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143705,The Whale Rossellini,2010,TRUE,FALSE,['B01IO64KGQ'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143706,Hiver,2009,TRUE,FALSE,['B01IO64NVI'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143709,Pietro Germi The Good The Beautiful And The Bad,2009,TRUE,FALSE,['B01IO642LO'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143713,Revenge (Aka Retribution),2008,TRUE,FALSE,['B01IO64GHE'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143717,Kid,2007,TRUE,FALSE,['B01IO63TAO'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143720,Jimmy della collina,2006,TRUE,FALSE,['B01IO64LII'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143721,Per Sempre,2006,TRUE,FALSE,['B004ZY12UE'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143722,Per Non Dimenticarti,2006,TRUE,FALSE,['B01IO62Y6E'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143723,The Melon Route,2006,TRUE,FALSE,['B01IO6366Q'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143725,The Murmuring Coast,2004,TRUE,FALSE,['B01IO62UNQ'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143726,Lost Love,2003,TRUE,FALSE,['B01IO64GZQ'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143727,N茅 terra n茅 cielo,2003,TRUE,FALSE,['B01IO64HNW'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143728,Truth And Lies,2002,TRUE,FALSE,['B01IO62ODW'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143729,Malefemmene,2001,TRUE,FALSE,['B01IO62WPC'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
143730,Fatal Run,2000,TRUE,FALSE,['B01IO646I8'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
